RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,LOC_FLKOS_FT,LOC_TLKOS_FT,ST_PRMY_SYMB_TY,FNCT_CLS_CTGY_TYCD,FNCT_CLS_CTGY_TYDC
4841756,1663188,1663089,528,0,528,,96,Urban Collector
4841757,1663220,1663130,528,0,528,,97,Urban Local
4841758,1663175,1663217,317,0,317,,97,Urban Local
4841759,1663172,1663194,475,0,475,,97,Urban Local
4841761,1663062,10668,1742,0,1742,,45,Rural Local
4841765,1663171,1663219,264,0,264,,97,Urban Local
4841766,1663209,1663219,317,0,317,,97,Urban Local
4841767,1663202,1663188,211,0,211,,96,Urban Collector
4841768,1663202,1663121,528,0,528,,97,Urban Local
4841769,1663343,1662430,5174,0,5016,CTH,20,Rural Minor Arterial
4841769,1663343,1662430,5174,5016,5121,CTH,20,Rural Minor Arterial
4841769,1663343,1662430,5174,5121,5174,CTH,20,Rural Minor Arterial
4841771,1663231,1663176,422,0,422,,86,Urban Minor Arterial
4841772,1663219,1663231,53,0,30,,97,Urban Local
4841772,1663219,1663231,53,30,53,,97,Urban Local
4841773,1663211,1663202,475,0,475,,96,Urban Collector
4841774,1663181,1663211,211,0,9,,97,Urban Local
4841774,1663181,1663211,211,9,211,,97,Urban Local
4841775,1663213,1663158,1214,0,264,,97,Urban Local
4841775,1663213,1663158,1214,264,1214,,97,Urban Local
4841776,1663182,1663223,211,0,211,,86,Urban Minor Arterial
4841777,1663222,1663213,1003,0,1003,,97,Urban Local
4841778,1663158,1663222,317,0,317,,97,Urban Local
4841779,1663243,1663191,264,0,264,,96,Urban Collector
4841780,1663196,1663243,264,0,264,,97,Urban Local
4841781,1663221,1663225,370,0,370,,97,Urban Local
4841782,1663165,1663225,264,0,264,,96,Urban Collector
4841784,1663186,1662906,2006,0,2006,,45,Rural Local
4841785,1663203,1663291,475,0,475,,97,Urban Local
4841786,1663180,1663308,686,0,686,,97,Urban Local
4841787,1663240,1663194,264,0,264,,97,Urban Local
4841788,1663291,1663294,686,0,369,,60,Urban Other Connecting Link Principal Arterial
4841788,1663291,1663294,686,369,686,,60,Urban Other Connecting Link Principal Arterial
4841789,1663294,1663208,475,0,475,,96,Urban Collector
4841790,1663292,1663291,739,0,317,,60,Urban Other Connecting Link Principal Arterial
4841790,1663292,1663291,739,317,739,,60,Urban Other Connecting Link Principal Arterial
4841791,1663293,1663292,264,0,264,,60,Urban Other Connecting Link Principal Arterial
4841792,1663299,1663294,686,0,686,,60,Urban Other Connecting Link Principal Arterial
4841793,1663299,1663218,475,0,475,,97,Urban Local
4841795,1663238,1663188,370,0,370,,97,Urban Local
4841796,1663301,1663299,475,0,475,,60,Urban Other Connecting Link Principal Arterial
4841797,1663301,1663224,422,0,422,,97,Urban Local
4841798,1663257,1663217,370,0,370,,97,Urban Local
4841800,1663236,1663254,158,0,158,,97,Urban Local
4841801,1663254,1663253,264,0,264,,97,Urban Local
4841802,1663260,1663175,686,0,686,,86,Urban Minor Arterial
4841804,1663204,1663255,264,0,264,,97,Urban Local
4841805,10668,1663366,211,0,211,,45,Rural Local
4841806,1663255,1663254,317,0,317,,97,Urban Local
4841808,1663314,1663301,898,0,898,,60,Urban Other Connecting Link Principal Arterial
4841809,1663229,1663314,475,0,475,,86,Urban Minor Arterial
4841810,1663258,1663197,317,0,317,,97,Urban Local
4841811,1663258,1663255,317,0,317,,97,Urban Local
4841812,1663319,1663314,317,0,317,,60,Urban Other Connecting Link Principal Arterial
4841813,15381,1663319,370,0,370,,60,Urban Other Connecting Link Principal Arterial
4841814,1663192,1663259,370,0,370,,97,Urban Local
4841815,1663259,1663258,317,0,317,,97,Urban Local
4841816,1663148,1663261,634,0,634,,97,Urban Local
4841817,1663261,1663259,317,0,317,,97,Urban Local
4841818,1663043,1663262,1109,0,1109,,97,Urban Local
4841819,1663262,1663261,317,0,317,,97,Urban Local
4841820,1663125,1663200,370,0,370,,45,Rural Local
4841821,1663200,1663186,422,0,422,,45,Rural Local
4841822,1663249,1663187,264,0,264,,97,Urban Local
4841823,1663248,1663223,158,0,158,,97,Urban Local
4841824,1663250,1663248,370,0,370,,97,Urban Local
4841825,1663249,1663250,317,0,317,,97,Urban Local
4841826,1663246,1663202,317,0,317,,97,Urban Local
4841828,1663253,2062115,264,0,264,,97,Urban Local
4841830,1663136,1663235,475,0,105,,97,Urban Local
4841830,1663136,1663235,475,105,475,,97,Urban Local
4841831,1663159,1663233,317,0,317,,97,Urban Local
4841832,1663235,1663233,317,0,317,,97,Urban Local
4841833,1663155,1663232,370,0,370,,97,Urban Local
4841834,1663233,1663232,264,0,264,,97,Urban Local
4841835,1663232,1663234,211,0,211,,97,Urban Local
4841836,1663264,1663194,792,0,792,,97,Urban Local
4841837,1663264,1663129,739,0,739,,97,Urban Local
4841838,1663358,1663276,264,0,264,,86,Urban Minor Arterial
4841839,1663273,1663163,634,0,634,,97,Urban Local
4841840,1663278,1663262,158,0,158,,97,Urban Local
4841841,1663267,1663246,845,0,845,,97,Urban Local
4841842,1663267,1663211,370,0,370,,96,Urban Collector
4841843,1663270,1663267,264,0,264,,97,Urban Local
4841844,1663269,1663238,211,0,211,,97,Urban Local
4841845,1663222,1663270,1267,0,317,,97,Urban Local
4841845,1663222,1663270,1267,317,1267,,97,Urban Local
4841846,1663283,1663138,792,0,792,,97,Urban Local
4841847,1663287,1663231,528,0,528,,86,Urban Minor Arterial
4841848,1663241,1663287,686,0,686,,97,Urban Local
4841849,1663352,1663059,1584,0,1584,CTH,60,Urban Other Connecting Link Principal Arterial
4841850,1663352,1663351,686,0,686,,96,Urban Collector
4841852,1663242,1663200,528,0,528,,45,Rural Local
4841853,1663351,1663361,1267,0,1267,,96,Urban Collector
4841854,1663217,1663295,686,0,686,,97,Urban Local
4841855,1663295,1663260,317,0,317,,97,Urban Local
4841857,1663355,1663352,581,0,581,,97,Urban Local
4841858,1663308,1663378,317,0,317,,97,Urban Local
4841859,1663172,1663286,1056,0,1056,,97,Urban Local
4841860,1663264,1663288,370,0,370,,97,Urban Local
4841861,1663288,1663131,739,0,739,,97,Urban Local
4841862,1663286,1663264,686,0,686,,97,Urban Local
4841863,1663291,1663372,317,0,317,,86,Urban Minor Arterial
4841864,1663274,1663285,317,0,317,,97,Urban Local
4841865,1663225,1663285,422,0,422,,96,Urban Collector
4841866,1663374,1663361,475,0,475,,96,Urban Collector
4841867,1663374,1663344,211,0,211,,60,Urban Other Connecting Link Principal Arterial
4841869,2049216,1663257,422,0,422,,97,Urban Local
4841870,1663292,1663375,370,0,370,,97,Urban Local
4841871,1663372,1663375,739,0,422,,96,Urban Collector
4841871,1663372,1663375,739,422,739,,96,Urban Collector
4841872,1663307,1663278,211,0,211,,97,Urban Local
4841873,1663377,1663372,1320,0,1320,,96,Urban Collector
4841874,1663377,1663299,370,0,370,,97,Urban Local
4841875,1663157,1663300,845,0,845,,97,Urban Local
4841876,1663300,1663283,264,0,264,,97,Urban Local
4841877,1663383,1663377,475,0,475,,96,Urban Collector
4841878,1663383,1663301,370,0,370,,97,Urban Local
4841879,1663390,1663383,845,0,528,,96,Urban Collector
4841879,1663390,1663383,845,528,845,,96,Urban Collector
4841880,1663314,1663390,264,0,264,,96,Urban Collector
4841881,1663302,1663288,370,0,370,,97,Urban Local
4841882,1663302,2012903,845,0,845,,96,Urban Collector
4841883,1663395,1663390,317,0,317,,96,Urban Collector
4841884,1663395,1663319,317,0,317,,97,Urban Local
4841885,1663304,1663178,792,0,792,,97,Urban Local
4841886,1663268,1663186,475,0,475,,45,Rural Local
4841887,1663305,1663246,370,0,370,,97,Urban Local
4841888,1663273,1663326,317,0,317,,97,Urban Local
4841889,1663326,1663300,317,0,317,,97,Urban Local
4841890,1663341,1663307,158,0,158,,97,Urban Local
4841891,1663261,1663341,370,0,370,,97,Urban Local
4841892,1663331,1663273,264,0,264,,97,Urban Local
4841893,1663161,1663338,898,0,898,,96,Urban Collector
4841894,1663338,1663331,370,0,370,,97,Urban Local
4841895,1663340,1663338,317,0,317,,97,Urban Local
4841897,1663353,1663257,686,0,686,,97,Urban Local
4841898,1663353,1663295,317,0,317,,97,Urban Local
4841899,1663223,1663332,950,0,950,,86,Urban Minor Arterial
4841900,1663363,1663263,634,0,634,,97,Urban Local
4841901,1663285,1663333,158,0,158,,96,Urban Collector
4841902,1663339,1663177,950,0,950,,97,Urban Local
4841903,1663332,1663339,317,0,317,,97,Urban Local
4841904,1663349,1663287,422,0,422,,86,Urban Minor Arterial
4841905,1663334,1663305,845,0,845,,97,Urban Local
4841906,1663334,1663267,317,0,317,,96,Urban Collector
4841907,1663534,1663113,3432,0,3432,,45,Rural Local
4841908,1663340,1663347,1478,0,844,,97,Urban Local
4841908,1663340,1663347,1478,844,1478,,97,Urban Local
4841909,1663347,1663340,264,0,264,,97,Urban Local
4841910,1663342,1663333,422,0,422,,97,Urban Local
4841911,1663177,1663342,845,0,845,,97,Urban Local
4841913,1663253,1663362,475,0,475,,97,Urban Local
4841914,1663362,1663350,106,0,106,,97,Urban Local
4841915,1663339,1663342,370,0,370,,97,Urban Local
4841916,1663534,1662908,5174,0,5174,,45,Rural Local
4841919,1663390,1663422,158,0,158,,97,Urban Local
4841920,1663422,1663395,422,0,316,,97,Urban Local
4841920,1663422,1663395,422,316,422,,97,Urban Local
4841921,1663346,1663304,264,0,264,,97,Urban Local
4841922,1663156,1663357,1003,0,1003,,97,Urban Local
4841923,1663357,1663347,317,0,317,,97,Urban Local
4841924,1663354,1663304,739,0,739,,97,Urban Local
4841925,1663354,1663286,317,0,317,,97,Urban Local
4841926,1663367,1663368,158,0,158,,97,Urban Local
4841927,1663368,1663325,158,0,158,,97,Urban Local
4841928,1663368,1663357,1056,0,1056,,97,Urban Local
4841929,1663430,1663374,422,0,422,,60,Urban Other Connecting Link Principal Arterial
4841931,10695,10691,3432,0,2432,,45,Rural Local
4841931,10695,10691,3432,2432,3432,,45,Rural Local
4841932,1663288,1663354,1162,0,1162,,97,Urban Local
4841933,1663384,1663353,211,0,211,,97,Urban Local
4841934,1663361,1663438,475,0,475,,97,Urban Local
4841935,1663247,1663379,634,0,634,,97,Urban Local
4841936,1663351,1663439,475,0,475,,97,Urban Local
4841937,1663438,1663439,950,0,950,,97,Urban Local
4841938,1663372,1663444,317,0,317,,86,Urban Minor Arterial
4841939,1663380,1663279,475,0,475,,97,Urban Local
4841940,1663380,1663379,317,0,317,,97,Urban Local
4841941,1663440,1663352,370,0,370,CTH,60,Urban Other Connecting Link Principal Arterial
4841942,1663439,1663440,739,0,739,,97,Urban Local
4841943,1663362,1663387,106,0,106,,97,Urban Local
4841944,1663446,1663444,317,0,317,,97,Urban Local
4841945,1663382,1663321,370,0,370,,97,Urban Local
4841946,1663382,1663380,264,0,264,,97,Urban Local
4841947,1663381,1663349,211,0,211,,86,Urban Minor Arterial
4841948,1663381,1663382,106,0,106,,97,Urban Local
4841949,1663254,1663388,634,0,634,,97,Urban Local
4841950,1663388,1663387,317,0,317,,97,Urban Local
4841951,1663255,1663389,634,0,634,,97,Urban Local
4841952,1663389,1663388,317,0,317,,97,Urban Local
4841953,1663444,1663450,950,0,950,,97,Urban Local
4841954,1663392,1663258,634,0,634,,97,Urban Local
4841955,1663392,1663389,264,0,264,,97,Urban Local
4841956,1663375,1663449,317,0,317,,97,Urban Local
4841957,1663449,1663446,422,0,422,,97,Urban Local
4841958,1663341,1663393,422,0,422,,97,Urban Local
4841959,1663259,1663393,581,0,581,,97,Urban Local
4841960,1663393,1663392,317,0,317,,97,Urban Local
4841961,1663399,1663309,422,0,422,,96,Urban Collector
4841962,1663399,1663348,264,0,25,,97,Urban Local
4841962,1663399,1663348,264,25,264,,97,Urban Local
4841963,1663450,1663452,370,0,370,,97,Urban Local
4841964,1663452,1663377,370,0,370,,97,Urban Local
4841965,1663455,1663383,370,0,370,,97,Urban Local
4841966,1663455,1663422,898,0,898,,97,Urban Local
4841967,1663452,1663455,475,0,475,,97,Urban Local
4841969,1663397,1663381,53,0,8,,86,Urban Minor Arterial
4841969,1663397,1663381,53,8,53,,86,Urban Minor Arterial
4841970,1663397,1663382,53,0,53,,97,Urban Local
4841971,1663400,1663283,634,0,634,,97,Urban Local
4841972,1663283,1663400,950,0,580,,97,Urban Local
4841972,1663283,1663400,950,580,950,,97,Urban Local
4841973,1663295,1663412,739,0,739,,97,Urban Local
4841974,1663412,2100519,264,0,264,,97,Urban Local
4841975,1663290,1663303,2534,0,2534,,45,Rural Local
4841976,1663326,1663405,422,0,422,,97,Urban Local
4841977,1663356,1663404,158,0,158,,97,Urban Local
4841978,1663417,1663384,211,0,211,,97,Urban Local
4841979,1662365,1663549,6706,0,6706,,45,Rural Local
4841980,1663233,1663360,581,0,581,,97,Urban Local
4841981,2220723,1663410,1478,0,1478,,96,Urban Collector
4841982,1663472,1663449,422,0,422,,97,Urban Local
4841983,1663360,1663369,370,0,370,,97,Urban Local
4841984,1663235,1663369,739,0,739,,97,Urban Local
4841985,1663410,1663411,264,0,264,,97,Urban Local
4841986,1663411,1663404,264,0,264,,97,Urban Local
4841987,1663423,1663353,528,0,528,,97,Urban Local
4841988,1663333,1663409,317,0,317,,96,Urban Collector
4841989,1663336,1662939,3432,0,1109,,45,Rural Local
4841989,1663336,1662939,3432,1109,1742,,45,Rural Local
4841989,1663336,1662939,3432,1742,2376,,45,Rural Local
4841989,1663336,1662939,3432,2376,3432,,45,Rural Local
4841990,1663369,1663373,950,0,950,,97,Urban Local
4841991,1663409,1663413,739,0,739,,97,Urban Local
4841992,1663413,1663415,317,0,317,,97,Urban Local
4841993,1663332,1663415,370,0,370,,86,Urban Minor Arterial
4841994,1663422,1663507,264,0,264,,97,Urban Local
4841995,1663507,1663498,317,0,317,,97,Urban Local
4841996,1663357,1663420,317,0,317,,97,Urban Local
4841997,1663498,1663510,1214,0,1214,,97,Urban Local
4841998,1663492,1663355,686,0,686,,97,Urban Local
4841999,1663393,1663435,317,0,317,,97,Urban Local
4842000,1663435,1663392,211,0,211,,97,Urban Local
4842001,1663424,1663368,317,0,168,,97,Urban Local
4842001,1663424,1663368,317,168,317,,97,Urban Local
4842002,1663420,1663424,1056,0,1056,,97,Urban Local
4842003,1663508,1663430,422,0,422,,96,Urban Collector
4842004,1663375,1663508,1320,0,1320,,96,Urban Collector
4842005,1663442,1663397,264,0,264,,86,Urban Minor Arterial
4842006,1663515,1663438,422,0,422,,97,Urban Local
4842007,1663515,1663430,528,0,528,,60,Urban Other Connecting Link Principal Arterial
4842009,1663454,1663423,211,0,211,,97,Urban Local
4842010,1663453,1663399,317,0,317,,96,Urban Collector
4842011,1663458,1663423,211,0,211,,97,Urban Local
4842012,1663458,1663412,264,0,264,,97,Urban Local
4842013,1663400,1663448,264,0,264,,97,Urban Local
4842014,1663385,1663242,739,0,739,,45,Rural Local
4842015,1663465,1663263,1056,0,1056,,96,Urban Collector
4842017,1663300,1663456,898,0,898,,97,Urban Local
4842018,1663448,1663456,264,0,264,,97,Urban Local
4842019,1663349,1663461,898,0,634,,97,Urban Local
4842019,1663349,1663461,898,634,898,,97,Urban Local
4842020,1663461,1663397,581,0,581,,97,Urban Local
4842021,1663462,1663442,158,0,158,,86,Urban Minor Arterial
4842022,1663462,1663380,317,0,317,,97,Urban Local
4842025,1663643,1662684,5650,0,5650,CTH,45,Rural Local
4842026,1663419,1663418,211,0,211,,97,Urban Local
4842027,1663421,1663419,475,0,475,,97,Urban Local
4842028,1663484,1663350,739,0,739,,97,Urban Local
4842029,1663307,1663478,792,0,792,,97,Urban Local
4842030,1663478,1663476,158,0,158,,86,Urban Minor Arterial
4842032,1663421,1663425,370,0,370,,97,Urban Local
4842034,1663482,1663278,1056,0,1056,,97,Urban Local
4842035,1663482,1663478,317,0,317,,86,Urban Minor Arterial
4842036,1663488,1663435,370,0,370,,97,Urban Local
4842037,1663389,1663488,528,0,528,,97,Urban Local
4842038,1663484,1663495,53,0,53,,97,Urban Local
4842039,1663425,1663427,211,0,211,,97,Urban Local
4842040,1663234,1663427,1003,0,264,,60,Urban Other Connecting Link Principal Arterial
4842040,1663234,1663427,1003,264,897,,60,Urban Other Connecting Link Principal Arterial
4842040,1663234,1663427,1003,897,1003,,60,Urban Other Connecting Link Principal Arterial
4842041,1663483,1663482,422,0,422,,86,Urban Minor Arterial
4842042,1663633,1663632,2640,0,1162,,45,Rural Local
4842042,1663633,1663632,2640,1162,2640,,45,Rural Local
4842043,1663379,1663485,422,0,422,,97,Urban Local
4842044,1663485,1663483,106,0,106,,86,Urban Minor Arterial
4842045,1663486,1663462,264,0,264,,86,Urban Minor Arterial
4842046,1663387,1663501,422,0,422,,97,Urban Local
4842047,1663495,1663501,422,0,422,,97,Urban Local
4842048,1663486,1663485,158,0,158,,86,Urban Minor Arterial
4842049,1663427,1663432,211,0,211,,97,Urban Local
4842050,1663388,1663504,528,0,528,,97,Urban Local
4842051,1663501,1663504,264,0,264,,97,Urban Local
4842052,1663432,1663434,317,0,317,,97,Urban Local
4842053,1663434,1663408,158,0,158,,97,Urban Local
4842054,1663553,1663508,370,0,370,,97,Urban Local
4842055,1663553,1663472,528,0,528,,97,Urban Local
4842056,1663487,1663405,475,0,475,,97,Urban Local
4842057,1663456,1663487,370,0,370,,97,Urban Local
4842058,1663502,1663486,53,0,53,,86,Urban Minor Arterial
4842059,1663409,1663471,317,0,317,,96,Urban Collector
4842060,1663434,1663441,370,0,370,,97,Urban Local
4842061,1663513,1663348,898,0,898,,97,Urban Local
4842062,1663426,1663416,264,0,264,,45,Rural Local
4842063,1663498,1663563,317,0,317,,97,Urban Local
4842064,1663476,1663509,422,0,422,,86,Urban Minor Arterial
4842065,1663473,1663471,686,0,686,,97,Urban Local
4842066,1663473,1663413,317,0,317,,97,Urban Local
4842067,1663435,1663514,370,0,370,,97,Urban Local
4842068,1663441,1663445,581,0,423,,97,Urban Local
4842068,1663441,1663445,581,423,581,,97,Urban Local
4842069,1663477,1663248,1109,0,1109,,97,Urban Local
4842070,1663415,1663475,317,0,317,,86,Urban Minor Arterial
4842071,1663475,1663477,370,0,370,,97,Urban Local
4842072,1663403,1663426,422,0,422,,45,Rural Local
4842073,1663480,1663249,1426,0,1426,,97,Urban Local
4842074,1663479,1663477,317,0,317,,97,Urban Local
4842075,1663250,1663479,1109,0,1109,,97,Urban Local
4842076,1663480,1663479,370,0,370,,97,Urban Local
4842077,1663499,1663424,264,0,264,,97,Urban Local
4842078,1663404,1663503,475,0,475,,97,Urban Local
4842079,1663503,1663499,264,0,264,,97,Urban Local
4842080,1663499,1663506,1056,0,1056,,97,Urban Local
4842081,1663420,1663506,317,0,317,,97,Urban Local
4842082,1663412,1663522,686,0,665,,97,Urban Local
4842082,1663412,1663522,686,665,686,,97,Urban Local
4842084,1663493,1663334,739,0,739,,96,Urban Collector
4842085,1663396,1663491,475,0,475,,97,Urban Local
4842086,1663493,1663491,264,0,264,,97,Urban Local
4842087,1663391,1663494,475,0,475,,97,Urban Local
4842088,1663491,1663494,317,0,317,,97,Urban Local
4842089,1663496,1663305,792,0,792,,97,Urban Local
4842090,1663494,1663496,264,0,264,,97,Urban Local
4842091,1663500,1663496,158,0,158,,97,Urban Local
4842092,1663521,1663461,264,0,264,,97,Urban Local
4842093,1663521,1663442,686,0,686,,97,Urban Local
4842094,1663570,1663440,634,0,104,CTH,60,Urban Other Connecting Link Principal Arterial
4842094,1663570,1663440,634,104,634,CTH,60,Urban Other Connecting Link Principal Arterial
4842095,1663405,1663520,528,0,528,,97,Urban Local
4842096,1663487,1663520,422,0,422,,97,Urban Local
4842097,1663506,1663519,53,0,53,,97,Urban Local
4842098,1663449,1663578,634,0,634,,97,Urban Local
4842099,1663472,1663577,528,0,528,,97,Urban Local
4842100,1663577,1663578,317,0,317,,97,Urban Local
4842101,1663578,1663579,317,0,317,,97,Urban Local
4842102,1663579,1663446,634,0,634,,97,Urban Local
4842103,1663525,1663331,845,0,845,,97,Urban Local
4842104,1663520,1663525,370,0,370,,97,Urban Local
4842105,1663519,1663523,422,0,422,,97,Urban Local
4842106,1663347,1663523,792,0,792,,97,Urban Local
4842107,1663338,1663526,845,0,845,,96,Urban Collector
4842108,1663525,1663526,264,0,264,,97,Urban Local
4842109,1663579,1663581,370,0,370,,97,Urban Local
4842110,1663444,1663581,634,0,634,,86,Urban Minor Arterial
4842111,1663523,1663527,317,0,317,,97,Urban Local
4842112,1663527,1663340,845,0,845,,97,Urban Local
4842114,1663526,1663527,317,0,317,,97,Urban Local
4842115,1663532,1663514,422,0,422,,86,Urban Minor Arterial
4842116,1663488,1663532,158,0,158,,97,Urban Local
4842117,1663581,1663584,898,0,898,,97,Urban Local
4842118,1663584,1663587,211,0,211,,97,Urban Local
4842119,1663587,1663590,686,0,686,,97,Urban Local
4842120,1663541,17778,475,0,475,,60,Urban Other Connecting Link Principal Arterial
4842122,1663535,1663502,422,0,422,,86,Urban Minor Arterial
4842123,1663507,1663601,475,0,475,,97,Urban Local
4842124,1663590,1663601,792,0,792,,97,Urban Local
4842125,1663543,1663513,264,0,264,,97,Urban Local
4842126,1663543,2186008,422,0,422,,97,Urban Local
4842127,1663544,1663453,528,0,528,,96,Urban Collector
4842128,1663544,1663513,370,0,370,,97,Urban Local
4842129,1663542,1663532,317,0,317,,86,Urban Minor Arterial
4842130,1663545,1663542,53,0,53,,86,Urban Minor Arterial
4842131,1663603,1663553,317,0,317,,97,Urban Local
4842132,1663603,1663577,317,0,317,,97,Urban Local
4842133,1663481,1663421,475,0,475,,97,Urban Local
4842134,1663425,1663490,581,0,581,,97,Urban Local
4842135,1663476,1663546,317,0,317,,97,Urban Local
4842136,1663548,1663482,317,0,317,,97,Urban Local
4842137,1663548,1663546,422,0,422,,97,Urban Local
4842138,1663483,1663550,264,0,264,,97,Urban Local
4842139,1663550,1663548,422,0,422,,97,Urban Local
4842142,1663611,1663489,845,0,845,,97,Urban Local
4842143,1663559,1663458,686,0,686,,97,Urban Local
4842144,1663467,1663336,845,0,845,,45,Rural Local
4842145,1663561,1663545,264,0,264,,86,Urban Minor Arterial
4842146,1663501,1663561,317,0,317,,97,Urban Local
4842147,1663546,1663557,422,0,422,,97,Urban Local
4842148,1663509,1663557,264,0,264,,97,Urban Local
4842149,1663471,1663540,317,0,317,,96,Urban Collector
4842150,1663556,1663499,317,0,317,,97,Urban Local
4842151,1663566,1663521,264,0,264,,97,Urban Local
4842152,1663566,1663535,475,0,475,,86,Urban Minor Arterial
4842153,1663556,1663558,1056,0,1056,,97,Urban Local
4842154,1663519,1663558,264,0,264,,97,Urban Local
4842155,1663475,1663554,317,0,317,,86,Urban Minor Arterial
4842156,1663555,1663554,1003,0,1003,,97,Urban Local
4842157,1663555,1663480,422,0,422,,97,Urban Local
4842158,1663540,1663552,845,0,845,,97,Urban Local
4842159,1663552,1663473,317,0,317,,97,Urban Local
4842160,1663524,1663551,158,0,158,,97,Urban Local
4842161,1663551,1663540,528,0,158,,97,Urban Local
4842161,1663551,1663540,528,158,528,,97,Urban Local
4842162,1663560,1663411,792,0,792,,97,Urban Local
4842163,1663560,1663503,581,0,264,,97,Urban Local
4842163,1663560,1663503,581,264,581,,97,Urban Local
4842164,1663571,1663561,106,0,106,,86,Urban Minor Arterial
4842165,1663410,1663562,739,0,739,,96,Urban Collector
4842166,1663562,1663560,264,0,264,,97,Urban Local
4842167,1663575,1663571,106,0,106,,86,Urban Minor Arterial
4842168,1663495,1663575,422,0,422,,97,Urban Local
4842169,1663573,1663550,158,0,158,,97,Urban Local
4842170,1663557,1663582,422,0,422,,97,Urban Local
4842171,1663582,1663532,317,0,317,,97,Urban Local
4842172,1663647,1663603,317,0,317,,97,Urban Local
4842173,1663568,1663551,158,0,158,,97,Urban Local
4842174,1663593,1663465,792,0,792,,96,Urban Collector
4842175,1663537,1663445,422,0,422,,97,Urban Local
4842176,1663529,1663537,106,0,106,,97,Urban Local
4842177,1663581,1663652,370,0,370,,86,Urban Minor Arterial
4842178,1663562,1663574,53,0,53,,96,Urban Collector
4842179,1663586,1663566,370,0,370,,86,Urban Minor Arterial
4842180,1663597,1663575,317,0,317,,86,Urban Minor Arterial
4842181,1663597,1663484,581,0,581,,97,Urban Local
4842182,1663595,1663545,475,0,475,,86,Urban Minor Arterial
4842183,1663571,1663595,158,0,158,,96,Urban Collector
4842184,1663582,1663594,264,0,264,,97,Urban Local
4842185,1663542,1663594,264,0,264,,97,Urban Local
4842186,1663665,1663510,792,0,792,,96,Urban Collector
4842187,1663663,1663603,370,0,370,,97,Urban Local
4842188,1663640,1663663,158,0,158,,97,Urban Local
4842190,1663661,1663515,1056,0,1056,,60,Urban Other Connecting Link Principal Arterial
4842191,1663533,1663536,370,0,370,,45,Rural Local
4842192,1663536,1663426,475,0,475,,45,Rural Local
4842193,1663606,1663544,317,0,317,,96,Urban Collector
4842194,1663606,1663543,422,0,422,,97,Urban Local
4842195,1663601,1663668,317,0,317,,97,Urban Local
4842196,1663520,1663600,422,0,422,,97,Urban Local
4842197,1663448,1663600,1162,0,264,,97,Urban Local
4842197,1663448,1663600,1162,264,1162,,97,Urban Local
4842198,1663546,1663608,317,0,317,,97,Urban Local
4842199,1663610,1663548,264,0,264,,97,Urban Local
4842200,1663608,1663610,422,0,422,,97,Urban Local
4842201,1663612,1663573,211,0,211,,97,Urban Local
4842202,1663610,1663612,264,0,264,,97,Urban Local
4842203,1663585,1663493,475,0,475,,96,Urban Collector
4842204,1663502,1663615,581,0,581,,97,Urban Local
4842205,1663614,1663615,158,0,158,,97,Urban Local
4842206,1663613,1663566,211,0,211,,97,Urban Local
4842207,1663678,1663665,158,0,158,,97,Urban Local
4842208,1663620,1663597,317,0,317,,86,Urban Minor Arterial
4842209,1663616,1663613,264,0,264,,97,Urban Local
4842210,1663616,1663535,370,0,370,,97,Urban Local
4842211,1663615,1663616,264,0,264,,97,Urban Local
4842212,1663578,1663675,739,0,211,,97,Urban Local
4842212,1663578,1663675,739,211,739,,97,Urban Local
4842213,1663652,1663675,211,0,211,,97,Urban Local
4842214,1663809,1662697,6600,0,6600,CTH,40,Rural Minor Collector
4842215,1663613,1663586,264,0,264,,97,Urban Local
4842216,1663619,1663608,422,0,422,,97,Urban Local
4842217,1663557,1663619,264,0,264,,97,Urban Local
4842218,1663585,1663592,317,0,159,,97,Urban Local
4842218,1663585,1663592,317,159,317,,97,Urban Local
4842219,1663592,1663270,1531,0,1531,,97,Urban Local
4842220,1663564,1663537,158,0,158,,97,Urban Local
4842221,1663592,1663599,264,0,264,,97,Urban Local
4842222,1663599,1663568,634,0,634,,97,Urban Local
4842223,1663624,1663586,158,0,158,,86,Urban Minor Arterial
4842224,1663609,1663568,211,0,211,,97,Urban Local
4842225,1663508,1663688,1214,0,1214,,96,Urban Collector
4842226,1663594,1663631,422,0,422,,97,Urban Local
4842227,1663595,1663631,158,0,105,,96,Urban Collector
4842227,1663595,1663631,158,105,158,,96,Urban Collector
4842228,1663639,1663620,264,0,264,,86,Urban Minor Arterial
4842229,1663639,1663606,158,0,158,,96,Urban Collector
4842230,1663625,1663556,317,0,317,,97,Urban Local
4842231,1663540,1663617,370,0,370,,96,Urban Collector
4842232,1663574,1663627,211,0,211,,96,Urban Collector
4842233,1663617,1663618,317,0,317,,97,Urban Local
4842234,1663625,1663627,845,0,845,,97,Urban Local
4842235,1663554,1663622,317,0,317,,86,Urban Minor Arterial
4842236,1663629,1663625,1003,0,1003,,97,Urban Local
4842237,1663558,1663629,317,0,317,,97,Urban Local
4842238,1663618,1663621,317,0,317,,97,Urban Local
4842239,1663621,1663623,317,0,317,,97,Urban Local
4842240,1663623,1663552,317,0,317,,97,Urban Local
4842241,1663623,1663622,264,0,158,,97,Urban Local
