DOCTNMBR,REPTTYPE,CRSHDATE,NTFYHOUR,CNTYNAME,MUNINAME,MUNITYPE,LOCTYPE,ONHWY,ONHWYSYS,ONHWYDIR,ONHWYTYP,ONSTR,ATHWY,ATHWYSYS,ATHWYDIR,ATHWYTYP,ATSTR,INTDIR,INTDIS,LATDECDG,LONDECDG,CRSHTYPE,RLTNRDWY,MNRCOLL,HWYCLASS,INJSVR,TOTVEH,TOTMOT,TOTNMT,TOTINJ,TOTFATL,ALCFLAG,BIKEFLAG,BUSFLAG,CONSZONE,CMVFLAG,CYCLFLAG,DISTFLAG,DRUGFLAG,INJTRNS,MOPFLAG,PEDFLAG,SFTYFLAG,SPEEDFLAG,TEENDRVR,WISLR_LINKID,WISLR_LKOFFSET,WISLR_LK_HIST_FLAG,ONHWYSYS,POSTSPD1
1KL05S26N4,DT4000,1/13/2017,13,DANE,MIDDLETON,C,N,,,,,PARMENTER ST,,,,,CTH M,S,0.033,43.11105219,-89.50958016,MVIT,ON,FTS,U CITY,C,2,2,0,1,0,,,,,,,Y,,,,,,,,4848721,174,,,30
1KL05BGSFG,DT4000,1/15/2017,15,DANE,MIDDLETON,C,N,,,,,MAPLE ST,,,,,COOPER AVE,N,0.0456,43.09191665,-89.49883068,PKVEH,ON,NO,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,Y,4820895,311,,,25
1KL05BGSFF,DT4000,1/15/2017,17,DANE,MIDDLETON,C,I,,,,,CTH M,,,,,BRANCH ST,E,0.015,43.10423215,-89.49236277,MVIT,ON,SSO,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819977,79,,,30
1KL06WD6N2,DT4000,1/15/2017,20,DANE,MIDDLETON,C,N,14,USH,WB,,,,,,,PLEASANT VIEW RD,E,0.1188,43.09664735,-89.53248367,MVIT,ON,FTR,U STH,C,2,2,0,1,0,Y,,,,,,Y,,,,,,,,5314261,1259,,USH,45
02L10DBC3K,DT4000,1/16/2017,10,DANE,CROSS PLAINS,T,N,,,,,CTH P,,,,,BOURBON RD,S,0.39,43.10552147,-89.64855504,FENCE,RTSH,NO,R TOWN,O,1,1,0,0,0,,,,,,,,,,,,,,,4841769,3109,,,55
1KL06RP3B1,DT4000,1/16/2017,16,DANE,MIDDLETON,C,N,,,,,GREENWAY BLVD,,,,,JOHN Q HAMMONS DR,E,0.039,43.0901384,-89.52388226,MVIT,ON,SSS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,Y,,4842406,206,,,30
1KL0597RB3,DT4000,1/16/2017,20,DANE,MIDDLETON,C,I,,,,,CTH M,,,,,OLD CREEK RD,,0,43.10501432,-89.4953259,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819969,845,,,30
1KL05BGSFH,DT4000,1/16/2017,20,DANE,MIDDLETON,C,I,14,USH,EB,,,,,,,CROSSOVER USH 14,,0,43.09631223,-89.53482616,MVIT,ON,FTS,U STH,O,2,3,0,0,0,,,,,,,,,,,,,Y,Y,5488970,461,,USH,30
02L0Z0C3BC,DT4000,1/16/2017,21,DANE,CROSS PLAINS,T,N,,,,,CTH P,,,,,STAGECOACH RD,S,0.0439,43.09647201,-89.65040693,UT PL,O ROW,NO,R TOWN,O,1,1,0,0,0,,,,,,,,,,,,,,,4848831,6477,,,55
02L0Z0C3B8,DT4000,1/16/2017,23,DANE,CROSS PLAINS,V,I,,,,,CTH P,,,,,THINNES ST W,E,0.1161,43.11853628,-89.63293463,OTH FX,ON,NO,R CITY,O,1,1,0,0,0,,,,,,,,,,,,,,,4840525,,,,35
24L04BTWRC,DT4000,1/17/2017,6,DANE,CROSS PLAINS,V,I,,,,,CTH KP,,,,,BOURBON RD,,0,43.11246441,-89.66027797,PKVEH,RTSH,FTS,R CITY,O,2,1,0,0,0,,,,,Y,,,,,,,,,,4840844,422,,,
02L0Z6J8W1,DT4000,1/17/2017,8,DANE,CROSS PLAINS,T,N,,,,,CTH J,,,,,OLD MILITARY RD,S,0.27,43.0479356,-89.63092735,STRUCK,RTSH,SSO,R TOWN,O,2,1,1,0,0,,,,,,,,,,,,,,,4846576,4475,,,55
02L0Z7RB03,DT4000,1/17/2017,8,DANE,CROSS PLAINS,T,N,,,,,CTH J,,,,,O.C. HARRIS RD PRIVATE,N,0.0409,43.0317688,-89.61693573,MVIT,LTSH,SSS,R TOWN,O,2,1,1,0,0,,,,,,,,,,,,Y,,,4852204,,,,55
1KL0713B0C,DT4000,1/20/2017,9,DANE,MIDDLETON,C,I,,,,,CTH MS,,,,,AURORA ST,,0,43.09682598,-89.51277049,MVIT,ON,FTR,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4841812,317,,,30
1KL072BC3G,DT4000,1/20/2017,21,DANE,MIDDLETON,C,PL,,,,,PLEASANT VIEW RD,,,,,FAIRWAY PL,N,0.2008,43.10606222,-89.5360159,PKVEH,PARK,SSS,U CITY,O,2,1,0,0,0,,,Y/D,,Y,,,,,,,,,,5036724,1060,,,
1KL05Z0C3D,DT4000,1/23/2017,9,DANE,MIDDLETON,C,N,,,,,CTH MS,,,,,PARK LAWN,W,0.0538,43.09699795,-89.50534271,MVIT,ON,OTHR,U CITY,O,2,5,0,0,0,,,,,,,,,,,,,,,4841792,339,,,30
1KL05WRB05,DT4000,1/25/2017,5,DANE,MIDDLETON,C,N,12,USH,EB,,,,,,,RAMP USH 12 TO GREENWAY BLVD,,0,43.09409581,-89.51897051,MVIT,ON,FTF,U STH,O,3,3,0,0,0,,,,,,,,,,,,,,,5519747,3018,Y,USH,55
1KL0597RB4,DT4000,1/25/2017,7,DANE,MIDDLETON,C,I,,,,,DEMING WAY,,,,,JOHN Q HAMMONS DR,,0,43.09367603,-89.52557514,TFSIGN,O ROW,NO,U CITY,O,1,1,0,0,0,,,,,,,,,,,,,,,5093010,1015,,,35
1KL0607D6P,DT4000,1/25/2017,10,DANE,MIDDLETON,C,N,,,,,PLEASANT VIEW RD,,,,,UNIVERSITY GREEN,W,0.0884,43.09816846,-89.53624569,MVIT,ON,FTS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,Y,,5036165,1478,,,35
1KL0597RB5,DT4000,1/25/2017,20,DANE,MIDDLETON,C,N,12,USH,EB,R,,,,,,RAMP USH 12 TO GREENWAY BLVD,,0,43.09466052,-89.51851588,OTH NC,ON,NO,U STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5519747,3018,Y,USH,55
1KL05Z0C3J,DT4000,1/25/2017,20,DANE,MIDDLETON,C,N,12,USH,EB,,,,,,,RAMP USH 12 TO GREENWAY BLVD,,0,43.09483943,-89.51834651,OBNFX,ON,NO,U STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5519747,3018,Y,USH,55
02L0Z1L4FV,DT4000,1/28/2017,23,DANE,MIDDLETON,T,N,,,,,CTH S,,,,,SWOBODA RD,,0,43.06024522,-89.59147679,UT PL,R SIDE,NO,R TOWN,O,1,1,0,0,0,,,,,,,Y,,,,,,,,5091460,1199,,,45
1KL05S26N5,DT4000,1/29/2017,15,DANE,MIDDLETON,C,I,,,,,CTH Q,,,,,CTH M,,0,43.11191737,-89.47165478,MVIT,ON,FTR,U CITY,B,2,3,0,1,0,,,,,,,Y,,,,,,,,4840893,422,,,35
1KL05S26N6,DT4000,1/30/2017,11,DANE,MIDDLETON,C,I,14,USH,EB,,,,,,,DEMING WAY,,0,43.09675967,-89.52355169,MVIT,ON,FTS,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5488970,461,,USH,45
1KL0597RB6,DT4000,1/30/2017,15,DANE,MIDDLETON,C,N,,,,,MENDOTA AVE,,,,,CTH MS,E,0.0252,43.09627438,-89.49465858,PKVEH,ON,FTR,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,4841866,133,,,25
02L0ZDPGFN,DT4000,1/31/2017,3,DANE,MIDDLETON,T,N,14,USH,EB,,,,,,,WAYSIDE RD,E,0.0962,43.09529523,-89.56422602,EMBKMT,R SIDE,NO,R STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5314181,508,,USH,55
1KL0597RB7,DT4000,1/31/2017,5,DANE,MIDDLETON,C,I,,,,,AIRPORT RD,,,,,DEMING WAY,W,0.0174,43.11118883,-89.52955544,MVIT,ON,FTR,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,Y,,5036721,2197,,,40
1KL05BGSFJ,DT4000,1/31/2017,14,DANE,MIDDLETON,C,N,,,,,MURPHY DR,,,,,PARVIEW DR,E,0.0417,43.09845809,-89.53133412,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,4841696,220,,,25
02L0Z0C3BH,DT4000,1/31/2017,23,DANE,MIDDLETON,T,N,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,S,0.0941,43.11115488,-89.60011248,TFSIGN,LTSH,NO,R TOWN,O,1,2,0,0,0,,,,,,,,,,,,,,,4819528,521,,,45
02L0Z90C3G,DT4000,2/1/2017,8,DANE,MIDDLETON,T,I,,,,,AIRPORT RD,,,,,BRONNER RD,,0,43.11098038,-89.5759221,MVIT,ON,FTS,R TOWN,O,2,2,0,0,0,,,,,,,,,,,,,,Y,4829347,686,,,45
1KL05BGSFK,DT4000,2/1/2017,8,DANE,MIDDLETON,C,I,14,USH,WB,,,,,,,CONNECTOR USH 14 TO CTH MS,S,0.0356,43.09694175,-89.51449827,MVIT,ON,FTR,U STH,C,2,2,0,1,0,,,,,,,,,,,,,,,5515604,188,,USH,35
02L0Z7RB06,DT4000,2/1/2017,9,DANE,CROSS PLAINS,T,PP,,,,,UNION VALLEY RD,,,,,BURDSALL RD,S,0.1773,43.09849963,-89.71002194,MAILBOX,RTSH,NO,R TOWN,O,1,1,0,0,0,,,,,,,,,,,,,Y,,4827459,936,,,55
24L04BTWRD,DT4000,2/1/2017,11,DANE,CROSS PLAINS,V,PL,,,,,GLACIER EDGE SQ,14,USH,EB,,,N,0.0309,43.1109989,-89.64254159,MVIT,O ROW,RTS,R CITY,O,2,4,0,0,0,,,,,,,Y,,,,,,,,4837043,163,,,
24L04BTWRF,DT4000,2/2/2017,6,DANE,CROSS PLAINS,V,N,14,USH,EB,,,,,,,WESTVIEW CT,S,0.0244,43.10892607,-89.63912949,MVIT,ON,SSS,R STH,O,2,2,0,0,0,,,,,,,Y,,,,,,,,5455235,129,,USH,40
24L04BTWRG,DT4000,2/2/2017,7,DANE,CROSS PLAINS,V,I,,,,,THINNES ST,,,,,CTH P,E,0.0117,43.11858634,-89.63241292,MVIT,ON,FTR,R CITY,O,2,4,0,0,0,,,,,,,,,,,,,,,4840532,62,,,25
1KL05BGSFL,DT4000,2/2/2017,8,DANE,MIDDLETON,C,N,,,,,WHITTLESEY RD,,,,,MANITO CT,E,0.0169,43.1177872,-89.49821788,MVIT,ON,FTS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,Y,5015977,365,,,25
02L0Z90C3H,DT4000,2/2/2017,14,DANE,MIDDLETON,T,N,,,,,BLACKHAWK RD,,,,,TWIN VALLEY RD,E,0.31,43.08198078,-89.56951434,MVIT,ON,FTR,R TOWN,B,2,2,0,1,0,,,,,,,Y,,,,,,,Y,5559531,1652,Y,,35
1KL06WD6N5,DT4000,2/3/2017,15,DANE,MIDDLETON,C,N,14,USH,WB,,,,,,,CROSSOVER USH 14,E,0.0201,43.09692667,-89.52316569,MVIT,ON,FTR,U STH,O,2,5,0,0,0,,,,,,,Y,,,,,,,,5488964,388,,USH,45
1KL05Z0C3K,DT4000,2/4/2017,10,DANE,MIDDLETON,C,N,12,USH,EB,R,RAMP USH 12 TO USH 14,14,USH,EB,,,,0,43.0969328,-89.51868331,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5314295,297,,USH,25
24L04BTWRH,DT4000,2/6/2017,9,DANE,CROSS PLAINS,V,I,,,,,CTH P,14,USH,WB,,,,0,43.11137671,-89.64513668,MVIT,ON,SSS,R CITY,O,2,2,0,0,0,,,,,Y,,,,,,,,,,5372925,283,,,30
02L0Z0C3BM,DT4000,2/9/2017,16,DANE,CROSS PLAINS,T,N,14,USH,WB,,,,,,,WESTVIEW CT,S,0.1396,43.10746656,-89.63802515,TFSIGN,RTSH,NO,R STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5315121,,,USH,55
1KL05S26N7,DT4000,2/9/2017,16,DANE,MIDDLETON,C,N,,,,,PARMENTER ST,,,,,KENYON DR,N,0.0261,43.09075937,-89.51494779,PKVEH,ON,SSS,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,4820975,138,,,25
1KL05S26N8,DT4000,2/9/2017,22,DANE,MIDDLETON,C,I,,,,,CTH M,,,,,PARMENTER ST,,0,43.11152757,-89.50960415,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819515,1267,,,35
1KL05S26NB,DT4000,2/11/2017,15,DANE,MIDDLETON,C,I,14,USH,WB,,,,,,,CONNECTOR USH 14,,0,43.09673051,-89.51615252,MVIT,ON,FTR,U STH,O,2,4,0,0,0,,,,,,,Y,,,,,,,Y,5314677,908,,USH,30
1KL0597RB9,DT4000,2/13/2017,13,DANE,MIDDLETON,C,I,,,,,CTH MS,,,,,BRISTOL ST,,0,43.09697011,-89.50661319,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841796,475,,,30
1KL06RP3B2,DT4000,2/13/2017,17,DANE,MIDDLETON,C,I,,,,,CTH MS,,,,,PARMENTER ST,E,0.0419,43.0968751,-89.51069958,MVIT,ON,FTR,U CITY,C,2,2,0,1,0,,,,,,,Y,,,,,,,,4841808,221,,,30
02L0Z1L4G8,DT4000,2/14/2017,7,DANE,CROSS PLAINS,T,N,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,W,0.55,43.11472759,-89.61123793,TREE,O ROW,NO,R TOWN,O,1,1,0,0,0,,,,,,,,,,,,,,Y,5253202,4220,,,55
24L04BTWRK,DT4000,2/14/2017,7,DANE,CROSS PLAINS,T,PP,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,W,0.1419,43.11336863,-89.60324737,DITCH,O ROW,NO,R TOWN,C,1,1,0,1,0,,,,,,,,,,,,,,,5253202,6392,,,55
02L0Z1L4G9,DT4000,2/14/2017,8,DANE,CROSS PLAINS,T,N,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,W,0.62,43.11508831,-89.61240153,OVRTRN,O ROW,NO,R TOWN,C,1,1,0,1,0,,,,,,,,,Y,,,Y,,Y,5253202,3883,,,55
1KL0713B0H,DT4000,2/15/2017,15,DANE,MIDDLETON,C,N,14,USH,EB,,,,,,,CROSSOVER USH 14,E,0.0545,43.0967377,-89.52247072,MVIT,ON,FTR,U STH,C,2,2,0,1,0,,,,,,,Y,,,,,,,Y,5488965,288,,USH,40
02L0Z0C3BP,DT4000,2/15/2017,19,DANE,MIDDLETON,T,PP,,,,,EVERGREEN RD,,,,,WHITE CORAL WAY,W,0.0917,43.10505853,-89.54137821,TREE,R SIDE,NO,R TOWN,O,1,2,0,0,0,,,,,,,,,,,,,,,4819948,2215,,,30
1KL0713B0J,DT4000,2/20/2017,9,DANE,MIDDLETON,C,N,,,,,CTH M,,,,,BRANCH ST,E,0.0186,43.1042205,-89.49229341,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819977,98,,,35
1KL061GFB1,DT4000,2/23/2017,12,DANE,MIDDLETON,C,N,,,,,ELMWOOD AVE,,,,,CAYUGA ST,W,0.0873,43.09586776,-89.51583364,CURB,ON,NO,U CITY,O,1,1,0,0,0,Y,,,,,,,,,,,,Y,,4885654,563,,,25
1KL0713B0K,DT4000,2/24/2017,12,DANE,MIDDLETON,C,N,M,CTH,,,,,,,,VALLEY RIDGE RD,,0,43.11046616,-89.47463927,MVIT,ON,RTS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4819586,317,,CTH,35
1KL05BGSFN,DT4000,2/25/2017,1,DANE,MIDDLETON,C,N,,,,,N HIGH POINT RD,,,,,TERRACE AVE,N,0.0479,43.09568703,-89.51686075,CURB,ON,NO,U CITY,O,1,1,0,0,0,Y,,,,,,,,,,,,Y,,4885654,253,,,25
1KL05BGSFP,DT4000,2/25/2017,1,DANE,MIDDLETON,C,PP,Q,CTH,,,,M,CTH,,,,E,0.1536,43.10281117,-89.48614234,FENCE,R SIDE,NO,U CITY,C,1,1,0,1,0,,,,,,,,,,,,,Y,,4841566,,,CTH,35
1KL05S26NF,DT4000,2/25/2017,13,DANE,MIDDLETON,C,N,,,,,MAYWOOD AVE,Q,CTH,,,,W,0.1074,43.10053375,-89.48844169,MVIT,ON,SSO,U CITY,O,2,1,0,0,0,,,,,,,,,,,,Y,,,4820204,567,,,25
1KL05S26NG,DT4000,2/25/2017,21,DANE,MIDDLETON,C,N,,,,,MAYFLOWER DR,,,,,ELMWOOD AVE,,0,43.0959802,-89.49893646,PKVEH,ON,FTR,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,4820484,370,,,25
1KL0597RBD,DT4000,2/26/2017,21,DANE,CROSS PLAINS,T,N,,,,,TIMBER LN,,,,,NOLL VALLEY RD,S,0.0803,43.03845322,-89.60125697,TREE,O ROW,NO,R TOWN,C,1,1,0,1,0,,,,,,,,,Y,,,,,,4846879,422,,,35
1KL06WD6N7,DT4000,2/27/2017,16,DANE,MIDDLETON,C,N,,,,,GREENWAY BLVD,,,,,DEMING WAY,E,0.0153,43.09011211,-89.5268239,MVIT,ON,FTR,U CITY,C,3,3,0,1,0,,,,,,,,,,,,,,,4842408,81,,,35
1KL0607D6Q,DT4000,2/28/2017,15,DANE,MIDDLETON,C,N,MS,CTH,,,,,,,,AURORA ST,E,0.0191,43.09683291,-89.51239271,MVIT,ON,FTR,U CITY,C,2,4,0,1,0,,,,,,,Y,,Y,,,,,,4841812,101,,CTH,35
24L049LVN3,DT4000,2/28/2017,20,DANE,CROSS PLAINS,V,N,,,,,CTH P,,,,,BOURBON RD,N,0.0269,43.1110794,-89.64546319,MVIT,ON,SSS,R CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,5372925,142,,,25
02L0XWW13L,DT4000,3/1/2017,7,DANE,CROSS PLAINS,T,N,P,CTH,,,,,,,,STAGECOACH RD,S,0.36,43.09223478,-89.65268758,GR END,RTSH,NO,R CTH,O,1,3,0,0,0,,,,,,,,,,,,,Y,,4848831,4824,,CTH,55
02L0Z90C3L,DT4000,3/1/2017,9,DANE,MIDDLETON,T,N,,,,,AIRPORT RD,,,,,HILLCREST DR,W,0.1434,43.11103594,-89.5978309,TFSIGN,RTSH,NO,R TOWN,O,1,2,0,0,0,,,,,,,,,,,,,Y,,4819528,1159,,,45
1KL0597RBF,DT4000,3/1/2017,10,DANE,MIDDLETON,C,I,,,,,MURPHY DR,,,,,EAGLE DR,,0,43.09843166,-89.52775629,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841696,1214,,,35
1KL05BGSFQ,DT4000,3/1/2017,15,DANE,MIDDLETON,C,N,M,CTH,,,,,,,,TOMAHAWK CT,W,0.0299,43.10624391,-89.48332568,MVIT,ON,FTR,U CITY,C,2,3,0,1,0,,,,,,,,,,,,,,Y,4841262,301,,CTH,35
1KL0597RBG,DT4000,3/2/2017,16,DANE,MIDDLETON,C,PL,,,,,JOHN Q HAMMONS DR,,,,,GREENWAY BLVD,N,0.043,43.09075258,-89.5246659,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4849516,227,,,
1KL0597RBH,DT4000,3/3/2017,16,DANE,MIDDLETON,C,I,,,,,PARMENTER ST,M,CTH,,,,,0,43.11160232,-89.50963234,MVIT,ON,FTR,U CITY,C,2,2,0,1,0,,,,,,,,,Y,,,,,,4827336,950,,,35
1KL072BC3H,DT4000,3/3/2017,16,DANE,MIDDLETON,C,I,,,,,AURORA ST,MS,CTH,,,,S,0.0116,43.09665932,-89.51277468,MVIT,ON,SSS,U CITY,O,2,5,0,0,0,,,,,,,,,,,,,,,4820498,61,,,30
02L0XZ426W,DT4000,3/3/2017,23,DANE,MIDDLETON,T,PP,,,,,ROCKY DELL RD,,,,,HILLCREST DR,S,0.37,43.10663576,-89.59091814,FENCE,RTSH,NO,R TOWN,O,1,1,0,0,0,,,,,,,,,,,,,,Y,5157272,,,,45
1KL0607D6S,DT4000,3/4/2017,14,DANE,MIDDLETON,C,N,12,USH,WB,,,,,,,TERRACE AVE,,0,43.09507594,-89.51789862,MVIT,ON,SSS,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,Y,5540644,168,,USH,55
02L0Z1L4GK,DT4000,3/5/2017,15,DANE,CROSS PLAINS,T,N,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,,0,43.11246953,-89.60082749,FELL,ON,NO,R TOWN,B,1,1,0,1,0,,,,,,Y,,,Y,,,,,Y,4819528,250,,,45
1KL072BC3J,DT4000,3/6/2017,2,DANE,MIDDLETON,C,N,14,USH,EB,,,,,,,PLEASANT VIEW RD,E,0.0919,43.09645255,-89.53301128,OT PST,LTSH,NO,U STH,C,1,1,0,1,0,,,,,,,,,,,,,Y,Y,5488969,485,,USH,45
1KL061GFB2,DT4000,3/6/2017,8,DANE,MIDDLETON,C,I,,,,,GREENWAY BLVD,,,,,JOHN Q HAMMONS DR,,0,43.09013059,-89.52465651,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,4842408,634,,,35
1KL05BGSFR,DT4000,3/7/2017,7,DANE,MIDDLETON,C,I,14,USH,WB,,,,,,,DEMING WAY,,0,43.09693244,-89.52344163,MVIT,ON,FTS,U STH,C,2,2,0,1,0,,,,,,,,,,,,,,,5488964,497,,USH,45
1KL05S26NJ,DT4000,3/7/2017,22,DANE,MIDDLETON,C,I,14,USH,WB,,,,,,,DEMING WAY,,0,43.09693499,-89.5235635,MVIT,ON,SSS,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5488964,497,,USH,45
1KL05S26NK,DT4000,3/8/2017,13,DANE,MIDDLETON,C,N,MS,CTH,,,,,,,,GATEWAY NORTH,W,0.043,43.09284623,-89.49053779,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,Y,,,,,,,,4820804,824,,CTH,35
1KL05Z0C3N,DT4000,3/8/2017,19,DANE,MIDDLETON,C,I,M,CTH,,,,,,,,DONNA DR,,0,43.10641375,-89.49826576,PED,ON,NO,U CITY,A,1,1,1,1,0,,,,,,,,,Y,,Y,,,,4819929,528,,CTH,30
1KL05S26NS,DT4000,3/10/2017,12,DANE,MIDDLETON,C,N,,,,,DEMING WAY,,,,,MURPHY DR,E,0.0402,43.09848344,-89.52226808,MVIT,ON,FTR,U CITY,O,3,5,0,0,0,,,,,,,,,,,,,Y,Y,5120288,212,,,35
1KL06WD6N8,DT4000,3/10/2017,15,DANE,MIDDLETON,C,I,,,,,ELMWOOD AVE,,,,,AURORA ST,,0,43.09594307,-89.51279273,MVIT,ON,FTS,U CITY,C,2,2,0,1,0,,,,,,,,,,,,,,Y,4841883,317,,,25
1KL06WD6N9,DT4000,3/11/2017,13,DANE,MIDDLETON,C,N,M,CTH,,,,,,,,OLD CREEK RD,,0,43.10504393,-89.49543198,MVIT,ON,FTR,U CITY,O,2,5,0,0,0,,,,,,,,,,,,,,,4819969,845,,CTH,30
1KL05BGSFS,DT4000,3/12/2017,12,DANE,MIDDLETON,C,I,M,CTH,,,,,,,,HIGH RD,,0,43.10898043,-89.50174641,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4819644,370,,CTH,35
1KL0597RBL,DT4000,3/12/2017,22,DANE,MIDDLETON,C,I,MS,CTH,,,,,,,,BRANCH ST,,0,43.09650699,-89.49567563,TF SIG,R SIDE,NO,U CITY,O,1,1,0,0,0,,,,,,,,,,,,,Y,,4830635,686,,CTH,25
1KL06WD6NB,DT4000,3/13/2017,14,DANE,MIDDLETON,C,I,Q,CTH,,,,,,,,MIDDLETON SPRINGS DR,,0,43.10318118,-89.48628392,MVIT,ON,FTS,U CITY,C,2,2,0,1,0,,,,,,,,,,,,,,,4820180,950,,CTH,35
1KL0597RBK,DT4000,3/13/2017,15,DANE,MIDDLETON,C,N,MS,CTH,,,,,,,,PARK ST,W,0.0134,43.0970709,-89.50196263,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841788,71,,CTH,30
02L0Z1L4GR,DT4000,3/14/2017,8,DANE,CROSS PLAINS,T,N,S,CTH,,,,P,CTH,,,,E,0.0318,43.06072635,-89.65511659,MVIT,ON,FTS,R CTH,C,2,2,0,1,0,,,,,,,,,,,,,,,4827427,168,,CTH,35
1KL0713B0L,DT4000,3/14/2017,8,DANE,MIDDLETON,C,I,,,,,CONNECTOR USH 12 TO AIRPORT RD,,,,,CONNECTOR USH 12 TO AIRPORT RD,S,0.0676,43.11149812,-89.51874633,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,Y,,,,,,,,5321344,357,,,35
1KL05BGSFT,DT4000,3/14/2017,9,DANE,MIDDLETON,C,I,MS,CTH,,,,,,,,BRISTOL ST,,0,43.09697011,-89.50661319,MVIT,ON,FTS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4841796,475,,CTH,30
1KL0597RBM,DT4000,3/15/2017,9,DANE,MIDDLETON,C,PL,,,,,PARMENTER ST,,,,,GRABER RD,S,0.0348,43.11687046,-89.51237617,PKVEH,PARK,RTS,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,5139948,2086,,,
1KL05S26NN,DT4000,3/17/2017,7,DANE,MIDDLETON,C,PL,,,,,GREENWAY BLVD,,,,,JOHN Q HAMMONS DR,E,0.0233,43.09013524,-89.52419668,MVIT,PARK,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4842406,123,,,5
1KL05S26NM,DT4000,3/17/2017,8,DANE,MIDDLETON,C,I,,,,,RAMP USH 12 TO GREENWAY BLVD,,,,,RAMP GREENWAY BLVD TO USH 12,,0,43.09015509,-89.52211819,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,5515744,59,,,55
1KL05WRB07,DT4000,3/19/2017,11,DANE,MIDDLETON,C,N,M,CTH,,,,,,,,OLD CREEK RD,E,0.0369,43.10485156,-89.49474827,MVIT,ON,RTS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4819969,195,,CTH,35
1KL062PGFC,DT4000,3/21/2017,17,DANE,MIDDLETON,C,N,,,,,SWEENEY DR,,,,,FORTUNE DR,N,0.0955,43.08914496,-89.50547194,PKVEH,ON,NO,U CITY,O,2,1,0,0,0,,,,,,,,Y,,,,,Y,,4849532,625,,,
02L0Z90C3N,DT4000,3/22/2017,7,DANE,MIDDLETON,T,PL,S,CTH,,,,,,,,CARDINAL POINT TRL,S,0.25,43.06012252,-89.58217236,MVIT,PARK,FTR,R CTH,O,2,3,0,0,0,,,,,,,,,,,,,,,5355365,,,CTH,5
1KL0761GFC,DT4000,3/24/2017,16,DANE,MIDDLETON,C,N,14,USH,WB,,,,,,,PLEASANT VIEW RD,E,0.09,43.09662694,-89.53305264,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5314261,1411,,USH,45
24L04BTWRL,DT4000,3/27/2017,12,DANE,CROSS PLAINS,V,I,14,USH,WB,,,P,CTH,,,,,0,43.11137671,-89.64513668,MVIT,ON,FTS,R STH,O,2,3,0,0,0,,,,,,,,,,,,,,,5372931,241,,USH,25
