,FROM,TO,test
984,1663293,1663344,0.06251117821415983
985,1661879,1661890,0.06978415760054152
986,1662040,1662109,0.06978415760054152
987,1662898,1662957,0.06978415760054152
988,1662000,1662049,0.06978415760054152
989,1662088,1662069,0.06978415760054152
990,1663583,1663604,0.09024130525023914
991,1663604,1663605,0.006818461530069585
992,1663710,1663604,0.16211396611818107
993,1663450,1663531,0.06978415760054152
994,1663531,1663584,0.43213344280713883
995,1661577,1661558,0.06978415760054152
996,2013290,1661558,0.06978415760054152
997,1668381,1668383,0.005095410932790129
998,1668391,1668383,0.005095410932790129
999,1667774,1668437,0.022080319369739365
1000,1668437,1668463,0.022080319369739365
1001,1668463,1668285,0.022080319369739365
1002,1668437,1668549,0.022080319369739365
1003,1668103,1668551,0.09102079825240068
1004,1668213,1668630,0.012716886499244616
1005,1668329,1668636,0.022080319369739365
1006,1668327,1668822,0.004412649831525029
1007,1669042,1668393,0.022080319369739365
1008,1668046,1668449,0.022080319369739365
1009,1668168,1668444,0.022080319369739365
1010,1668633,1668388,0.022080319369739365
1011,15377,15378,0.005095410932790129
1012,1663297,1663298,0.06978415760054152
1013,1662474,1662481,0.06978415760054152
1014,1667544,1667663,0.022080319369739365
1015,1662513,1662458,0.06978415760054152
1016,1662433,1662417,1.7340038148083925
1017,1661729,1662290,0.0786223271684693
1018,1661584,1662386,0.10377750103777501
1019,1666471,10949,0.022080319369739365
1020,1660820,1661200,0.002654451764463859
1021,1661705,1661678,0.06978415760054152
1022,1661705,1661704,0.06978415760054152
1023,1661697,1661723,0.06978415760054152
1024,1661723,1661705,0.06978415760054152
1025,1661739,1661705,0.06978415760054152
1026,1661704,1661754,0.06978415760054152
1027,1661746,1661754,0.06978415760054152
1028,1661767,1661704,0.06978415760054152
1029,1661768,1661723,0.06978415760054152
1030,1661768,1661769,0.06978415760054152
1031,1661769,1661767,0.06978415760054152
1032,1661754,1661794,0.06978415760054152
1033,1661795,1661794,0.06978415760054152
1034,1661746,1661805,0.005095410932790129
1035,1661794,1661834,0.06978415760054152
1036,1661834,1661767,0.06978415760054152
1037,1661774,1661836,0.06978415760054152
1038,1661836,1661867,0.06978415760054152
1039,1661867,1661868,0.06978415760054152
1040,1661869,1661825,0.06978415760054152
1041,1661868,1661869,0.06978415760054152
1042,1661869,1661880,0.06978415760054152
1043,1661744,10464,0.005095410932790129
1044,1661805,1661884,0.005095410932790129
1045,1661880,1661884,0.030141658258399914
1046,1661878,1661768,0.06978415760054152
1047,1661805,1661887,0.06978415760054152
1048,1661884,1661887,0.0217654500686972
1049,1661769,1661882,0.06978415760054152
1050,1661834,1661886,0.06978415760054152
1051,1661887,1661886,0.05588426368989822
1052,1661886,1661882,0.005095410932790129
1053,1661837,1661851,0.06978415760054152
1054,1661838,1661851,0.06978415760054152
1055,1661868,1661936,0.06978415760054152
1056,1661939,1661936,0.06978415760054152
1057,1661867,1661939,0.06978415760054152
1058,1661942,1661869,0.06978415760054152
1059,1661936,1661942,0.06978415760054152
1060,1661879,1661838,0.06978415760054152
1061,1661906,1661908,0.06978415760054152
1062,1661950,1661942,0.06978415760054152
1063,1661959,1661880,0.005095410932790129
1064,1661950,1661959,0.06978415760054152
1065,1661851,1661904,0.06978415760054152
1066,1661904,1661907,0.06978415760054152
1067,1661940,1661952,0.06978415760054152
1068,1661952,1661801,0.06978415760054152
1069,1661951,1661993,0.06978415760054152
1070,1661946,1661908,0.01253219599477282
1071,1661908,1661945,0.006818461530069585
1072,1661936,1662004,0.06978415760054152
1073,1662004,1661950,0.06978415760054152
1074,1661945,1661965,0.006818461530069585
1075,1661927,1662019,0.06978415760054152
1076,1661970,1661966,0.006818461530069585
1077,1661965,1661970,0.006818461530069585
1078,1662019,1662023,0.06978415760054152
1079,1661904,1661969,0.06978415760054152
1080,1661993,1662036,0.06978415760054152
1081,1661974,1661978,0.06978415760054152
1082,1661977,1661974,0.06978415760054152
1083,1661978,1661984,0.06978415760054152
1084,1661984,1661974,0.06978415760054152
1085,1661988,1661879,0.06978415760054152
1086,1661987,1661988,0.06978415760054152
1087,1661997,1662008,0.06978415760054152
1088,1662008,1661945,0.06978415760054152
1089,1662055,1662004,0.06978415760054152
1090,1662053,1662055,0.06978415760054152
1091,1662011,1661970,0.06978415760054152
1092,1661984,1662000,0.06978415760054152
1093,1662000,1662001,0.06978415760054152
1094,1662001,1662003,0.06978415760054152
1095,1662003,1661907,0.020062067019842637
1096,1662023,1662070,0.06978415760054152
1097,1661940,1662062,0.06978415760054152
1098,1662062,1661952,0.06978415760054152
1099,1662070,1662075,0.06978415760054152
1100,1662016,1662068,0.06978415760054152
1101,1661969,1662042,0.06978415760054152
1102,1662042,1662040,0.06978415760054152
1103,1662040,1662044,0.06978415760054152
1104,1662044,1661988,0.06978415760054152
1105,1662091,1662036,0.06978415760054152
1106,1662096,1662055,0.06978415760054152
1107,1662096,1662093,0.06978415760054152
1108,1662098,1662096,0.06978415760054152
1109,1661939,1662098,0.06978415760054152
1110,1662036,1662091,0.06978415760054152
1111,1661897,1662118,0.06978415760054152
1112,1662057,1662117,0.06978415760054152
1113,1662117,1662118,0.06978415760054152
1114,1662054,1662119,0.06978415760054152
1115,1662119,1662117,0.06978415760054152
1116,1661965,1662066,0.06978415760054152
1117,1661993,1662113,0.06978415760054152
1118,1662068,1661940,0.06978415760054152
1119,1662039,1662129,0.06978415760054152
1120,1662129,1662119,0.06978415760054152
1121,1662138,1662129,0.06978415760054152
1122,1662091,1662141,0.06978415760054152
1123,1662113,1662141,0.06978415760054152
1124,1662070,1662149,0.06978415760054152
1125,1662149,1662138,0.06978415760054152
1126,1662113,1662147,0.06978415760054152
1127,1662088,1662008,0.06978415760054152
1128,1662090,1662088,0.06978415760054152
1129,1662075,1662154,0.06978415760054152
1130,1662154,1662149,0.06978415760054152
1131,1662042,1662085,0.06978415760054152
1132,1661793,1662176,0.012716886499244616
1133,1662085,1661969,0.06978415760054152
1134,10503,1662121,0.06978415760054152
1135,1662145,1661949,0.06978415760054152
1136,1662132,1662164,0.06978415760054152
1137,1662164,1662154,0.06978415760054152
1138,1662098,1662161,0.06978415760054152
1139,1662165,1662093,0.005095410932790129
1140,1662165,1662161,0.06978415760054152
1141,1662118,1662178,0.06978415760054152
1142,1662117,1662179,0.06978415760054152
1143,1662178,1662179,0.06978415760054152
1144,1662119,1662181,0.06978415760054152
1145,1662179,1662181,0.06978415760054152
1146,1662129,1662183,0.06978415760054152
1147,1662181,1662183,0.06978415760054152
1148,1662088,1662148,0.06978415760054152
1149,1662192,1662138,0.06978415760054152
1150,1662183,1662192,0.06978415760054152
1151,1662139,1662085,0.06978415760054152
1152,1662149,1662201,0.06978415760054152
1153,1662185,1662068,0.06978415760054152
1154,1662062,1662187,0.06978415760054152
1155,1662187,1662185,0.06978415760054152
1156,1662181,1662206,0.06978415760054152
1157,1662154,1662209,0.06978415760054152
1158,1662132,1662208,0.06978415760054152
1159,1662166,1662139,0.06978415760054152
1160,1662166,1662044,0.19968848596189945
1161,1662164,1662225,0.06978415760054152
1162,1662090,1662186,0.06978415760054152
1163,1662186,1662191,0.06978415760054152
1164,1662208,1662239,0.06978415760054152
1165,1662239,1662164,0.06978415760054152
1166,1662161,1662244,0.06978415760054152
1167,1662239,1662251,0.06978415760054152
1168,1662252,1662165,0.015070829129199957
1169,1662161,1662252,0.06978415760054152
1170,1662186,1662224,0.06978415760054152
1171,1662224,1662090,0.06978415760054152
1172,1662217,1662220,0.06978415760054152
1173,1662220,1662166,0.06978415760054152
1174,1662270,1662187,0.06978415760054152
1175,1662246,1662270,0.06978415760054152
1176,1662309,10503,0.03008043508341305
1177,1662281,1662185,0.06978415760054152
1178,1662337,1661833,0.022080319369739365
1179,1662176,1662337,0.012716886499244616
1180,1662309,1662320,0.006818461530069585
1181,1662254,1662227,0.06978415760054152
1182,1662254,1662224,0.06978415760054152
1183,1662224,1662259,0.06978415760054152
1184,1662259,1662230,0.06978415760054152
1185,1662313,1662281,0.06978415760054152
1186,1662305,1662314,0.06978415760054152
1187,1662241,1662314,0.06978415760054152
1188,1662320,1662351,0.006818461530069585
1189,1662385,1661743,0.022080319369739365
1190,1662337,1662365,0.012716886499244616
1191,1662276,1662291,0.06978415760054152
1192,1662291,1662242,0.06978415760054152
1193,1662291,1662293,0.06978415760054152
1194,1662293,1662238,0.06978415760054152
1195,1662293,1662254,0.06978415760054152
1196,1662244,1662353,0.06978415760054152
1197,1662314,1662324,0.06978415760054152
1198,1662324,1662281,0.06978415760054152
1199,1662187,1662343,0.06978415760054152
1200,1662270,1662343,0.06978415760054152
1201,1662351,1662362,0.006818461530069585
1202,1662308,1662230,0.06978415760054152
1203,1662303,1662217,0.13549026304870027
1204,10523,1662349,0.026324535454213406
1205,1662358,10523,0.002654451764463859
1206,1662381,1662382,0.005095410932790129
1207,1662382,1662386,0.005095410932790129
1208,1662386,1662388,0.005095410932790129
1209,1662407,1662290,0.005095410932790129
1210,1662343,1662409,0.06978415760054152
1211,1662411,1662409,0.005095410932790129
1212,1662410,1662324,0.06978415760054152
1213,1662410,1662411,0.005095410932790129
1214,1662342,1662406,0.06978415760054152
1215,1662404,1662406,0.005095410932790129
1216,1662403,1662404,0.005095410932790129
1217,1662362,1662430,0.01367606463034623
1218,1662394,1662358,0.002654451764463859
1219,1662416,1662303,0.035108617284724614
1220,1662220,1662416,0.06978415760054152
1221,1662252,1662482,0.006818461530069585
1222,1662388,1662459,0.06978415760054152
1223,1662466,1662459,0.06978415760054152
1224,1662453,1662358,0.06978415760054152
1225,1662439,1662416,0.002654451764463859
1226,1662440,1662429,0.06978415760054152
1227,1662453,1662457,0.06978415760054152
1228,1662465,1662399,0.06978415760054152
1229,1662465,1662394,0.002654451764463859
1230,1662460,1662439,0.030156588083624217
1231,1662437,1662460,0.06978415760054152
1232,1662459,1662503,0.06978415760054152
1233,1662427,1662503,0.06978415760054152
1234,1662513,1662528,0.06978415760054152
1235,1662486,1662440,0.06978415760054152
1236,1662506,1662465,0.06978415760054152
1237,1662506,1662457,0.06978415760054152
1238,1662555,1662351,0.06978415760054152
1239,1662509,1662465,0.002654451764463859
1240,1662514,1662510,0.06978415760054152
1241,1662514,1662349,0.0250775837748033
1242,1662457,1662512,0.06978415760054152
1243,1662565,1662362,0.06978415760054152
1244,1662565,1662555,0.06978415760054152
1245,1662534,1662382,0.06978415760054152
1246,1662432,1662534,0.06978415760054152
1247,1662512,1662521,0.06978415760054152
1248,1662521,1662512,0.06978415760054152
1249,1662503,1662556,0.06978415760054152
1250,1662602,1662320,0.06978415760054152
1251,1662574,1662411,0.022080319369739365
1252,1662615,1662602,0.06978415760054152
1253,1662606,1662635,0.06978415760054152
1254,1662635,1662602,0.06978415760054152
1255,1662563,1662506,0.06978415760054152
1256,1662569,1662536,0.06978415760054152
1257,1662521,1662589,0.06978415760054152
1258,1662589,1662563,0.06978415760054152
1259,1662596,1662589,0.06978415760054152
1260,1662596,1662453,0.06978415760054152
1261,1662582,1662439,0.06978415760054152
1262,1662409,1662407,0.06978415760054152
1263,1662682,1662555,0.06978415760054152
1264,1662556,1662653,0.06978415760054152
1265,1662591,1662604,0.06978415760054152
1266,1662604,1662569,0.06978415760054152
1267,1662625,1662563,0.06978415760054152
1268,1662631,1662582,0.06978415760054152
1269,1662699,1662635,0.06978415760054152
1270,1662672,1662556,0.06978415760054152
1271,1662722,1662699,0.06978415760054152
1272,1662674,1662707,0.022080319369739365
1273,1662709,1662710,0.022080319369739365
1274,1662710,1662707,0.022080319369739365
1275,1662707,1662713,0.022080319369739365
1276,1662691,1662653,0.06978415760054152
1277,1662589,1662679,0.06978415760054152
1278,1662701,1662534,0.06978415760054152
1279,1662681,1662604,0.06978415760054152
1280,1662736,1662565,0.06978415760054152
1281,1662696,1662701,0.06978415760054152
1282,1662694,1662625,0.006818461530069585
1283,1662679,1662694,0.06978415760054152
1284,1662653,1662721,0.06978415760054152
1285,1662694,1662698,0.06978415760054152
1286,1662715,1662509,0.002654451764463859
1287,1662734,1662701,0.06978415760054152
1288,1662731,1662596,0.06978415760054152
1289,1662732,1662679,0.06978415760054152
1290,1662732,1662731,0.006818461530069585
1291,1662731,1662735,0.006818461530069585
1292,1662735,1662453,0.06978415760054152
1293,1662728,1662725,0.06978415760054152
1294,1662728,1662681,0.06978415760054152
1295,1662735,1662750,0.006818461530069585
1296,1662738,1662728,0.06978415760054152
1297,1662738,1662681,0.06978415760054152
1298,1662721,1662764,0.06978415760054152
1299,1662715,1662752,0.006818461530069585
1300,1662755,1662514,0.006818461530069585
1301,1662753,1662694,0.006818461530069585
1302,1662753,1662732,0.006818461530069585
1303,1662749,1662738,0.06978415760054152
1304,1662749,1662704,0.06978415760054152
1305,1662751,1662704,0.011290855254058357
1306,1662638,1662751,0.06978415760054152
1307,1662698,1662756,0.06978415760054152
1308,1662756,1662753,0.006818461530069585
1309,1662752,1662756,0.006818461530069585
1310,1662769,1662749,0.06978415760054152
1311,1662771,1662728,0.06978415760054152
1312,1662823,1662722,0.06978415760054152
1313,1662764,1662734,0.06978415760054152
1314,1662815,1662710,0.022080319369739365
1315,1662794,1662715,0.002654451764463859
1316,1662764,1662806,0.06978415760054152
1317,1662812,1662755,0.06978415760054152
1318,1662778,1662826,0.06978415760054152
1319,1662826,1662381,0.06978415760054152
1320,1662816,1662752,0.06978415760054152
1321,1662839,1662734,0.06978415760054152
1322,1662835,1662794,0.002654451764463859
1323,1662813,1662837,0.010031033509921319
1324,1662837,1662843,0.010031033509921319
1325,1662843,1662835,0.002654451764463859
1326,1662860,1662899,0.06978415760054152
1327,1662899,1662902,0.06978415760054152
1328,1662887,1662813,0.0631689136751674
1329,1662901,1662899,0.06978415760054152
1330,1662835,1662914,0.006818461530069585
1331,1662922,1662914,0.06978415760054152
1332,1662933,1662843,0.06978415760054152
1333,1662933,1662922,0.06978415760054152
1334,1662902,1662964,0.005095410932790129
1335,1662944,1662933,0.06978415760054152
1336,1662957,1662942,0.06978415760054152
1337,1662914,1662961,0.006818461530069585
1338,1662942,1662961,0.06978415760054152
1339,1662967,1662957,0.06978415760054152
1340,1662967,1662943,0.06978415760054152
1341,1662909,1663012,0.06978415760054152
1342,1663013,1663012,0.06978415760054152
1343,1663012,1663014,0.06978415760054152
1344,2034247,1663014,0.005095410932790129
1345,1662961,1663010,0.006818461530069585
1346,1662707,1663062,0.022080319369739365
1347,1663032,1663010,0.06978415760054152
1348,1663032,1662967,0.06978415760054152
1349,1662975,1663086,0.022080319369739365
1350,1663086,1663062,0.022080319369739365
1351,1663059,1662887,0.030093100529763956
1352,1663010,1663072,0.006818461530069585
1353,1663079,1663076,0.006818461530069585
1354,1663079,1662945,0.0250775837748033
1355,1663078,1663032,0.06978415760054152
1356,1663076,1663078,0.006818461530069585
1357,1663081,1663072,0.006818461530069585
1358,1663078,1663081,0.006818461530069585
1359,1663072,1663083,0.006818461530069585
1360,1663090,1662933,0.06978415760054152
1361,1663083,1663090,0.006818461530069585
1362,1663090,1663059,0.006818461530069585
1363,1663014,1663106,0.005095410932790129
1364,1663133,1663081,0.06978415760054152
1365,1663076,1663139,0.06978415760054152
1366,1663139,1663144,0.06978415760054152
1367,1663144,1663079,0.006818461530069585
1368,1663143,1663078,0.06978415760054152
1369,1663143,1663139,0.06978415760054152
1370,1663144,1663149,0.06978415760054152
1371,1663149,1663079,0.06978415760054152
1372,1663151,1663133,0.06978415760054152
1373,1663012,1663160,0.06978415760054152
1374,1663160,1663164,0.06978415760054152
1375,1663106,1663164,0.005095410932790129
1376,1663162,1663126,0.06978415760054152
1377,1663162,1663133,0.06978415760054152
1378,1662964,1663180,0.06978415760054152
1379,1662899,1663210,0.06978415760054152
1380,1663210,1663212,0.11774483320953771
1381,1663139,1663203,1.2964003284214165
1382,1663208,1663203,0.06978415760054152
1383,1663208,1663144,0.006818461530069585
1384,1663207,1663143,0.06978415760054152
1385,1663218,1663208,0.06978415760054152
1386,1663218,1663149,0.06978415760054152
1387,1663224,1663218,0.06978415760054152
1388,1663224,1663160,0.06978415760054152
1389,1663216,1663162,0.06978415760054152
1390,1663207,1663216,0.06978415760054152
1391,1663227,1663224,0.06978415760054152
1392,1663160,1663227,0.06978415760054152
1393,1663229,1663227,0.06978415760054152
1394,1663164,1663229,0.005095410932790129
1395,1663072,1663228,0.006818461530069585
1396,1663228,1663216,0.518887505188875
1397,1663062,10668,0.022080319369739365
1398,1663343,1662430,0.02206324915762515
1399,1663203,1663291,1.4419610670511895
1400,1663180,1663308,0.06978415760054152
1401,1663291,1663294,0.02778274587295992
1402,1663294,1663208,0.1003103350992132
1403,1663292,1663291,0.051580415883221944
1404,1663293,1663292,0.03609652210009565
1405,1663299,1663294,0.09723961055535972
1406,1663299,1663218,0.06978415760054152
1407,1663301,1663299,0.09027930158929187
1408,1663301,1663224,0.3246120885541778
1409,10668,1663366,0.022080319369739365
1410,1663314,1663301,0.20162600763260558
1411,1663229,1663314,0.005095410932790129
1412,1663319,1663314,0.33067602580024535
1413,15381,1663319,0.18028749416480208
1414,1663358,1663276,0.15664528458532076
1415,1663352,1663059,0.009024130525023913
1416,1663352,1663351,0.006818461530069585
1417,1663351,1663361,0.006818461530069585
1418,1663355,1663352,0.06978415760054152
1419,1663308,1663378,0.06978415760054152
