,FROM,TO,test2
1524,1663850,1663863,22.12157795937166
1525,1663863,1663866,25.820138312200363
1526,1663866,1663830,55.26905281962888
1527,1663366,1663921,62.95099052312693
1528,1663876,1663745,36.84603521308592
1529,1663873,1663570,33.353186420488385
1530,1663836,1663860,31.486535421248334
1531,1663843,1663903,2.5228307661257463
1532,1663919,1663851,47.64740917212627
1533,1663916,1663844,136.986301369863
1534,1663943,10698,15.12334767369434
1535,1663938,1663943,58.29204313611192
1536,1663992,1663549,52.46283882250073
1537,1663949,1663916,106.83954528642907
1538,1663926,1663949,7.397120705657401
1539,1663819,1663972,62.66617352528628
1540,1663972,1663919,2.5228307661257463
1541,1663818,1663968,95.8136483855435
1542,1663862,1663981,4.322904610064117
1543,1663830,1663980,55.26905281962888
1544,1663968,1663983,18.42301760654296
1545,1663949,1663998,273.972602739726
1546,1663980,1663998,2.877390765689365
1547,1663980,1664002,1.8000738439383706
1548,1664002,1664009,2.1614523050320584
1549,1664009,1663972,1.4386953828446825
1550,1663861,1664019,5.400221531815111
1551,1664019,1663981,55.26905281962888
1552,1663818,1664013,5.110697165588499
1553,1664013,1664021,44.24315591874332
1554,1664021,1663973,55.26905281962888
1555,1663903,1664017,7.200295375753482
1556,1663983,1664025,22.12157795937166
1557,1664038,1664017,1.0773169217509944
1558,1664051,1664038,2.5228307661257463
1559,1664051,1664026,11.02589690088556
1560,1664002,1664065,22.12157795937166
1561,1664021,1664069,136.986301369863
1562,1664064,1663968,66.29494972051444
1563,1664063,1664051,2.1614523050320584
1564,1664063,1664032,11.02589690088556
1565,1664078,1663983,47.87193211397148
1566,1664082,1664062,11.02589690088556
1567,1664079,1664038,14.724457253714261
1568,1663549,1664167,79.26834653736432
1569,1664167,1664174,89.77857855736026
1570,1664122,1664125,25.820138312200363
1571,1664126,1664064,25.820138312200363
1572,1664114,1664126,14.724457253714261
1573,1664137,1664063,5.400221531815111
1574,1664082,1664137,25.820138312200363
1575,1664025,1664082,95.8136483855435
1576,1664147,1664009,23.823704586063133
1577,1664125,1664148,40.54459556591462
1578,1664148,1664128,18.42301760654296
1579,1664125,1664157,18.42301760654296
1580,1664159,1664093,40.54459556591462
1581,1664122,1664159,1.8000738439383706
1582,1664155,1664121,11.02589690088556
1583,1664155,1664064,55.26905281962888
1584,1664126,1664163,22.12157795937166
1585,1664165,1664051,44.24315591874332
1586,1664185,1663916,121.56400254014332
1587,1664190,1664147,1.8000738439383706
1588,1664199,1664155,11.02589690088556
1589,1664159,1664208,2.5228307661257463
1590,1664163,1664204,22.12157795937166
1591,1664228,1664159,36.84603521308592
1592,1664148,1664237,33.14747486025722
1593,1664247,1664170,22.12157795937166
1594,1664247,1664190,36.84603521308592
1595,1664237,1664247,14.724457253714261
1596,1664163,1664248,36.84603521308592
1597,1664256,1664148,40.54459556591462
1598,1664013,1664255,6.455885651845093
1599,1664248,1664266,11.02589690088556
1600,1664137,1664271,23.823704586063133
1601,1664271,1664155,51.57049246680018
1602,1664237,1664291,22.12157795937166
1603,1664295,1664247,14.724457253714261
1604,1664290,1664271,5.038843070721423
1605,1664248,1664290,18.42301760654296
1606,1664255,1664328,2.1502634136374343
1607,1664301,1664344,33.14747486025722
1608,1664271,1664344,29.448914507428523
1609,1664349,1664290,3.238769226783053
1610,1664359,1664190,23.823704586063137
1611,1664290,1664355,22.12157795937166
1612,1664378,1664349,1.0773169217509944
1613,1664378,1664328,25.820138312200363
1614,1664391,1664355,36.84603521308592
1615,1664344,1664137,136.986301369863
1616,1664414,1664378,23.823704586063133
1617,1664487,1663739,85.09755085097551
1618,1664467,1664213,19.058963668850506
1619,1664489,1663943,20.87812920507307
1620,1664294,1664486,58.96761317245758
1621,1664202,1664487,123.58354751243122
1622,1664355,1664482,47.87193211397148
1623,1664609,1664202,46.63363450888954
1624,1664709,1664174,65.29150437631931
1625,1664738,1664487,273.972602739726
1626,1664742,1664738,25.65733110763714
1627,1664605,1664797,30.31627849465215
1628,10787,1665038,100.26673025798645
1629,1664167,1665100,107.26619149819383
1630,1665120,1664738,33.80496895507097
1631,1665118,1665116,1.8000738439383706
1632,1664999,1665118,10.488151700626199
1633,1665120,1665118,23.823704586063133
1634,1665113,1665114,4.6774646096277355
1635,1665091,1665090,2.1502634136374343
1636,1665133,1664489,18.362116900477393
1637,1665133,1665132,6.72594243128297
1638,1665299,1665297,33.14747486025722
1639,1665091,1665330,62.66617352528628
1640,1665116,1665410,77.39063077900055
1641,1665444,1665297,36.84603521308592
1642,1665153,1665482,149.21879830069864
1643,1665100,1665551,52.46283882250073
1644,1665601,1665551,32.63471202847478
1645,1665552,1665410,51.57049246680018
1646,1665612,1665552,11.02589690088556
1647,1665586,1665614,51.57049246680018
1648,1665614,1665648,25.820138312200363
1649,1665410,1665648,55.26905281962888
1650,1665662,1665614,14.724457253714261
1651,1665648,1665671,25.820138312200363
1652,1665671,1665552,36.84603521308592
1653,1665671,1665735,69.99351007334315
1654,1665735,1665120,23.82370458606313
1655,1665741,1665671,25.820138312200363
1656,1665861,1665153,45.662100456621
1657,1663992,1665861,547.945205479452
1658,1666324,1666240,36.84603521308592
1659,1666285,1666324,29.448914507428523
1660,1666414,1666324,29.448914507428523
1661,1666361,1666385,11.02589690088556
1662,1666385,1666386,18.42301760654296
1663,1666421,1666414,25.820138312200363
1664,1666471,1666473,15.147099087641205
1665,1666465,1663992,233.16817254444769
1666,1666420,1666385,40.54459556591462
1667,1665861,1666485,12.117136437367728
1668,1665823,1666500,82.77911731715288
1669,1666498,1666500,9.397779122941772
1670,1666414,1666511,25.820138312200363
1671,1666511,1666588,25.820138312200363
1672,1666584,1666588,29.448914507428523
1673,1666506,1666587,2.1614523050320584
1674,1666588,1666642,36.84603521308592
1675,1666684,1666509,58.96761317245758
1676,1666648,1666688,14.724457253714261
1677,1666726,1666684,36.84603521308592
1678,1666737,1666688,62.66617352528628
1679,1666512,1666737,77.39063077900055
1680,1666858,1666684,55.26905281962888
1681,1666844,1666865,22.12157795937166
1682,1666865,1666858,40.54459556591462
1683,1666938,1666865,36.84603521308592
1684,1666998,1666938,14.724457253714261
1685,1667003,1666998,25.820138312200363
1686,1666923,1667020,44.24315591874332
1687,1667021,1667020,36.84603521308592
1688,1666688,1667021,139.9870201466863
1689,1666485,1667037,11.883265996296903
1690,1667037,1667026,48.97414836208191
1691,1667028,1666858,58.96761317245758
1692,1667020,1667028,29.448914507428523
1693,1666865,1667028,77.39063077900055
1694,1667066,1667070,22.12157795937166
1695,1667070,1666998,33.14747486025722
1696,1667070,1667083,29.448914507428523
1697,1667104,1667083,29.448914507428523
1698,1667028,1667104,36.84603521308592
1699,1667104,1667021,103.14098493360036
1700,1666587,1667108,18.362116900477393
1701,1667097,1667098,40.54459556591462
1702,1667098,1667100,125.26256289297203
1703,1667174,1667104,36.84603521308592
1704,1667145,1667174,22.12157795937166
1705,1667203,1667066,69.99351007334315
1706,1667083,1667238,73.69207042617184
1707,1667174,1667238,51.57049246680018
1708,1667205,1667174,84.71796732705741
1709,1667302,1667203,40.54459556591462
1710,1667287,1667248,51.57049246680018
1711,1667378,1667302,33.14747486025722
1712,1667498,1666473,121.24303365923885
1713,1667493,1667498,59.46230006270811
1714,1667503,1667144,90.92675516458671
1715,1667287,1667287,232.10210817940109
1716,1667484,1667302,69.99351007334315
1717,1667238,1667484,114.23666599208647
1718,1667486,1667484,14.724457253714261
1719,1667518,1667503,52.46283882250073
1720,1667518,1667037,114.15525114155251
1721,1667498,1667518,273.972602739726
1722,1667532,1667529,9.000369219691851
1723,1667533,1667532,3.4886904604188196
1724,1667534,1667533,17.48761294083358
1725,1667587,1667533,5.829204313611193
1726,1667586,1667587,10.488151700626199
1727,1667636,1667534,11.658408627222386
1728,1667652,1667636,3.4886904604188196
1729,1667658,1667595,16.31735601423739
1730,1667658,1667663,16.31735601423739
1731,1667714,1667493,54.803352675693105
1732,1667711,1667658,15.147099087641205
1733,1667710,1667636,9.317894774030012
1734,1667728,1667658,12.82866555381857
1735,1667730,1667710,6.999461240207379
1736,1667739,1667587,20.976303401252398
1737,1667774,1667144,547.945205479452
1738,1667291,1667771,58.29204313611192
1739,1667773,1667710,9.317894774030012
1740,1667823,1667876,12.82866555381857
1741,1667899,1667771,20.976303401252398
1742,1667939,1667714,37.31573973485953
1743,1667899,1668103,273.972602739726
1744,1668103,1667876,48.97414836208191
1745,1668213,1667518,136.986301369863
1746,1668195,1668231,37.31573973485953
1747,1668327,1668231,8.388447329729079
1748,1668327,1668195,18.657869867429763
1749,1668329,1668298,27.975764641459776
1750,1668393,1667493,115.41382934562766
1751,11127,1667714,78.12016993013788
1752,10464,1661946,2.690376972513188
1753,10523,1662510,51.69294391315585
1754,1662510,1662750,31.015766347893514
1755,1662750,1662946,31.01576634789351
1756,1667829,1667899,38.46391634208597
1757,1667876,1667829,12.82866555381857
1758,1667779,1667829,5.829204313611193
1759,1667144,1666947,47.803891435485724
1760,1666947,1666498,50.12232496930836
1761,1667300,1667783,57.12178620951574
1762,1667783,1667774,43.14494404847072
1763,1667771,1667783,45.463377582293354
1764,1667085,1666947,38.46391634208597
1765,1666321,1666480,15.147099087641205
1766,1666480,1666485,44.31834944986749
1767,1666349,1666490,10.488151700626199
1768,1666490,1666480,15.438300210082964
1769,1666699,1666494,20.976303401252398
1770,1666494,1666490,16.786290179002894
1771,1666498,1666494,26.184069301944664
1772,1666295,1666504,16.31735601423739
1773,1666504,1666512,273.972602739726
1774,1666500,1666504,21.491538183723403
1775,1667949,1668086,39.63417326868216
1776,1667949,1668329,62.95099052312693
1777,1667503,1667949,59.46230006270811
1778,1668266,1668393,38.46391634208597
1779,1666485,1666589,117.75434319882004
1780,1666670,1666589,12.82866555381857
1781,1665551,1666471,83.94937424374906
1782,1664761,1664722,9.317894774030012
1783,1665153,1664722,68.4931506849315
1784,1664722,1663343,205.4794520547945
1785,1663921,1664202,33.80496895507097
1786,1663265,1663086,22.146560327848583
1787,1663230,1663265,24.487074181040956
1788,1663289,1663265,3.4886904604188196
1789,1662487,1662176,38.46391634208597
1790,1662490,1662487,20.976303401252398
1791,1663075,1662487,101.43698718458265
1792,1663632,1663075,141.0711604532648
1793,1664174,1663901,109.58462503201648
1794,1661725,1661719,25.820138312200363
1795,1661700,1661725,14.724457253714261
1796,1661670,1661719,29.448914507428523
1797,1661719,2008373,29.448914507428523
1798,1661725,1661742,7.397120705657401
1799,1661802,1661838,25.820138312200363
1800,1661907,1661668,4.7647409172126265
1801,2024346,1663717,47.64740917212627
1802,1663861,2024347,142.94222751637878
1803,1663981,1664156,6.122978454002487
1804,1664213,1664144,10.33858878263117
1805,1664213,1663583,28.588445503275757
1806,1663870,1663717,58.96761317245758
1807,1663870,1663862,4.840640386150622
1808,1664144,1663870,31.01576634789351
1809,1663510,1663470,23.823704586063133
1810,1663897,1663973,29.448914507428523
1811,1663916,1663897,25.820138312200363
1812,1663897,1664021,273.972602739726
1813,1663687,1663741,29.448914507428523
1814,1663668,1663687,3.6985603528287005
1815,1663689,1663687,29.448914507428523
1816,1663297,1663344,1.4386953828446825
1817,1663228,1663297,3.238769226783053
1818,1663293,1663207,136.986301369863
1819,1663205,1663207,22.12157795937166
1820,1663203,1663205,44.24315591874332
1821,1663266,1663205,18.42301760654296
1822,1662536,1662477,25.820138312200363
1823,1662481,1662437,25.820138312200363
1824,1662494,1662481,7.397120705657401
1825,1662536,1662494,36.84603521308592
1826,1662494,1662474,7.397120705657401
1827,1662474,1662420,29.448914507428523
1828,1662431,1662421,11.02589690088556
1829,1662421,1662437,14.724457253714261
1830,1662420,1662421,36.84603521308592
1831,1662460,1662582,47.87193211397148
1832,1662887,1662837,66.29494972051444
1833,1661199,1661196,497.42147537665994
1834,1661200,1661199,58.96761317245758
1835,1661560,1661559,5.400221531815111
1836,1661556,1661560,3.961526148970429
1837,1662412,1662410,1.615245265694471
1838,1662539,1662412,17.48761294083358
1839,1662403,1662247,47.87193211397148
1840,1662248,1662247,51.57049246680018
1841,1662248,1662248,117.93522634491516
1842,1662400,1662403,10.221394331176999
1843,1661967,1662159,84.71796732705741
1844,1662168,1662257,84.71796732705741
1845,1662078,1662190,69.99351007334315
1846,1662190,1662159,51.57049246680018
1847,1662257,1662190,25.820138312200363
1848,1662395,1662257,36.84603521308592
1849,1662395,1662400,6.455885651845093
1850,1662159,1662200,22.12157795937166
1851,1662277,1662400,44.24315591874332
1852,1662200,1662277,44.24315591874332
1853,1662167,1662200,25.820138312200363
1854,1662237,1662277,29.448914507428523
1855,1663206,1663394,73.69207042617184
1856,1664253,1664483,69.99351007334315
1857,1665971,1665956,7.397120705657401
1858,1666240,1665956,95.8136483855435
1859,1666044,1665971,69.99351007334315
1860,1666025,1665735,7.923052297940858
1861,1666512,1666025,14.400590751506964
1862,1665956,1665586,99.51220873837221
1863,1665218,1665114,22.12157795937166
1864,1665297,1665218,25.820138312200363
1865,1665956,1665890,33.14747486025722
1866,1665472,1665466,22.12157795937166
1867,1665615,1665466,36.84603521308592
1868,1665890,1665615,84.71796732705741
1869,1665685,1665890,55.26905281962888
1870,1666026,1666044,58.96761317245758
1871,1666025,1666026,25.820138312200363
1872,1666113,1666203,110.53810563925776
1873,1666203,1666112,29.448914507428523
1874,1666353,1666203,62.66617352528628
1875,1666509,1666353,44.24315591874332
1876,1666372,1666353,33.14747486025722
1877,1666353,1666294,51.57049246680018
1878,1666165,1666026,44.24315591874332
1879,1665902,1665971,14.724457253714261
1880,1666984,2304262,13.998922480414757
1881,1666907,1666984,13.998922480414757
1882,1667179,2304263,13.998922480414757
1883,1667162,1667179,6.999461240207379
1884,1667179,1666984,27.975764641459776
1885,1668044,1667933,17.48761294083358
1886,1668046,1667933,17.48761294083358
1887,1667931,1667874,16.31735601423739
1888,1668185,1668168,5.829204313611193
1889,1668168,1668018,26.80550771486359
1890,1667877,1668046,26.80550771486359
1891,1667874,1667663,30.31627849465215
1892,1667933,1667874,8.169718166803564
1893,1667880,1667877,18.657869867429763
1894,1668018,1667880,20.976303401252398
1895,1667835,1667877,6.999461240207379
1896,1665100,1665046,34.97522588166716
1897,1662995,1663075,16.31735601423739
1898,1661921,10492,0.0
1899,1661874,1661921,0.0
1900,10492,1662064,273.972602739726
1901,1662172,1662064,10.488151700626199
1902,1662321,1662235,29.448914507428523
1903,1662121,1662065,14.724457253714261
1904,1662083,1662121,18.42301760654296
1905,1662120,1662121,14.724457253714261
1906,1662177,1662178,25.820138312200363
1907,1662120,1662177,22.12157795937166
1908,1662079,1662120,7.397120705657401
1909,1662118,1662120,29.448914507428523
1910,1662147,1662175,18.42301760654296
1911,1662208,1662236,18.42301760654296
1912,1662236,1662280,22.12157795937166
1913,1662204,1662236,22.12157795937166
1914,1662175,1662204,18.42301760654296
1915,1662236,1662258,18.42301760654296
1916,1662175,1662203,18.42301760654296
1917,1662141,1662173,14.724457253714261
1918,1662203,1662173,18.42301760654296
1919,1662173,1662098,62.66617352528628
1920,1662204,1662228,18.42301760654296
1921,1662228,1662203,18.42301760654296
1922,1662258,1662228,22.12157795937166
1923,1662307,1662258,18.42301760654296
1924,1662203,1662244,22.12157795937166
1925,1662429,1662303,47.87193211397148
1926,1662681,1662673,18.42301760654296
1927,1662569,1662460,47.64740917212626
1928,1663215,1663212,6.477538453566106
1929,1662230,2026265,273.972602739726
1930,1662561,1662509,1.8000738439383706
1931,1662625,1662561,1.4386953828446825
1932,1662803,1662753,2.5228307661257463
1933,1662945,1662803,6.477538453566106
1934,1662756,1662804,22.12157795937166
1935,1662803,1662804,36.84603521308592
1936,1663054,1663076,136.986301369863
1937,1663607,1663611,29.448914507428523
1938,1663775,1663590,273.9726027397261
1939,1663844,1663775,22.12157795937166
1940,1663775,1663770,14.724457253714261
1941,1663646,1663762,73.69207042617184
1942,1663668,1663646,47.87193211397148
1943,1663596,1663646,14.724457253714261
1944,1664052,1664122,2.1614523050320584
1945,1663998,1664052,2.5228307661257463
1946,1664056,1664052,33.14747486025722
1947,1664383,1664349,14.724457253714261
1948,1663710,1663605,3.238769226783053
1949,1663717,1663710,47.647409172126274
1950,1664197,1664144,36.84603521308592
1951,1663189,2296035,23.31681725444477
1952,1665732,1665615,51.57049246680018
1953,1666112,1665732,106.83954528642907
1954,1665652,1665732,47.87193211397148
1955,1665603,1665652,55.26905281962888
1956,1665455,1665603,40.54459556591462
1957,1665354,1665455,40.54459556591462
1958,1665653,1665543,25.820138312200363
1959,1665543,1665455,40.54459556591462
1960,1665127,1665133,5.400221531815111
1961,1665114,1665127,12.600516907568593
1962,1665127,1665354,55.26905281962888
1963,1665353,1665354,33.14747486025722
1964,1665448,1665543,29.448914507428523
1965,1662100,1662147,25.820138312200363
1966,1662071,1662100,14.724457253714261
1967,1662365,1662374,47.0016125012081
1968,1662810,1662811,14.724457253714261
1969,1662375,1662309,11.419764076321666
1970,1662374,1662375,10.071774107401737
1971,1662538,1662375,103.14098493360036
1972,1661911,1661921,25.65733110763714
1973,1662067,1662100,18.42301760654296
1974,1662074,1662067,7.397120705657401
1975,1662132,1662074,33.14747486025722
1976,1662155,1662208,29.448914507428523
1977,1662147,1662155,7.397120705657401
1978,1662074,1662155,51.57049246680018
1979,1662971,1662922,22.12157795937166
1980,1664469,1664019,15.12334767369434
1981,1662463,1662357,3.600147687876741
1982,1662357,1662372,10.491451110614875
1983,1662462,1662463,147.38414085234368
1984,1662462,1662372,23.823704586063133
1985,1662319,1662276,1.0773169217509944
1986,1662509,1662319,71.4711137581894
1987,1661547,1661549,25.820138312200363
1988,1661566,1661555,22.12157795937166
1989,1661547,1661566,40.54459556591462
1990,1661544,1661577,25.820138312200363
1991,1661585,1661547,25.820138312200363
1992,1661593,1661566,22.12157795937166
1993,1661585,1661593,14.724457253714261
1994,1661555,1661598,40.54459556591462
1995,1661676,1661585,47.87193211397148
1996,1661577,1661676,25.820138312200363
1997,1661598,1661614,136.986301369863
1998,1661593,1661614,22.12157795937166
1999,1661620,1661585,40.54459556591462
2000,1661676,1661620,51.57049246680018
2001,1661719,1661614,69.99351007334315
2002,1661614,1661670,51.57049246680018
2003,1661553,1661555,25.820138312200363
2004,1661553,1661389,6.02560550533296
2005,1661668,1661553,3.363190385575709
2006,1661668,1661670,33.14747486025722
2007,1662784,1662813,14.724457253714261
2008,1662282,1662286,0.8414612093350433
2009,1663344,1663293,19.058963668850506
2010,1661890,1661879,29.448914507428523
2011,1662109,1662040,25.820138312200363
2012,1662957,1662898,22.12157795937166
2013,1662049,1662000,22.12157795937166
2014,1662069,1662088,29.448914507428523
2015,1662066,1662069,3.6985603528287005
2016,1662069,1662066,18.42301760654296
2017,1663604,1663583,3.600147687876741
2018,1663605,1663604,1.0773169217509944
2019,1663604,1663710,58.96761317245758
2020,1663531,1663450,22.12157795937166
2021,1663584,1663531,22.12157795937166
2022,1661558,1661577,33.14747486025722
2023,1661558,2013290,18.42301760654296
2024,1668383,1668381,8.071130917539564
2025,1668383,1668391,5.380753945026376
2026,1668437,1667774,273.972602739726
2027,1668463,1668437,19.82812679402595
2028,1668285,1668463,69.95045176333431
2029,1668549,1668437,82.77911731715288
2030,1668551,1668103,66.46176130291549
2031,1668630,1668213,29.541327337745244
2032,1668636,1668329,39.63417326868216
2033,1668822,1668327,22.8310502283105
2034,1668393,1669042,90.92675516458671
2035,1668449,1668046,48.97414836208191
2036,1668444,1668168,24.487074181040956
2037,1668388,1668633,31.486535421248334
2038,15378,15377,113.72447660894288
2039,1663298,1663297,14.724457253714261
2040,1662481,1662474,11.02589690088556
2041,1667663,1667544,12.82866555381857
2042,1662458,1662513,84.71796732705741
2043,1662417,1662433,11.02589690088556
2044,1662290,1661729,364.7617917780305
2045,1662386,1661584,368.46035213085923
2046,1663308,1663180,117.93522634491516
2047,10949,1666471,1369.86301369863
2048,1676929,1666473,67.60993791014194
2049,1666473,1676929,67.60993791014194
2050,1666465,1676929,33.80496895507097
2051,1676929,1666465,33.80496895507097
2052,1666512,1666511,9.529481834425253
2053,1666511,1666512,3.785248216125463
2054,1666511,1666509,4.7647409172126265
2055,1666509,1666511,2.9437870067904197
2056,1665603,1665653,99.51220873837221
2057,1665653,1665603,99.51220873837221
2058,1665653,1677459,25.820138312200363
2059,1677459,1665653,25.820138312200363
2060,1677459,1677461,36.84603521308592
2061,1677461,1677459,36.84603521308592
2062,1677461,1677462,36.84603521308592
2063,1677462,1677461,36.84603521308592
2064,1677462,1677463,22.12157795937166
2065,1677463,1677462,22.12157795937166
2066,1677463,1677464,36.84603521308592
2067,1677464,1677463,36.84603521308592
2068,1677463,1677466,25.820138312200363
2069,1677466,1677463,25.820138312200363
2070,1677462,1677465,22.12157795937166
2071,1677465,1677462,22.12157795937166
2072,1677459,1677460,44.24315591874332
2073,1677460,1677459,44.24315591874332
2074,1677461,1677469,36.84603521308592
2075,1677469,1677461,36.84603521308592
2076,1666112,1666113,36.84603521308592
2077,1666113,1666112,36.84603521308592
2078,1666113,1679415,66.29494972051444
2079,1679415,1666113,66.29494972051444
2080,1679419,1679420,14.724457253714261
2081,1679420,1679419,14.724457253714261
2082,1679421,1679419,136.35824395145812
2083,1679419,1679421,136.986301369863
2084,1661973,1679441,210.05031437762997
2085,1679441,1661973,210.05031437762997
2086,1679441,1662159,36.84603521308592
2087,1662159,1679441,36.84603521308592
2088,1679441,1679440,11.02589690088556
2089,1679440,1679441,11.02589690088556
2090,1662395,1679462,8.071130917539564
2091,1679462,1662395,8.071130917539564
2092,1679462,1662388,20.67717756526234
2093,1662388,1679462,6.72594243128297
2094,1662395,1679458,136.98630136986304
2095,1679458,1662395,110.53810563925776
2096,1679462,1679459,110.53810563925776
2097,1679459,1679462,110.53810563925776
2098,1679460,1679461,18.42301760654296
2099,1679461,1679460,18.42301760654296
2100,1679458,1679452,55.26905281962888
2101,1679452,1679458,55.26905281962888
2102,1679459,1679455,55.26905281962888
2103,1679455,1679459,55.26905281962888
2104,1679452,1679454,29.448914507428523
2105,1679454,1679452,29.448914507428523
2106,1679454,1679455,51.57049246680018
2107,1679455,1679454,51.57049246680018
2108,1679455,1679456,25.820138312200363
2109,1679456,1679455,25.820138312200363
2110,1662721,1679460,92.11508803271481
2111,1679460,1662721,92.11508803271481
2112,1679460,1679459,47.87193211397148
2113,1679459,1679460,47.87193211397148
2114,1679459,1679458,58.96761317245758
2115,1679458,1679459,58.96761317245758
2116,1661836,1679486,33.14747486025722
2117,1679486,1661836,33.14747486025722
2118,1679486,1679485,221.07621127851553
2119,1679485,1679486,69.95045176333431
2120,2012366,1679488,18.42301760654296
2121,1679488,2012366,18.42301760654296
2122,1679489,2012366,99.51220873837221
2123,2012366,1679489,99.51220873837221
2124,1661825,1679489,40.54459556591462
2125,1679489,1661825,40.54459556591462
2126,1662252,1662235,33.14747486025722
2127,1662235,1662252,33.14747486025722
2128,1662462,1679706,21.962264588354135
2129,1679706,1662462,23.823704586063133
2130,1664473,1664479,9.361747680785541
2131,1664479,1664473,23.823704586063133
2132,1664479,1664483,11.523199985817598
2133,1664483,1664479,11.523199985817598
2134,1678985,1664486,7.200295375753482
2135,1664486,1678985,23.823704586063133
2136,1663395,1679719,2.1614523050320584
2137,1679719,1663395,142.9422275163788
2138,1679719,1663470,7.200295375753482
2139,1663470,1679719,190.58963668850507
2140,1679719,15381,958.9041095890411
2141,15381,1679719,18.42301760654296
2142,1662794,1679723,36.84603521308592
2143,1679723,1662794,36.84603521308592
2144,1665132,1677464,7.923052297940858
2145,1677464,1665132,7.923052297940858
2146,2003172,1668231,1.9195026767133876
2147,1668213,2003172,8.097212440848427
2148,2003172,1668213,68.4931506849315
2149,1668231,2003172,1.9195026767133876
2150,2003172,2003173,10.488151700626199
2151,2003173,2003172,10.488151700626199
2152,2004247,2004256,40.54459556591462
2153,2004256,2004247,40.54459556591462
2154,1661966,2005014,2.5228307661257463
2155,2005014,1661966,2.5228307661257463
2156,2005014,2005018,5.761599992908799
2157,2005018,2005014,5.761599992908799
2158,2005018,2005019,136.986301369863
2159,2005019,2005018,18.42301760654296
2160,2005019,2005020,36.84603521308592
2161,2005020,2005019,36.84603521308592
2162,2005019,2005021,51.57049246680018
2163,2005021,2005019,51.57049246680018
2164,2005024,2005018,7.200295375753482
2165,2005018,2005024,7.200295375753482
2166,2005025,2005024,23.823704586063133
2167,2005024,2005025,3.238769226783053
2168,2005024,2005026,33.14747486025722
2169,2005026,2005024,33.14747486025722
2170,2005027,1679723,23.823704586063137
2171,1679723,2005027,5.400221531815111
2172,2005027,2005029,547.945205479452
2173,2005029,2005027,18.42301760654296
2174,2005029,2005030,14.724457253714261
2175,2005030,2005029,14.724457253714261
2176,2005030,2005032,22.12157795937166
2177,2005032,2005030,22.12157795937166
2178,2005032,2005033,33.14747486025722
2179,2005033,2005032,33.14747486025722
2180,2005029,2005034,22.12157795937166
2181,2005034,2005029,22.12157795937166
2182,2005034,2005035,136.98630136986304
2183,2005035,2005034,55.26905281962888
2184,2005036,2005035,36.84603521308592
2185,2005035,2005036,36.84603521308592
2186,2005035,2005037,25.820138312200363
2187,2005037,2005035,25.820138312200363
2188,2005036,2005033,22.12157795937166
2189,2005033,2005036,22.12157795937166
2190,2005037,2005036,14.724457253714261
2191,2005036,2005037,14.724457253714261
2192,2005037,2005038,14.724457253714261
2193,2005038,2005037,14.724457253714261
2194,2005039,2005038,18.42301760654296
2195,2005038,2005039,18.42301760654296
2196,2005040,2005041,18.42301760654296
2197,2005041,2005040,18.42301760654296
2198,2005041,2005042,11.02589690088556
2199,2005042,2005041,11.02589690088556
2200,2005042,2005039,18.42301760654296
2201,2005039,2005042,18.42301760654296
2202,2005097,2005040,29.448914507428523
2203,2005040,2005097,29.448914507428523
2204,2005104,2005097,58.96761317245758
2205,2005097,2005104,58.96761317245758
2206,2005038,2005104,136.986301369863
2207,2005104,2005038,22.12157795937166
2208,2005104,2005102,136.986301369863
2209,2005102,2005104,18.42301760654296
2210,2005107,1662319,29.448914507428523
2211,1662319,2005107,29.448914507428523
2212,1662276,2005107,36.84603521308592
2213,2005107,1662276,36.84603521308592
2214,2005110,2005107,11.02589690088556
2215,2005107,2005110,11.02589690088556
2216,2005102,2005110,11.02589690088556
2217,2005110,2005102,11.02589690088556
2218,2005102,2005117,10.467623640081229
2219,2005117,2005102,10.467623640081229
2220,2005117,2005118,33.14747486025722
2221,2005118,2005117,33.14747486025722
2222,1679737,2005123,24.42445516018953
2223,2005123,2005110,30.84459765943935
2224,2005110,2005123,30.84459765943935
2225,2005123,1679737,24.42445516018953
2226,2005123,2005118,18.42301760654296
2227,2005118,2005123,18.42301760654296
2228,1679737,2005124,1.363692306013917
2229,2005124,1679737,1.363692306013917
2230,2005118,2005124,36.84603521308592
2231,2005124,2005118,36.84603521308592
2232,2005118,2005125,22.12157795937166
2233,2005125,2005118,22.12157795937166
2234,2005125,2005127,18.42301760654296
2235,2005127,2005125,18.42301760654296
2236,2005127,2016722,29.448914507428523
2237,2016722,2005127,29.448914507428523
2238,1662715,2005027,71.4711137581894
2239,2005027,1662715,1.8000738439383706
2240,2008365,1661802,25.820138312200363
2241,1661802,2008365,25.820138312200363
2242,2008366,2008367,22.12157795937166
2243,2008367,2008366,136.986301369863
2244,2008368,2008367,44.24315591874332
2245,2008367,2008368,44.24315591874332
2246,2008368,2008369,18.42301760654296
2247,2008369,2008368,18.42301760654296
2248,2008369,2008370,22.12157795937166
2249,2008370,2008369,22.12157795937166
2250,2008369,2008371,136.98630136986304
2251,2008371,2008369,51.57049246680018
2252,2008368,2008372,25.820138312200363
2253,2008372,2008368,25.820138312200363
2254,1661676,2008372,58.96761317245758
2255,2008372,1661676,58.96761317245758
2256,2008372,2008373,88.4165276798861
2257,2008373,2008372,88.4165276798861
2258,2008367,2008373,22.12157795937166
2259,2008373,2008367,22.12157795937166
