,FROM,TO,TIME
2631,1662477,2067158,6.6
2632,2067158,1662477,6.6
2633,1663973,2067156,6.6
2634,2067156,1663973,6.6
2635,2023853,2070457,14.075
2636,2070457,2023853,14.075
2637,1676929,2082175,158.3
2638,2082175,2010162,74.0
2639,2010162,2082175,74.0
2640,2082175,1676929,158.3
2641,2082175,2082176,31.8
2642,2082176,2082175,31.8
2643,1666587,1666593,27.0
2644,1666593,1666587,27.0
2645,2041354,2082274,19.3
2646,2082274,2041354,19.3
2647,2058076,2097714,6.65
2648,2097714,2082274,12.622222222222222
2649,2082274,2097714,7.1
2650,2097714,2058076,6.65
2651,2082274,2097715,19.742857142857144
2652,2097715,2082274,17.275
2653,1661668,2114954,39.17142857142857
2654,2114954,1661668,39.17142857142857
2655,2114954,2114975,5.914285714285715
2656,2114975,2114954,5.914285714285715
2657,2114975,2115036,7.371428571428571
2658,2115036,2114975,7.371428571428571
2659,2115036,2115078,13.48
2660,2115078,2115036,9.628571428571428
2661,2116934,1666385,6.622222222222222
2662,1666385,2116934,6.622222222222222
2663,1679419,2113316,19.366666666666667
2664,2113316,1679419,19.366666666666667
2665,2023865,2113314,12.11111111111111
2666,2113314,2023865,12.11111111111111
2667,2115078,2120494,13.542857142857143
2668,2120494,2115078,13.542857142857143
2669,2041455,2120514,9.057142857142857
2670,2120514,2041455,9.057142857142857
2671,2041455,2120534,11.6
2672,2120534,2041455,11.6
2673,2129751,2129941,17.82857142857143
2674,2129941,2129751,17.82857142857143
2675,2129741,2129941,6.057142857142857
2676,2129941,2129741,6.057142857142857
2677,2136381,2131922,17.833333333333332
2678,2131922,2136381,17.833333333333332
2679,2131984,2131986,7.2
2680,2131986,2131984,7.2
2681,2131986,2132001,8.2
2682,2132001,2131986,12.3
2683,1661878,1661882,10.566666666666666
2684,1661882,1661878,10.566666666666666
2685,1662290,1661878,258.73333333333335
2686,1661878,1662290,182.63529411764705
2687,2132724,2024139,67.64444444444445
2688,2024139,2132724,67.64444444444445
2689,2120534,2129741,27.52
2690,2129741,2120534,19.65714285714286
2691,2120534,2129751,9.771428571428572
2692,2129751,2120534,9.771428571428572
2693,2113316,2131984,21.733333333333334
2694,2131984,2113316,21.733333333333334
2695,2136381,2136382,11.4
2696,2136382,2136381,11.4
2697,2136382,2136383,6.033333333333333
2698,2136383,2136382,6.033333333333333
2699,1666938,2136381,23.833333333333332
2700,2136381,1666938,23.833333333333332
2701,1679415,2131984,36.93333333333333
2702,2131984,1679415,36.93333333333333
2703,1665653,2131986,24.333333333333332
2704,2131986,1665653,16.22222222222222
2705,10695,2113335,21.11111111111111
2706,2113335,10695,21.11111111111111
2707,2023864,2132061,17.6
2708,2132061,2023864,17.6
2709,1665652,1679415,28.166666666666668
2710,1679415,1665652,28.166666666666668
2711,1679419,1679415,24.633333333333333
2712,1679415,1679419,24.633333333333333
2713,1663464,2155563,3.3333333333333335
2714,2155563,1663588,19.533333333333335
2715,1663588,2155563,19.533333333333335
2716,2155563,1663464,3.3333333333333335
2717,2156701,2156702,5.485714285714286
2718,2156702,2156701,5.485714285714286
2719,2156702,2156721,6.514285714285714
2720,2156721,2156702,6.514285714285714
2721,2156721,2156722,12.285714285714286
2722,2156722,2156721,12.285714285714286
2723,2156702,2156722,49.03529411764706
2724,2156722,2156702,29.771428571428572
2725,2120494,2156722,7.142857142857143
2726,2156722,2120494,7.142857142857143
2727,2120494,2156741,6.685714285714286
2728,2156741,2120494,6.685714285714286
2729,2156763,2156781,3.5714285714285716
2730,2156781,2156763,3.5714285714285716
2731,2156781,2156782,5.771428571428571
2732,2156782,2156781,5.771428571428571
2733,1661556,2156821,15.142857142857142
2734,2156821,2041454,15.142857142857142
2735,2041454,2156821,15.142857142857142
2736,2156821,1661556,19.272727272727273
2737,2156781,2156821,4.885714285714286
2738,2156821,2156781,4.885714285714286
2739,2157021,2157021,14.742857142857142
2740,2114954,2156701,20.771428571428572
2741,2156701,2114954,20.771428571428572
2742,2114975,2156702,18.62857142857143
2743,2156702,2114975,18.62857142857143
2744,2115078,2156721,6.514285714285714
2745,2156721,2115078,6.514285714285714
2746,2115036,2156741,11.371428571428572
2747,2156741,2115036,11.371428571428572
2748,2129741,2156763,7.742857142857143
2749,2156763,2129741,7.742857142857143
2750,2129941,2156782,11.6
2751,2156782,2129941,11.6
2752,2129751,2157021,4.542857142857143
2753,2157021,2129751,4.542857142857143
2754,1662349,2157102,78.52
2755,2157102,1662349,49.075
2756,1662192,1662201,11.818181818181818
2757,1662201,1662192,13.0
2758,1662201,1662209,12.10909090909091
2759,1662209,1662201,13.32
2760,1662209,1662225,7.809523809523809
2761,1662225,1662209,8.2
2762,1662225,1662251,15.963636363636363
2763,1662251,1662225,17.56
2764,1662251,1662280,9.345454545454546
2765,1662280,1662251,10.28
2766,1662280,1662307,11.563636363636364
2767,1662307,1662280,12.72
2768,1662307,1662353,8.48
2769,1662353,1662307,8.48
2770,1662433,1662482,17.694915254237287
2771,1662482,1662433,20.88
2772,10668,1663464,54.46666666666667
2773,1663464,10668,81.7
2774,1663464,1663569,38.55555555555556
2775,1663569,1663464,57.833333333333336
2776,10698,10695,79.46666666666667
2777,10695,10698,79.46666666666667
2778,10695,10691,60.22222222222222
2779,10691,10695,60.22222222222222
2780,10691,1663401,73.7948717948718
2781,1663401,10691,63.955555555555556
2782,1663401,1663394,12.094117647058823
2783,1663394,1663401,11.422222222222222
2784,1663394,1663378,20.575
2785,1663378,1663394,18.288888888888888
2786,1663358,2176343,1.9450980392156862
2787,2176343,1663358,1.55
2788,1663345,1663358,54.93407821229051
2789,1663320,2176384,1.9764705882352942
2790,2176384,1663320,1.575
2791,2176406,1663327,9.9
2792,2176406,1663329,6.35
2793,1663329,2176407,2.066666666666667
2794,2176407,1663328,2.0
2795,2176407,15381,35.95034482758621
2796,15381,2176544,1.45
2797,2176544,1663087,88.86666666666666
2798,2026253,2176582,73.625
2799,1663328,2176582,70.12765957446808
2800,2176608,2176609,26.255421686746992
2801,2176609,2176642,42.78947368421053
2802,2176642,2176544,6.76
2803,2176544,15381,1.7454545454545454
2804,2176608,1663087,82.88607594936708
2805,2176609,2034248,57.94285714285714
2806,2180634,2180701,34.125
2807,2180701,2217756,14.03076923076923
2808,2026279,2026280,92.45
2809,2026262,2026263,99.6
2810,2026279,2180748,41.23076923076923
2811,2180748,2180750,13.073684210526315
2812,2026262,2182348,32.9
2813,2182348,2182349,14.9
2814,2216703,1662433,26.072727272727274
2815,1662433,2216703,28.68
2816,1663439,1663611,21.125
2817,1663611,1663439,21.125
2818,1663611,1663661,9.25
2819,1663661,1663611,9.25
2820,1666506,2204544,16.444444444444443
2821,2204544,1679421,91.5
2822,1679421,2204544,74.86363636363636
2823,2204544,1666506,18.5
2824,2023864,2204561,60.0
2825,2204561,2113316,17.266666666666666
2826,2113316,2204561,17.266666666666666
2827,2204561,2023864,40.0
2828,2204561,2204562,23.6
2829,2204562,2204561,23.6
2830,2204563,2204581,5.688888888888889
2831,2204581,2204563,5.688888888888889
2832,2204563,2204582,11.422222222222222
2833,2204582,2204563,11.422222222222222
2834,2204582,2204584,6.488888888888889
2835,2204584,2204582,6.488888888888889
2836,2204585,1668439,20.977777777777778
2837,1668439,2204585,20.977777777777778
2838,2204582,2204585,10.2
2839,2204585,2204582,10.2
2840,2212301,2212302,10.04
2841,2212302,2212301,7.171428571428572
2842,2212302,2212303,6.3428571428571425
2843,2212303,2212302,6.3428571428571425
2844,2212303,2212306,10.057142857142857
2845,2212306,2212303,10.057142857142857
2846,2215504,2215505,8.555555555555555
2847,2215505,2215504,8.555555555555555
2848,2132061,2215504,15.177777777777777
2849,2215504,2132061,15.177777777777777
2850,2023836,2204563,22.044444444444444
2851,2204563,2023836,33.06666666666667
2852,2156722,2212301,33.84
2853,2212301,2156722,24.17142857142857
2854,2156741,2212301,37.72
2855,2212301,2156741,26.942857142857143
2856,1662201,2215941,50.72
2857,2215941,1662201,50.72
2858,1662430,2216703,11.32
2859,2216703,1662430,11.32
2860,1662353,2216703,9.037500000000001
2861,2216703,1662353,9.64
2862,1662252,2216703,56.84
2863,2216703,1662252,56.84
2864,2217756,2026275,4.428571428571429
2865,2026275,2217756,4.428571428571429
2866,2026273,2217756,13.8
2867,2217756,2026273,11.82857142857143
2868,2213962,2246581,32.15555555555556
2869,2246581,2213962,32.15555555555556
2870,2212303,2243561,27.057142857142857
2871,2243561,2212303,37.88
2872,2212302,2243561,30.92
2873,2243561,2212302,22.085714285714285
2874,2212301,2243561,52.28
2875,2243561,2212301,37.34285714285714
2876,1661959,2252501,6.56
2877,2252501,1662093,29.36
2878,1662093,2252501,29.36
2879,2252501,1661959,6.56
2880,2270085,1661973,9.25
2881,1661973,2270085,9.25
2882,1661973,2270162,18.7
2883,2270162,1661973,18.7
2884,2270162,2270164,16.05
2885,2270164,2270162,16.05
2886,2270164,2270165,6.25
2887,2270165,2270164,6.25
2888,2270164,2270181,13.95
2889,2270181,2270164,13.95
2890,1667529,2270241,44.06666666666667
2891,2270241,2204585,53.46666666666667
2892,2204585,2270241,53.46666666666667
2893,2270241,1667529,44.06666666666667
2894,2270241,2270242,15.955555555555556
2895,2270242,2270241,15.955555555555556
2896,2270242,2270243,13.422222222222222
2897,2270243,2270242,13.422222222222222
2898,2270242,2270244,15.044444444444444
2899,2270244,2270242,15.044444444444444
2900,1662235,2272849,14.8
2901,2272849,1662235,14.8
2902,2272850,2272854,45.48
2903,2272854,2272850,45.48
2904,2272854,2272856,6.2
2905,2272856,2272854,6.2
2906,2272854,2272857,35.0
2907,2272857,2272854,35.0
2908,2272857,2272858,16.0
2909,2272858,2272857,16.0
2910,2272857,2272859,6.32
2911,2272859,2272857,6.32
2912,2272857,2272861,27.64
2913,2272861,2272857,27.64
2914,1661949,2016058,19.025
2915,2016058,1661949,19.025
2916,1661949,2270085,33.075
2917,2270085,1661949,33.075
2918,2215504,2270201,16.711111111111112
2919,2270201,2215504,16.711111111111112
2920,2132061,2270201,32.82222222222222
2921,2270201,2132061,32.82222222222222
2922,1663862,2024346,29.169811320754718
2923,2024346,1663862,19.325
2924,2041417,2097714,18.475
2925,2097714,2041417,18.475
2926,2252501,2272850,31.96
2927,2272850,2252501,31.96
2928,1661833,10492,119.42222222222222
2929,10492,1661833,179.13333333333333
2930,1662064,10503,71.94545454545454
2931,10503,1662064,87.93333333333334
2932,2026332,2180633,99.9
2933,2180634,2026268,95.3
2934,1662482,1662528,13.571428571428571
2935,1662528,1662482,15.833333333333334
2936,1662528,10668,165.76470588235293
2937,10668,1662528,234.83333333333334
2938,1663569,10698,162.6
2939,10698,1663569,243.9
2940,1663378,2176343,36.698412698412696
2941,1663358,1663378,36.225
2942,1666506,2156912,56.2
2943,2156912,1666506,49.955555555555556
2944,2290837,2176407,9.750000000000002
2945,1663327,2290838,4.0
2946,2290837,2290838,1.575
2947,2290838,2290837,1.575
2948,2290838,2290839,18.4
2949,2290839,1663320,14.458181818181819
2950,2176384,2290840,15.2
2951,2290840,2290837,17.176470588235293
2952,2290840,2290839,1.575
2953,2290839,2290840,1.575
2954,2176343,2290881,73.0
2955,2290881,2176384,13.39930795847751
2956,1663320,2290882,13.342857142857143
2957,2290882,1663345,16.425
2958,2290881,2290882,1.575
2959,2290882,2290881,1.575
2960,1662811,2030922,39.733333333333334
2961,2030922,1662811,39.733333333333334
2962,1663343,2296035,43.7
2963,2296035,1663343,43.7
2964,1663516,2296035,49.56666666666667
2965,2296035,1663516,49.56666666666667
2966,1663661,2299535,14.066666666666666
2967,2299535,1663661,14.066666666666666
2968,1664483,2303275,3.8444444444444446
2969,2303275,1678985,10.244444444444444
2970,1678985,2303275,10.244444444444444
2971,2303275,1664483,3.8444444444444446
2972,1665113,2304217,27.266666666666666
2973,2304217,1664797,16.733333333333334
2974,1664797,2304217,16.733333333333334
2975,2304217,1665113,27.266666666666666
2976,1679421,2304235,17.766666666666666
2977,2304235,1679421,17.766666666666666
2978,2304235,2304237,9.0
2979,2304237,2304235,9.0
2980,2304235,2304238,16.733333333333334
2981,2304238,2304235,16.733333333333334
2982,2136383,2304235,35.766666666666666
2983,2304235,2136383,35.766666666666666
2984,2304255,2304256,27.066666666666666
2985,2304256,2304255,27.066666666666666
2986,2304256,2304257,15.433333333333334
2987,2304257,2304256,15.433333333333334
2988,2304257,2304258,9.033333333333333
2989,2304258,2304257,9.033333333333333
2990,2304258,2304259,11.333333333333334
2991,2304259,2304258,11.333333333333334
2992,2304258,2304260,23.5
2993,2304260,2304258,23.5
2994,2304257,2304261,5.0
2995,2304261,2304257,5.0
2996,2304262,1666737,33.03333333333333
2997,1666737,2304262,33.03333333333333
2998,2304262,2304263,34.2
2999,2304263,2304262,34.2
3000,1667291,2304263,29.6
3001,2304263,1667291,29.6
3002,1667532,2304295,29.57777777777778
3003,2304295,1667532,29.57777777777778
3004,1667108,2304295,22.044444444444444
3005,2304295,1667108,22.044444444444444
3006,1667108,2304296,54.9
3007,2304296,1667108,36.6
3008,2304296,2304297,32.4
3009,2304297,2304296,32.4
3010,2304296,2304315,30.7
3011,2304315,1667202,9.433333333333334
3012,1667202,2304315,9.433333333333334
3013,2304315,2304296,30.7
3014,2304316,2304256,13.466666666666667
3015,2304256,2304316,13.466666666666667
3016,2304316,2304317,18.6
3017,2304317,2304316,18.6
3018,1667534,2304337,10.777777777777779
3019,2304337,1667534,16.166666666666668
3020,2304337,2304338,14.7
3021,2304338,2304337,9.8
3022,2304337,2304339,1.3111111111111111
3023,2304339,2304337,1.3111111111111111
3024,2304295,2304297,49.86666666666667
3025,2304297,2304295,33.24444444444445
3026,1667203,2304316,37.63333333333333
3027,2304316,1667203,37.63333333333333
3028,2304316,2306975,10.366666666666667
3029,2306975,2304316,10.366666666666667
3030,2307015,2307016,5.3
3031,2307016,2307015,5.3
3032,2307016,2304255,14.633333333333333
3033,2304255,2307016,14.633333333333333
3034,2304255,2304315,27.7
3035,2304315,2304255,27.7
3036,2136382,2304255,51.733333333333334
3037,2304255,2136382,51.733333333333334
3038,1667066,2307015,19.466666666666665
3039,2307015,1667066,19.466666666666665
3040,2304217,2307063,31.533333333333335
3041,2307063,2304217,31.533333333333335
3042,2307063,2307064,27.866666666666667
3043,2307064,2307063,27.866666666666667
3044,1665113,1665116,66.86666666666666
3045,1665116,1665113,66.86666666666666
3046,1664797,2307115,14.066666666666666
3047,2307115,1664563,33.46666666666667
3048,1664563,2307115,33.46666666666667
3049,2307115,1664797,14.066666666666666
3050,1661746,1661526,95.04
3051,1661526,1661746,95.04
3052,2176642,2312017,6.7368421052631575
3053,2312017,1663328,31.933333333333334
3054,15377,2312116,0.75
3055,2312116,2182527,46.96
3056,2182353,2312117,48.0
3057,2312117,15378,1.6857142857142857
3058,15378,2312118,0.75
3059,2312118,2182518,59.45
3060,2182528,2312119,44.175
3061,2312119,15377,0.975
3062,2312125,2182701,45.666666666666664
3063,2180748,2312956,8.0
3064,2312956,2180752,2.2
3065,2180752,2312957,0.8571428571428571
3066,2312957,2026280,57.8
3067,2182348,2312958,9.742857142857142
3068,2312958,2182350,1.3714285714285714
3069,2182350,2312959,2.2857142857142856
3070,2312959,2026263,54.95
3071,2026275,2312960,1.4285714285714286
3072,2312960,2026268,58.08571428571429
3073,2180701,2312961,9.428571428571429
3074,2312961,2026275,0.8285714285714286
3075,2026332,2312962,53.42857142857143
3076,2312962,2026276,1.1428571428571428
3077,2026276,2312963,1.1428571428571428
3078,2312963,2180633,51.15
3079,2182524,2314835,30.375
3080,2314835,2182528,9.55
3081,2182353,2314836,100.775
3082,2314836,2182518,6.1
3083,2314835,2314836,1.8
3084,2314836,2314835,1.8
3085,1663329,1663327,4.425
3086,1662177,10503,12.472727272727273
3087,10503,1662177,13.72
3088,1663087,2026262,29.95
3089,2026263,2180634,29.25
3090,2180633,2026279,36.75
3091,2026280,2026253,25.525
3092,2026253,2176406,60.87741935483871
3093,2176582,2182353,7.825
3094,2182527,2176608,4.2
3095,2182528,2182527,91.325
3096,1667520,2332015,33.6
3097,2332015,1667529,26.244444444444444
3098,1667529,2332015,26.244444444444444
3099,2332015,1667520,33.6
3100,1664486,2332124,23.266666666666666
3101,2332124,1664489,77.64444444444445
3102,1664489,2332124,99.82857142857142
3103,2332124,1664486,23.266666666666666
3104,2332125,1665132,45.08888888888889
3105,1665132,2332125,45.08888888888889
3106,1666240,1666112,35.2
3107,1666112,1666240,35.2
3108,2030906,1665466,24.633333333333333
3109,1665466,2030906,24.633333333333333
3110,2023863,1677469,11.733333333333333
3111,1677469,2023863,11.733333333333333
3112,1662247,2270162,25.075
3113,2270162,1662247,25.075
3114,1662404,2059734,33.0
3115,2059734,1662404,33.0
3116,1662374,1662538,54.92
3117,1662538,1662374,54.92
3118,1662538,1662811,46.48
3119,1662811,1662538,46.48
3120,1661802,2008366,21.114285714285714
3121,2008366,1661802,18.475
3122,1661551,1661549,1.5142857142857142
3123,1661549,1661551,1.5142857142857142
3124,1679723,2016715,67.325
3125,2016715,1679723,67.325
3126,1663276,1663210,40.12
3127,1663210,1663276,25.075
3128,1661558,1661551,9.057142857142857
3129,1661551,1661558,9.057142857142857
3130,2016715,2005025,31.65714285714286
3131,2005025,2016715,27.7
