RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,RDWY_LINK_RSLN
4852235,1668549,1668437,3749,52.7999992
4852236,1668551,1668103,3010,52.7999992
4852252,1668630,1668213,2323,52.7999992
4852258,1668636,1668329,1795,52.7999992
4852343,1668822,1668327,5174,52.7999992
4852428,1668393,1669042,4118,52.7999992
4857232,1668449,1668046,2218,52.7999992
4857235,1668444,1668168,1109,52.7999992
4857389,1668388,1668633,1426,52.7999992
4858290,15378,15377,475,52.7999992
4858336,1663298,1663297,211,52.7999992
4858338,1662481,1662474,158,52.7999992
4858385,1667663,1667544,581,52.7999992
4858423,1662458,1662513,1214,52.7999992
4858426,1662417,1662433,158,52.7999992
4858609,1662290,1661729,5227,52.7999992
4858611,1662386,1661584,5280,52.7999992
4858653,1663308,1663180,1690,52.7999992
4858657,10949,1666471,6442,52.7999992
4874602,1676929,1666473,3062,52.7999992
4874603,1666473,1676929,3062,52.7999992
4874604,1666465,1676929,1531,52.7999992
4874605,1676929,1666465,1531,52.7999992
4876806,1666512,1666511,1426,52.7999992
4876807,1666511,1666512,1426,52.7999992
4876808,1666511,1666509,1109,52.7999992
4876809,1666509,1666511,1109,52.7999992
4876896,1665603,1665653,1426,52.7999992
4876897,1665653,1665603,1426,52.7999992
4876898,1665653,1677459,370,52.7999992
4876899,1677459,1665653,370,52.7999992
4876902,1677459,1677461,528,52.7999992
4876905,1677461,1677459,528,52.7999992
4876938,1677461,1677462,528,52.7999992
4876939,1677462,1677461,528,52.7999992
4876944,1677462,1677463,317,52.7999992
4876945,1677463,1677462,317,52.7999992
4876948,1677463,1677464,528,52.7999992
4876949,1677464,1677463,528,52.7999992
4876950,1677463,1677466,370,52.7999992
4876951,1677466,1677463,370,52.7999992
4876952,1677462,1677465,317,52.7999992
4876953,1677465,1677462,317,52.7999992
4876954,1677459,1677460,634,52.7999992
4876955,1677460,1677459,634,52.7999992
4876956,1677461,1677469,528,52.7999992
4876957,1677469,1677461,528,52.7999992
4884538,1666112,1666113,528,52.7999992
4884539,1666113,1666112,528,52.7999992
4884540,1666113,1679415,950,52.7999992
4884541,1679415,1666113,950,52.7999992
4884604,1679419,1679420,211,52.7999992
4884605,1679420,1679419,211,52.7999992
4884607,1679421,1679419,1954,52.7999992
4884608,1679419,1679421,1954,52.7999992
4884625,1661973,1679441,3010,52.7999992
4884626,1679441,1661973,3010,52.7999992
4884627,1679441,1662159,528,52.7999992
4884628,1662159,1679441,528,52.7999992
4884629,1679441,1679440,158,52.7999992
4884630,1679440,1679441,158,52.7999992
4884663,1662395,1679462,1584,52.7999992
4884664,1679462,1662395,1584,52.7999992
4884665,1679462,1662388,1320,52.7999992
4884666,1662388,1679462,1320,52.7999992
4884667,1662395,1679458,1584,52.7999992
4884668,1679458,1662395,1584,52.7999992
4884669,1679462,1679459,1584,52.7999992
4884670,1679459,1679462,1584,52.7999992
4884687,1679460,1679461,264,52.7999992
4884688,1679461,1679460,264,52.7999992
4884691,1679458,1679452,792,52.7999992
4884692,1679452,1679458,792,52.7999992
4884693,1679459,1679455,792,52.7999992
4884694,1679455,1679459,792,52.7999992
4884697,1679452,1679454,422,52.7999992
4884698,1679454,1679452,422,52.7999992
4884699,1679454,1679455,739,52.7999992
4884700,1679455,1679454,739,52.7999992
4884701,1679455,1679456,370,52.7999992
4884702,1679456,1679455,370,52.7999992
4884707,1662721,1679460,1320,52.7999992
4884709,1679460,1662721,1320,52.7999992
4884711,1679460,1679459,686,52.7999992
4884712,1679459,1679460,686,52.7999992
4884715,1679459,1679458,845,52.7999992
4884716,1679458,1679459,845,52.7999992
4884772,1661836,1679486,475,52.7999992
4884774,1679486,1661836,475,52.7999992
4884776,1679486,1679485,3168,52.7999992
4884778,1679485,1679486,3168,52.7999992
4884785,2012366,1679488,264,52.7999992
4884786,1679488,2012366,264,52.7999992
4884787,1679489,2012366,1426,52.7999992
4884788,2012366,1679489,1426,52.7999992
4884791,1661825,1679489,1003,52.7999992
4884792,1679489,1661825,1003,52.7999992
4884793,1661825,1679489,581,52.7999992
4884794,1679489,1661825,581,52.7999992
4884806,1662252,1662235,475,52.7999992
4884808,1662235,1662252,475,52.7999992
4885626,1662462,1679706,3221,52.7999992
4885627,1679706,1662462,3221,52.7999992
4885641,1664473,1664479,1373,52.7999992
4885642,1664479,1664473,1373,52.7999992
4885643,1664479,1664483,1690,52.7999992
4885644,1664483,1664479,1690,52.7999992
4885647,1678985,1664486,1056,52.7999992
4885648,1664486,1678985,1056,52.7999992
4885651,1663395,1679719,317,52.7999992
4885652,1679719,1663395,317,52.7999992
4885653,1679719,1663470,1056,52.7999992
4885654,1663470,1679719,1056,52.7999992
4885655,1679719,15381,264,52.7999992
4885656,15381,1679719,264,52.7999992
4885680,1662794,1679723,528,52.7999992
4885682,1679723,1662794,528,52.7999992
4886866,1665132,1677464,1162,52.7999992
4886867,1677464,1665132,1162,52.7999992
5009928,2003172,1668231,435,1
5009929,1668213,2003172,1835,1
5009930,2003172,1668213,1835,1
5009931,1668231,2003172,435,1
5009932,2003172,2003173,475,52.7999992
5009933,2003173,2003172,475,52.7999992
5013386,2004247,2004256,581,52.7999992
5013387,2004256,2004247,581,52.7999992
5015965,1661966,2005014,370,52.7999992
5015966,2005014,1661966,370,52.7999992
5015975,2005014,2005018,845,52.7999992
5015976,2005018,2005014,845,52.7999992
5015977,2005018,2005019,264,52.7999992
5015978,2005019,2005018,264,52.7999992
5015981,2005019,2005020,528,52.7999992
5015982,2005020,2005019,528,52.7999992
5015983,2005019,2005021,739,52.7999992
5015984,2005021,2005019,739,52.7999992
5015991,2005024,2005018,1056,52.7999992
5015992,2005018,2005024,1056,52.7999992
5015995,2005025,2005024,475,52.7999992
5015996,2005024,2005025,475,52.7999992
5015997,2005024,2005026,475,52.7999992
5015998,2005026,2005024,475,52.7999992
5016005,2005027,1679723,792,52.7999992
5016006,1679723,2005027,792,52.7999992
5016011,2005027,2005029,264,52.7999992
5016012,2005029,2005027,264,52.7999992
5016013,2005029,2005030,211,52.7999992
5016014,2005030,2005029,211,52.7999992
5016019,2005030,2005032,317,52.7999992
5016020,2005032,2005030,317,52.7999992
5016023,2005032,2005033,475,52.7999992
5016024,2005033,2005032,475,52.7999992
5016025,2005029,2005034,317,52.7999992
5016026,2005034,2005029,317,52.7999992
5016027,2005034,2005035,792,52.7999992
5016028,2005035,2005034,792,52.7999992
5016031,2005036,2005035,528,52.7999992
5016032,2005035,2005036,528,52.7999992
5016033,2005035,2005037,370,52.7999992
5016034,2005037,2005035,370,52.7999992
5016035,2005036,2005033,317,52.7999992
5016036,2005033,2005036,317,52.7999992
5016037,2005037,2005036,211,52.7999992
5016038,2005036,2005037,211,52.7999992
5016039,2005037,2005038,211,52.7999992
5016040,2005038,2005037,211,52.7999992
5016041,2005039,2005038,264,52.7999992
5016042,2005038,2005039,264,52.7999992
5016045,2005040,2005041,264,52.7999992
5016046,2005041,2005040,264,52.7999992
5016049,2005041,2005042,158,52.7999992
5016050,2005042,2005041,158,52.7999992
5016051,2005042,2005039,264,52.7999992
5016052,2005039,2005042,264,52.7999992
5016249,2005097,2005040,422,52.7999992
5016250,2005040,2005097,422,52.7999992
5016273,2005104,2005097,845,52.7999992
5016274,2005097,2005104,845,52.7999992
5016277,2005038,2005104,317,52.7999992
5016278,2005104,2005038,317,52.7999992
5016279,2005104,2005102,264,52.7999992
5016280,2005102,2005104,264,52.7999992
5016283,2005107,1662319,422,52.7999992
5016284,1662319,2005107,422,52.7999992
5016285,1662276,2005107,528,52.7999992
5016286,2005107,1662276,528,52.7999992
5016293,2005110,2005107,158,52.7999992
5016294,2005107,2005110,158,52.7999992
5016295,2005102,2005110,158,52.7999992
5016296,2005110,2005102,158,52.7999992
5016333,2005102,2005117,150,1
5016336,2005117,2005102,150,1
5016337,2005117,2005118,475,52.7999992
5016338,2005118,2005117,475,52.7999992
5016349,1679737,2005123,350,1
5016350,2005123,2005110,442,1
5016351,2005110,2005123,442,1
5016352,2005123,1679737,350,1
5016353,2005123,2005118,264,52.7999992
5016354,2005118,2005123,264,52.7999992
5016355,1679737,2005124,200,1
5016358,2005124,1679737,200,1
5016359,2005118,2005124,528,52.7999992
5016360,2005124,2005118,528,52.7999992
5016361,2005118,2005125,317,52.7999992
5016362,2005125,2005118,317,52.7999992
5016365,2005125,2005127,264,52.7999992
5016366,2005127,2005125,264,52.7999992
5016379,2005127,2016722,422,52.7999992
5016380,2016722,2005127,422,52.7999992
5016905,1662715,2005027,264,52.7999992
5016906,2005027,1662715,264,52.7999992
5027988,2008365,1661802,370,52.7999992
5027989,1661802,2008365,370,52.7999992
5027996,2008366,2008367,317,52.7999992
5027997,2008367,2008366,317,52.7999992
5027998,2008368,2008367,634,52.7999992
5027999,2008367,2008368,634,52.7999992
5028000,2008368,2008369,264,52.7999992
5028001,2008369,2008368,264,52.7999992
5028002,2008369,2008370,317,52.7999992
5028003,2008370,2008369,317,52.7999992
5028004,2008369,2008371,739,52.7999992
5028005,2008371,2008369,739,52.7999992
5028006,2008368,2008372,370,52.7999992
5028007,2008372,2008368,370,52.7999992
5028008,1661676,2008372,845,52.7999992
5028009,2008372,1661676,845,52.7999992
5028010,2008372,2008373,1267,52.7999992
5028011,2008373,2008372,1267,52.7999992
5028012,2008367,2008373,317,52.7999992
5028013,2008373,2008367,317,52.7999992
5032284,1666465,2010162,475,52.7999992
5032285,2010162,1666589,1426,52.7999992
5032286,1666589,2010162,1426,52.7999992
5032287,2010162,1666465,475,52.7999992
5035654,1663401,2011346,898,52.7999992
5035655,2011346,1663401,898,52.7999992
5035680,1666044,1666240,1056,52.7999992
5035681,1666240,1666044,1056,52.7999992
5035712,2011363,2011365,1056,52.7999992
5035713,2011365,2011363,1056,52.7999992
5035753,2011377,2004247,342,1
5035754,2004247,2011377,342,1
5035756,2011377,2011378,581,52.7999992
5035757,2011378,2011377,581,52.7999992
5036164,1663276,2011531,422,52.7999992
5036165,2011531,1662964,1848,52.7999992
5036166,1662964,2011531,1848,52.7999992
5036167,2011531,1663276,422,52.7999992
5036588,2005125,2011680,1162,52.7999992
5036589,2011680,2005125,1162,52.7999992
5036590,2011680,2011681,264,52.7999992
5036591,2011681,2011680,264,52.7999992
5036592,2011681,2011682,264,52.7999992
5036593,2011682,2011681,264,52.7999992
5036608,2011680,2011687,264,52.7999992
5036609,2011687,2011680,264,52.7999992
5036610,2011681,2011688,370,52.7999992
5036611,2011688,2011681,370,52.7999992
5036612,2011682,2016714,370,52.7999992
5036613,2016714,2011682,370,52.7999992
5036618,2011688,2016714,264,52.7999992
5036619,2016714,2011688,264,52.7999992
5036626,2005097,2011693,106,52.7999992
5036627,2011693,2005097,106,52.7999992
5036636,2011693,2011687,106,52.7999992
5036637,2011687,2011693,106,52.7999992
5036642,2011693,2011688,264,52.7999992
5036643,2011688,2011693,264,52.7999992
5036650,2005097,2011703,317,52.7999992
5036651,2011703,2005117,800,52.7999992
5036652,2005117,2011703,800,52.7999992
5036653,2011703,2005097,317,52.7999992
5036686,2011703,2011687,317,52.7999992
5036687,2011687,2011703,317,52.7999992
5036714,1662902,1662826,1109,52.7999992
5036715,1662826,1662902,1109,52.7999992
5036720,1662381,2011721,885,1
5036721,2011721,1662372,1702,1
5036722,1662372,2011721,1702,1
5036723,2011721,1662381,885,1
5036724,1662902,2011721,3010,52.7999992
5036725,2011721,1662902,3010,52.7999992
5038688,2012357,2012359,370,52.7999992
5038689,2012359,2012357,370,52.7999992
5038708,1679484,2012366,350,1
5038709,1679486,1679484,970,1
5038710,1679484,1679486,970,1
5038711,2012366,1679484,350,1
5038712,1679484,1679488,1584,52.7999992
5038713,1679488,1679484,1584,52.7999992
5038722,1679488,2012370,317,52.7999992
5038723,2012370,1679488,317,52.7999992
5038732,2012370,2012373,422,52.7999992
5038733,2012373,2012370,422,52.7999992
5038736,2012370,2012374,158,52.7999992
5038737,2012374,2012370,158,52.7999992
5040836,1662463,2013046,634,52.7999992
5040837,2013046,1662463,634,52.7999992
5040838,1663320,1663215,528,52.7999992
5040839,1663215,1663320,528,52.7999992
5049296,2005040,2016713,264,1
5049297,2016713,2005039,1109,1
5049298,2005039,2016713,1109,1
5049299,2016713,2005040,264,1
5049306,2016715,2016714,317,52.7999992
5049307,2016714,2016715,317,52.7999992
5049320,2016713,2016721,356,1
5049321,2016721,2016714,278,1
5049322,2016714,2016721,278,1
5049323,2016721,2016713,356,1
5049324,2005040,2016721,462,1
5049325,2016721,2005040,462,1
5049326,1661966,2016722,649,1
5049329,2016722,1661966,649,1
5049334,2005014,2005127,686,52.7999992
5049335,2005127,2005014,686,52.7999992
5061075,1666044,2020314,528,52.7999992
5061076,2020314,1666044,528,52.7999992
5061077,1665455,1665289,1109,52.7999992
5061078,1665289,1665455,1109,52.7999992
5061129,1663212,2020337,845,52.7999992
5061130,2020337,1663212,845,52.7999992
5061131,1663605,2020338,264,52.7999992
5061132,2020338,1663605,264,52.7999992
5063869,2176384,2011622,577,52.7999992
5063870,2011622,2176384,577,52.7999992
5063950,1662463,1679706,1426,52.7999992
5063951,1679706,1662463,1426,52.7999992
5063952,1661598,2013287,369,52.7999992
5063953,2013287,1661598,369,52.7999992
5064004,1662023,2012357,1162,52.7999992
5064005,2012357,1662023,1162,52.7999992
5064028,1668195,1668053,950,52.7999992
5064029,1668053,1668195,950,52.7999992
5064055,1662857,1663355,2851,52.7999992
5064056,1663355,1662857,2851,52.7999992
5064071,1662750,1662755,951,52.7999992
5064072,1662755,1662750,951,52.7999992
5064102,1662420,1662477,422,52.7999992
5064103,1662477,1662420,422,52.7999992
5064114,1662259,1662394,1004,52.7999992
5064115,1662394,1662259,1004,52.7999992
5064179,2004247,2011363,1373,52.7999992
5064180,2011363,2004247,1373,52.7999992
5064245,1662751,1662813,845,52.7999992
5064246,1662813,1662751,845,52.7999992
5064309,1661551,1661549,159,52.7999992
5064310,1661549,1661551,159,52.7999992
5064362,1663366,1663343,7973,52.7999992
5064363,1663343,1663366,7973,52.7999992
5064426,1662067,2012357,739,52.7999992
5064427,2012357,1662067,739,52.7999992
5064444,1662303,1662282,1003,52.7999992
5064445,1662282,1662303,1003,52.7999992
5064458,2005124,2016722,260,1
5064459,2016722,2005124,260,1
5064487,2176343,1663583,1109,52.7999992
5064488,1663583,2176343,1109,52.7999992
5064493,1662569,1662704,1003,52.7999992
5064494,1662704,1662569,1003,52.7999992
5064567,1663919,1663829,687,52.7999992
5064568,1663829,1663919,687,52.7999992
5064615,1661547,2013292,423,52.7999992
5064616,2013292,1661547,423,52.7999992
5064635,1663921,1663719,1954,52.7999992
5064636,1663719,1663921,1954,52.7999992
5064637,1679452,2011377,450,52.7999992
5064638,2011377,1679452,450,52.7999992
5064728,1663345,1663212,634,52.7999992
5064729,1663212,1663345,634,52.7999992
5064764,1662887,1662841,1004,52.7999992
5064765,1662841,1662887,1004,52.7999992
5064819,1679737,1662276,317,52.7999992
5064820,1662276,1679737,317,52.7999992
5064875,1661620,2013289,264,52.7999992
5064876,2013289,1661620,264,52.7999992
5064925,1662003,1662217,1214,52.7999992
5064926,1662217,1662003,1214,52.7999992
5064986,1679458,2011363,580,52.7999992
5064987,2011363,1679458,580,52.7999992
5077160,1662942,2020744,264,52.7999992
5077161,2020744,1662942,264,52.7999992
5077162,2020745,1662804,633,52.7999992
5077163,1662804,2020745,633,52.7999992
5077164,2020746,1662751,528,52.7999992
5077165,1662751,2020746,528,52.7999992
5077166,2020747,1663837,528,52.7999992
5077167,1663837,2020747,528,52.7999992
5077168,2020748,1663903,686,52.7999992
5077169,1663903,2020748,686,52.7999992
5077170,1663863,2020752,475,52.7999992
5077171,2020752,1663863,475,52.7999992
5077172,1663866,2020753,370,52.7999992
5077173,2020753,1663866,370,52.7999992
5077176,2020755,1664147,1003,52.7999992
5077177,1664147,2020755,1003,52.7999992
5077178,2020754,1663741,370,52.7999992
5077179,1663741,2020754,370,52.7999992
5084388,1662264,1662286,2217,52.7999992
5084389,1662286,1662264,2217,52.7999992
5091458,1679421,2023810,596,1
5091459,2023810,1666509,1199,1
5091460,1666509,2023810,1199,1
5091461,2023810,1679421,596,1
5091462,2023810,2023811,380,1
5091463,2023811,2023810,380,1
5091482,1667880,2023835,581,1
5091483,2023835,1667830,211,1
5091484,1667830,2023835,211,1
5091485,2023835,1667880,581,1
5091494,2023836,2023838,660,1
5091495,2023838,2023836,660,1
5091498,2023839,2023840,422,1
5091499,2023840,2023839,422,1
5091530,2023852,2023853,855,1
5091531,2023853,2023852,855,1
5091550,2023853,2023852,1805,1
5091551,2023852,2023853,1805,1
5091552,2023852,2023858,164,1
5091553,2023858,2023852,164,1
5091568,2023863,2023864,288,1
5091569,2023864,2023863,288,1
5091570,2023863,2023865,499,1
5091571,2023865,2023863,499,1
5091572,1677464,2023866,1360,1
5091573,2023866,1666506,2758,1
5091574,1666506,2023866,2758,1
5091575,2023866,1677464,1360,1
5091576,2023865,2023866,391,1
5091577,2023866,2023865,391,1
5092939,2005033,2024315,264,1
5092940,2024315,2005030,1056,1
5092941,2005030,2024315,1056,1
5092942,2024315,2005033,264,1
5092963,2005033,2016713,1392,1
5092964,2016713,2005033,1392,1
5093009,2024346,2024347,328,1
5093010,2024347,2011622,1068,1
5093011,2011622,2024347,1068,1
5093012,2024347,2024346,328,1
5098599,2182350,1662349,799,1
5098600,1662349,2182350,799,1
5098637,2026273,1661559,1780,1
5098638,1661559,2026273,1780,1
5098640,1661744,2026273,1189,1
5098641,2026273,1661744,1189,1
5098646,2026275,2026276,459,1
5098647,2026276,2026275,459,1
5098668,2026286,1661847,475,1
5098669,1661847,2026286,475,1
5098673,1661744,2026288,2247,1
5098676,2026288,1661744,2247,1
5098681,1661847,2026291,370,1
5098682,2026291,1661847,4012,1
5098683,1661847,2026291,4012,1
5098684,2026291,1661847,370,1
5098691,1662357,2180752,1050,1
5098692,2180752,2182350,580,1
5098693,2182350,2180752,580,1
5098694,2180752,1662357,1050,1
5098703,10464,2026299,520,1
5098706,2026299,10464,520,1
5099314,1668018,2023836,1045,52.7999992
5099315,2023836,1668018,1045,52.7999992
5099316,1679454,2023839,788,52.7999992
5099317,2023839,1679454,788,52.7999992
5099318,2004247,2023852,1006,52.7999992
5099319,2023852,2004247,1006,52.7999992
5099322,1665586,2023816,650,52.7999992
5099323,2023816,1665586,650,52.7999992
5100562,2026289,2026291,585,1
5100563,2026291,2026289,585,1
5110727,1665218,2030906,792,1
5110730,2030906,1665218,792,1
5110731,2030906,2030908,455,1
5110732,2030908,2030906,455,1
5110735,1667534,2030910,877,1
5110736,2030910,1667544,813,1
5110737,1667544,2030910,813,1
5110738,2030910,1667534,877,1
5110797,2030922,2030922,4170,1
5110798,2030922,2030922,4170,1
5114618,1677469,2030909,355,52.7999992
5114619,2030909,1677469,355,52.7999992
5114644,2030910,2032361,539,1
5114645,2032361,2030910,539,1
5118900,1663470,2011622,1690,52.7999992
5118901,2011622,1663470,1690,52.7999992
5120282,1662946,2034246,74,1
5120283,2034246,2034248,97,1
5120284,2034248,2034247,109,1
5120285,2034247,1662946,85,1
5120288,1663215,2034269,1970,1
5120289,2034269,1679706,2096,1
5120290,1679706,2034269,2096,1
5120291,2034269,1663215,1970,1
5121374,2034246,2034269,1858,52.7999992
5121375,2034269,2034246,1858,52.7999992
5121648,2034711,2031502,1297,1
5121649,2031502,2034711,1297,1
5125996,1662440,2036953,739,52.7999992
5125997,2036953,1662440,739,52.7999992
5125998,1662139,2036954,792,52.7999992
5125999,2036954,1662139,792,52.7999992
5126000,2036955,1661988,475,52.7999992
5126001,1661988,2036955,475,52.7999992
5126002,2036957,2008366,845,52.7999992
5126003,2008366,2036957,845,52.7999992
5126004,2036956,1661974,581,52.7999992
5126005,1661974,2036956,581,52.7999992
5126006,1662001,2036959,845,52.7999992
5126007,2036959,1662001,845,52.7999992
5126008,1661978,2036958,423,52.7999992
5126009,2036958,1661978,423,52.7999992
5127879,2037747,1662429,370,1
5127880,1662429,2037747,370,1
5132822,2034269,2041314,940,1
5132823,2041314,2034269,940,1
5132846,1662826,2041335,726,1
5132847,2041335,1662826,726,1
5132862,2041335,2041354,262,1
5132863,2041354,2041335,262,1
5132960,2041417,2041354,293,1
5132961,2041354,2041417,293,1
5132982,2041335,2041417,528,1
5132983,2041417,2041335,528,1
5133006,2041454,2041455,1053,1
5133007,2041455,2041454,1053,1
5133008,2041455,2041456,668,1
5133009,2041456,2041455,668,1
5133010,2041456,2041457,155,1
5133011,2041457,2041456,155,1
5133012,2041456,2041459,608,1
5133013,2041459,2041456,608,1
5133014,1661677,2041459,524,1
5133015,2041459,1661966,1218,1
5133016,1661966,2041459,1218,1
5133017,2041459,1661677,524,1
5134897,2042887,1667517,362,1
5134898,1667517,2042887,362,1
5139942,1663083,2046614,581,52.7999992
5139943,2046614,1663083,581,52.7999992
5139946,1663507,1663590,1109,52.7999992
5139947,1663590,1663507,1109,52.7999992
5139948,10523,1661946,2270,1
5139949,1661946,10523,2270,1
5139950,1663106,2046634,476,52.7999992
5139951,2046634,1663106,476,52.7999992
5139972,2046654,2005025,4290,1
5139973,2005025,2046654,4290,1
5140022,2046715,1662945,369,52.7999992
5140023,1662945,2046715,369,52.7999992
5140104,1663531,2046794,317,52.7999992
5140105,2046794,1663531,317,52.7999992
5140106,1663587,2046795,1109,52.7999992
5140107,2046795,1663587,1109,52.7999992
5140122,2046814,1663964,581,52.7999992
5140123,1663964,2046814,581,52.7999992
5140124,1663815,2046815,317,52.7999992
5140125,2046815,1663815,317,52.7999992
5140202,2046877,1663860,950,52.7999992
5140203,1663860,2046877,950,52.7999992
5140208,1663860,2046876,369,52.7999992
5140209,2046876,1663860,369,52.7999992
5143282,2012366,2049154,264,1
5143283,2049154,2012366,264,1
5143284,2012373,2049155,131,1
5143285,2049155,2012373,131,1
5143286,2012373,2049156,1162,1
5143287,2049156,2012373,1162,1
5147024,1662412,2051615,1309,1
5147025,2051615,1662406,592,1
5147026,1662406,2051615,592,1
5147027,2051615,1662412,1309,1
5147262,2023839,2051634,1120,1
5147263,2051634,2023839,1120,1
5147264,2051615,2051874,801,1
5147265,2051874,2051615,801,1
5147268,1661949,2051875,1970,52.7999992
5147269,2051875,1661949,1970,52.7999992
5147882,1662019,2052314,53,1
5147883,2052314,1662138,686,1
5147884,1662138,2052314,686,1
5147885,2052314,1662019,53,1
5147886,1662132,2052315,317,1
5147887,2052315,1662075,211,1
5147888,1662075,2052315,211,1
5147889,2052315,1662132,317,1
5154964,2058074,2058075,451,1
5154965,2058075,2058074,451,1
5154966,2058075,2058076,207,1
5154967,2058076,2058075,207,1
5154970,2058076,2058074,587,1
5154971,2058074,2058076,587,1
5155064,2041417,2058074,431,1
5155065,2058074,2041417,431,1
5157141,2215941,1662280,159,1
5157142,1662280,2215941,159,1
5157272,2059734,1663464,10309,1
5157273,1663464,2059734,10309,1
5157275,2059734,2059735,933,1
5157276,2059735,2059734,933,1
5167702,1662491,1662513,687,52.7999992
5167703,1662513,1662491,687,52.7999992
5168282,1662561,2067159,370,52.7999992
5168283,2067159,1662561,370,52.7999992
5168284,1662698,2067160,317,52.7999992
5168285,2067160,1662698,317,52.7999992
5168286,1662477,2067158,264,52.7999992
5168287,2067158,1662477,264,52.7999992
5168288,1663973,2067156,264,52.7999992
5168289,2067156,1663973,264,52.7999992
5173492,2023853,2070457,563,1
5173493,2070457,2023853,563,1
5188626,1676929,2082175,4749,1
5188627,2082175,2010162,2220,1
5188628,2010162,2082175,2220,1
5188629,2082175,1676929,4749,1
5188630,2082175,2082176,954,1
5188631,2082176,2082175,954,1
5188634,1666587,1666593,1215,52.7999992
5188635,1666593,1666587,1215,52.7999992
5190926,2041354,2082274,772,1
5190927,2082274,2041354,772,1
5208042,2058076,2097714,266,1
5208043,2097714,2082274,284,1
5208044,2082274,2097714,284,1
5208045,2097714,2058076,266,1
5208048,2082274,2097715,691,1
5208049,2097715,2082274,691,1
5230092,1661668,2114954,1371,1
5230093,2114954,1661668,1371,1
5230114,2114954,2114975,207,1
5230115,2114975,2114954,207,1
5230178,2114975,2115036,258,1
5230179,2115036,2114975,258,1
5230222,2115036,2115078,337,1
5230223,2115078,2115036,337,1
5232817,2116934,1666385,298,1
5232818,1666385,2116934,298,1
5237338,1679419,2113316,581,52.7999992
5237339,2113316,1679419,581,52.7999992
5237342,2023865,2113314,545,1
5237343,2113314,2023865,545,1
5238472,2115078,2120494,474,1
5238473,2120494,2115078,474,1
5238492,2041455,2120514,317,1
5238493,2120514,2041455,317,1
5238512,2041455,2120534,406,1
5238513,2120534,2041455,406,1
5250437,2129751,2129941,624,1
5250438,2129941,2129751,624,1
5250457,2129741,2129941,212,1
5250458,2129941,2129741,212,1
5252999,2136381,2131922,535,1
5253000,2131922,2136381,535,1
5253083,2131984,2131986,216,1
5253084,2131986,2131984,216,1
5253101,2131986,2132001,369,1
5253102,2132001,2131986,369,1
5253199,1661878,1661882,317,1
5253200,1661882,1661878,317,1
5253201,1662290,1661878,7762,1
5253202,1661878,1662290,7762,1
5256997,2132724,2024139,3044,1
5256998,2024139,2132724,3044,1
5259181,2120534,2129741,688,1
5259182,2129741,2120534,688,1
5259183,2120534,2129751,342,1
5259184,2129751,2120534,342,1
5259557,2113316,2131984,652,1
5259558,2131984,2113316,652,1
5259561,2136381,2136382,342,1
5259562,2136382,2136381,342,1
5259563,2136382,2136383,181,1
5259564,2136383,2136382,181,1
5259579,1666938,2136381,715,52.7999992
5259580,2136381,1666938,715,52.7999992
5259597,1679415,2131984,1108,52.7999992
5259598,2131984,1679415,1108,52.7999992
5259599,1665653,2131986,730,52.7999992
5259600,2131986,1665653,730,52.7999992
5260977,10695,2113335,950,1
5260978,2113335,10695,950,1
5260979,2023864,2132061,792,1
5260980,2132061,2023864,792,1
5260981,1665652,1679415,845,52.7999992
5260982,1679415,1665652,845,52.7999992
5260983,1679419,1679415,739,52.7999992
5260984,1679415,1679419,739,52.7999992
5284157,1663464,2155563,100,1
5284158,2155563,1663588,586,1
5284159,1663588,2155563,586,1
5284160,2155563,1663464,100,1
5285741,2156701,2156702,192,1
5285742,2156702,2156701,192,1
5285757,2156702,2156721,228,1
5285758,2156721,2156702,228,1
5285759,2156721,2156722,430,1
5285760,2156722,2156721,430,1
5285777,2156702,2156722,1042,1
5285778,2156722,2156702,1042,1
5285779,2120494,2156722,250,1
5285780,2156722,2120494,250,1
5285781,2120494,2156741,234,1
5285782,2156741,2120494,234,1
5285837,2156763,2156781,125,1
5285838,2156781,2156763,125,1
5285857,2156781,2156782,202,1
5285858,2156782,2156781,202,1
5285897,1661556,2156821,530,1
5285898,2156821,2041454,530,1
5285899,2041454,2156821,530,1
5285900,2156821,1661556,530,1
5285917,2156781,2156821,171,1
5285918,2156821,2156781,171,1
5286197,2157021,2157021,516,1
5286198,2157021,2157021,516,1
5297655,2114954,2156701,727,1
5297656,2156701,2114954,727,1
5297657,2114975,2156702,652,1
5297658,2156702,2114975,652,1
5297659,2115078,2156721,228,1
5297660,2156721,2115078,228,1
5297661,2115036,2156741,398,1
5297662,2156741,2115036,398,1
5297664,2129741,2156763,271,1
5297665,2156763,2129741,271,1
5297666,2129941,2156782,406,1
5297667,2156782,2129941,406,1
5297668,2129751,2157021,159,1
5297669,2157021,2129751,159,1
5297690,1662349,2157102,1963,1
5297691,2157102,1662349,1963,1
5313813,1662192,1662201,325,1
5313814,1662201,1662192,325,1
5313819,1662201,1662209,333,1
5313820,1662209,1662201,333,1
5313824,1662209,1662225,205,1
5313825,1662225,1662209,205,1
5313827,1662225,1662251,439,1
5313828,1662251,1662225,439,1
5313831,1662251,1662280,257,1
5313832,1662280,1662251,257,1
5314060,1662280,1662307,318,1
5314061,1662307,1662280,318,1
