RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,LOC_FLKOS_FT,LOC_TLKOS_FT,ST_PRMY_SYMB_TY,FNCT_CLS_CTGY_TYCD,FNCT_CLS_CTGY_TYDC
5099314,1668018,2023836,1045,0,53,,45,Rural Local
5099314,1668018,2023836,1045,53,1045,,45,Rural Local
5099315,2023836,1668018,1045,0,992,,45,Rural Local
5099315,2023836,1668018,1045,992,1045,,45,Rural Local
5099316,1679454,2023839,788,0,475,,97,Urban Local
5099316,1679454,2023839,788,475,788,,97,Urban Local
5099317,2023839,1679454,788,0,313,,97,Urban Local
5099317,2023839,1679454,788,313,788,,97,Urban Local
5099318,2004247,2023852,1006,0,422,,97,Urban Local
5099318,2004247,2023852,1006,422,1006,,97,Urban Local
5099319,2023852,2004247,1006,0,584,,97,Urban Local
5099319,2023852,2004247,1006,584,1006,,97,Urban Local
5099322,1665586,2023816,650,0,370,,97,Urban Local
5099322,1665586,2023816,650,370,650,,97,Urban Local
5099323,2023816,1665586,650,0,280,,97,Urban Local
5099323,2023816,1665586,650,280,650,,97,Urban Local
5100562,2026289,2026291,585,0,290,,97,Urban Local
5100562,2026289,2026291,585,290,585,,97,Urban Local
5100563,2026291,2026289,585,0,295,,97,Urban Local
5100563,2026291,2026289,585,295,585,,97,Urban Local
5110727,1665218,2030906,792,0,792,,97,Urban Local
5110730,2030906,1665218,792,0,792,,97,Urban Local
5110731,2030906,2030908,455,0,455,,97,Urban Local
5110732,2030908,2030906,455,0,455,,97,Urban Local
5110735,1667534,2030910,877,0,877,,45,Rural Local
5110736,2030910,1667544,813,0,813,,45,Rural Local
5110737,1667544,2030910,813,0,813,,45,Rural Local
5110738,2030910,1667534,877,0,877,,45,Rural Local
5110797,2030922,2030922,4170,0,4170,,97,Urban Local
5110798,2030922,2030922,4170,0,4170,,97,Urban Local
5114618,1677469,2030909,355,0,264,,97,Urban Local
5114618,1677469,2030909,355,264,303,,97,Urban Local
5114618,1677469,2030909,355,303,355,,97,Urban Local
5114619,2030909,1677469,355,0,52,,97,Urban Local
5114619,2030909,1677469,355,52,91,,97,Urban Local
5114619,2030909,1677469,355,91,355,,97,Urban Local
5114644,2030910,2032361,539,0,539,,45,Rural Local
5114645,2032361,2030910,539,0,539,,45,Rural Local
5118900,1663470,2011622,1690,0,805,,96,Urban Collector
5118900,1663470,2011622,1690,805,845,,96,Urban Collector
5118900,1663470,2011622,1690,845,1690,,96,Urban Collector
5118901,2011622,1663470,1690,0,845,,96,Urban Collector
5118901,2011622,1663470,1690,845,885,,96,Urban Collector
5118901,2011622,1663470,1690,885,1690,,96,Urban Collector
5120282,1662946,2034246,74,0,74,,86,Urban Minor Arterial
5120283,2034246,2034248,97,0,97,,86,Urban Minor Arterial
5120284,2034248,2034247,109,0,109,,86,Urban Minor Arterial
5120285,2034247,1662946,85,0,85,,86,Urban Minor Arterial
5120288,1663215,2034269,1970,0,1970,,96,Urban Collector
5120289,2034269,1679706,2096,0,2096,,96,Urban Collector
5120290,1679706,2034269,2096,0,2096,,96,Urban Collector
5120291,2034269,1663215,1970,0,1970,,96,Urban Collector
5121374,2034246,2034269,1858,0,885,,96,Urban Collector
5121374,2034246,2034269,1858,885,898,,96,Urban Collector
5121374,2034246,2034269,1858,898,1858,,96,Urban Collector
5121375,2034269,2034246,1858,0,960,,96,Urban Collector
5121375,2034269,2034246,1858,960,973,,96,Urban Collector
5121375,2034269,2034246,1858,973,1858,,96,Urban Collector
5121648,2034711,2031502,1297,0,85,,96,Urban Collector
5121648,2034711,2031502,1297,85,686,,96,Urban Collector
5121648,2034711,2031502,1297,686,952,,96,Urban Collector
5121648,2034711,2031502,1297,952,987,,96,Urban Collector
5121648,2034711,2031502,1297,987,1264,,96,Urban Collector
5121648,2034711,2031502,1297,1264,1297,,96,Urban Collector
5121649,2031502,2034711,1297,0,33,,96,Urban Collector
5121649,2031502,2034711,1297,33,310,,96,Urban Collector
5121649,2031502,2034711,1297,310,345,,96,Urban Collector
5121649,2031502,2034711,1297,345,611,,96,Urban Collector
5121649,2031502,2034711,1297,611,1212,,96,Urban Collector
5121649,2031502,2034711,1297,1212,1297,,96,Urban Collector
5125996,1662440,2036953,739,0,739,,97,Urban Local
5125997,2036953,1662440,739,0,739,,97,Urban Local
5125998,1662139,2036954,792,0,792,,97,Urban Local
5125999,2036954,1662139,792,0,792,,97,Urban Local
5126000,2036955,1661988,475,0,53,,97,Urban Local
5126000,2036955,1661988,475,53,475,,97,Urban Local
5126001,1661988,2036955,475,0,422,,97,Urban Local
5126001,1661988,2036955,475,422,475,,97,Urban Local
5126002,2036957,2008366,845,0,845,,97,Urban Local
5126003,2008366,2036957,845,0,845,,97,Urban Local
5126004,2036956,1661974,581,0,581,,97,Urban Local
5126005,1661974,2036956,581,0,581,,97,Urban Local
5126006,1662001,2036959,845,0,845,,97,Urban Local
5126007,2036959,1662001,845,0,845,,97,Urban Local
5126008,1661978,2036958,423,0,423,,97,Urban Local
5126009,2036958,1661978,423,0,423,,97,Urban Local
5127879,2037747,1662429,370,0,233,,97,Urban Local
5127879,2037747,1662429,370,233,370,,97,Urban Local
5127880,1662429,2037747,370,0,137,,97,Urban Local
5127880,1662429,2037747,370,137,370,,97,Urban Local
5132822,2034269,2041314,940,0,940,,97,Urban Local
5132823,2041314,2034269,940,0,940,,97,Urban Local
5132846,1662826,2041335,726,0,726,,97,Urban Local
5132847,2041335,1662826,726,0,726,,97,Urban Local
5132862,2041335,2041354,262,0,262,,97,Urban Local
5132863,2041354,2041335,262,0,262,,97,Urban Local
5132960,2041417,2041354,293,0,293,,97,Urban Local
5132961,2041354,2041417,293,0,293,,97,Urban Local
5132982,2041335,2041417,528,0,528,,97,Urban Local
5132983,2041417,2041335,528,0,528,,97,Urban Local
5133006,2041454,2041455,1053,0,1053,,97,Urban Local
5133007,2041455,2041454,1053,0,1053,,97,Urban Local
5133008,2041455,2041456,668,0,668,,97,Urban Local
5133009,2041456,2041455,668,0,668,,97,Urban Local
5133010,2041456,2041457,155,0,155,,97,Urban Local
5133011,2041457,2041456,155,0,155,,97,Urban Local
5133012,2041456,2041459,608,0,608,,97,Urban Local
5133013,2041459,2041456,608,0,608,,97,Urban Local
5133014,1661677,2041459,524,0,211,,96,Urban Collector
5133014,1661677,2041459,524,211,284,,96,Urban Collector
5133014,1661677,2041459,524,284,460,,96,Urban Collector
5133014,1661677,2041459,524,460,484,,96,Urban Collector
5133014,1661677,2041459,524,484,524,,96,Urban Collector
5133015,2041459,1661966,1218,0,675,,96,Urban Collector
5133015,2041459,1661966,1218,675,743,,96,Urban Collector
5133015,2041459,1661966,1218,743,792,,96,Urban Collector
5133015,2041459,1661966,1218,792,902,,96,Urban Collector
5133015,2041459,1661966,1218,902,1218,,96,Urban Collector
5133016,1661966,2041459,1218,0,316,,96,Urban Collector
5133016,1661966,2041459,1218,316,426,,96,Urban Collector
5133016,1661966,2041459,1218,426,475,,96,Urban Collector
5133016,1661966,2041459,1218,475,543,,96,Urban Collector
5133016,1661966,2041459,1218,543,1218,,96,Urban Collector
5133017,2041459,1661677,524,0,40,,96,Urban Collector
5133017,2041459,1661677,524,40,64,,96,Urban Collector
5133017,2041459,1661677,524,64,240,,96,Urban Collector
5133017,2041459,1661677,524,240,313,,96,Urban Collector
5133017,2041459,1661677,524,313,524,,96,Urban Collector
5134897,2042887,1667517,362,0,362,,96,Urban Collector
5134898,1667517,2042887,362,0,362,,96,Urban Collector
5139942,1663083,2046614,581,0,581,,97,Urban Local
5139943,2046614,1663083,581,0,581,,97,Urban Local
5139946,1663507,1663590,1109,0,792,,97,Urban Local
5139946,1663507,1663590,1109,792,1109,,97,Urban Local
5139947,1663590,1663507,1109,0,317,,97,Urban Local
5139947,1663590,1663507,1109,317,1109,,97,Urban Local
5139948,10523,1661946,2270,0,415,,86,Urban Minor Arterial
5139948,10523,1661946,2270,415,845,,86,Urban Minor Arterial
5139948,10523,1661946,2270,845,2158,,86,Urban Minor Arterial
5139948,10523,1661946,2270,2158,2270,,86,Urban Minor Arterial
5139949,1661946,10523,2270,0,112,,86,Urban Minor Arterial
5139949,1661946,10523,2270,112,1425,,86,Urban Minor Arterial
5139949,1661946,10523,2270,1425,1855,,86,Urban Minor Arterial
5139949,1661946,10523,2270,1855,2270,,86,Urban Minor Arterial
5139950,1663106,2046634,476,0,476,,97,Urban Local
5139951,2046634,1663106,476,0,476,,97,Urban Local
5139972,2046654,2005025,4290,0,3597,,97,Urban Local
5139972,2046654,2005025,4290,3597,3762,,97,Urban Local
5139972,2046654,2005025,4290,3762,3868,,97,Urban Local
5139972,2046654,2005025,4290,3868,4026,,97,Urban Local
5139972,2046654,2005025,4290,4026,4290,,97,Urban Local
5139973,2005025,2046654,4290,0,264,,97,Urban Local
5139973,2005025,2046654,4290,264,422,,97,Urban Local
5139973,2005025,2046654,4290,422,528,,97,Urban Local
5139973,2005025,2046654,4290,528,693,,97,Urban Local
5139973,2005025,2046654,4290,693,4290,,97,Urban Local
5140022,2046715,1662945,369,0,369,,97,Urban Local
5140023,1662945,2046715,369,0,369,,97,Urban Local
5140104,1663531,2046794,317,0,317,,97,Urban Local
5140105,2046794,1663531,317,0,317,,97,Urban Local
5140106,1663587,2046795,1109,0,1109,,97,Urban Local
5140107,2046795,1663587,1109,0,1109,,97,Urban Local
5140122,2046814,1663964,581,0,581,,97,Urban Local
5140123,1663964,2046814,581,0,581,,97,Urban Local
5140124,1663815,2046815,317,0,317,,97,Urban Local
5140125,2046815,1663815,317,0,317,,97,Urban Local
5140202,2046877,1663860,950,0,950,,45,Rural Local
5140203,1663860,2046877,950,0,950,,45,Rural Local
5140208,1663860,2046876,369,0,369,,45,Rural Local
5140209,2046876,1663860,369,0,369,,45,Rural Local
5143282,2012366,2049154,264,0,264,,97,Urban Local
5143283,2049154,2012366,264,0,264,,97,Urban Local
5143284,2012373,2049155,131,0,131,,97,Urban Local
5143285,2049155,2012373,131,0,131,,97,Urban Local
5143286,2012373,2049156,1162,0,740,,97,Urban Local
5143286,2012373,2049156,1162,740,1162,,97,Urban Local
5143287,2049156,2012373,1162,0,422,,97,Urban Local
5143287,2049156,2012373,1162,422,1162,,97,Urban Local
5147024,1662412,2051615,1309,0,1003,,86,Urban Minor Arterial
5147024,1662412,2051615,1309,1003,1309,,86,Urban Minor Arterial
5147025,2051615,1662406,592,0,328,,86,Urban Minor Arterial
5147025,2051615,1662406,592,328,592,,86,Urban Minor Arterial
5147026,1662406,2051615,592,0,264,,86,Urban Minor Arterial
5147026,1662406,2051615,592,264,592,,86,Urban Minor Arterial
5147027,2051615,1662412,1309,0,306,,86,Urban Minor Arterial
5147027,2051615,1662412,1309,306,1309,,86,Urban Minor Arterial
5147262,2023839,2051634,1120,0,322,,97,Urban Local
5147262,2023839,2051634,1120,322,1120,,97,Urban Local
5147263,2051634,2023839,1120,0,798,,97,Urban Local
5147263,2051634,2023839,1120,798,1120,,97,Urban Local
5147264,2051615,2051874,801,0,801,,97,Urban Local
5147265,2051874,2051615,801,0,801,,97,Urban Local
5147268,1661949,2051875,1970,0,1742,,97,Urban Local
5147268,1661949,2051875,1970,1742,1970,,97,Urban Local
5147269,2051875,1661949,1970,0,228,,97,Urban Local
5147269,2051875,1661949,1970,228,1970,,97,Urban Local
5147882,1662019,2052314,53,0,53,,97,Urban Local
5147883,2052314,1662138,686,0,686,,97,Urban Local
5147884,1662138,2052314,686,0,686,,97,Urban Local
5147885,2052314,1662019,53,0,53,,97,Urban Local
5147886,1662132,2052315,317,0,317,,97,Urban Local
5147887,2052315,1662075,211,0,211,,97,Urban Local
5147888,1662075,2052315,211,0,211,,97,Urban Local
5147889,2052315,1662132,317,0,317,,97,Urban Local
5154964,2058074,2058075,451,0,451,,97,Urban Local
5154965,2058075,2058074,451,0,451,,97,Urban Local
5154966,2058075,2058076,207,0,207,,97,Urban Local
5154967,2058076,2058075,207,0,207,,97,Urban Local
5154970,2058076,2058074,587,0,587,,97,Urban Local
5154971,2058074,2058076,587,0,587,,97,Urban Local
5155064,2041417,2058074,431,0,115,,97,Urban Local
5155064,2041417,2058074,431,115,431,,97,Urban Local
5155065,2058074,2041417,431,0,316,,97,Urban Local
5155065,2058074,2041417,431,316,431,,97,Urban Local
5157141,2215941,1662280,159,0,159,,97,Urban Local
5157142,1662280,2215941,159,0,159,,97,Urban Local
5157272,2059734,1663464,10309,0,6877,,45,Rural Local
5157272,2059734,1663464,10309,6877,10309,,45,Rural Local
5157273,1663464,2059734,10309,0,3432,,45,Rural Local
5157273,1663464,2059734,10309,3432,10309,,45,Rural Local
5157275,2059734,2059735,933,0,933,,45,Rural Local
5157276,2059735,2059734,933,0,933,,45,Rural Local
5167702,1662491,1662513,687,0,370,,97,Urban Local
5167702,1662491,1662513,687,370,585,,97,Urban Local
5167702,1662491,1662513,687,585,687,,97,Urban Local
5167703,1662513,1662491,687,0,102,,97,Urban Local
5167703,1662513,1662491,687,102,317,,97,Urban Local
5167703,1662513,1662491,687,317,687,,97,Urban Local
5168282,1662561,2067159,370,0,370,,97,Urban Local
5168283,2067159,1662561,370,0,370,,97,Urban Local
5168284,1662698,2067160,317,0,317,,97,Urban Local
5168285,2067160,1662698,317,0,317,,97,Urban Local
5168286,1662477,2067158,264,0,264,,97,Urban Local
5168287,2067158,1662477,264,0,264,,97,Urban Local
5168288,1663973,2067156,264,0,264,,97,Urban Local
5168289,2067156,1663973,264,0,264,,97,Urban Local
5173492,2023853,2070457,563,0,214,,97,Urban Local
5173492,2023853,2070457,563,214,563,,97,Urban Local
5173493,2070457,2023853,563,0,349,,97,Urban Local
5173493,2070457,2023853,563,349,563,,97,Urban Local
5188626,1676929,2082175,4749,0,1426,,45,Rural Local
5188626,1676929,2082175,4749,1426,2851,,45,Rural Local
5188626,1676929,2082175,4749,2851,4749,,45,Rural Local
5188627,2082175,2010162,2220,0,2220,,45,Rural Local
5188628,2010162,2082175,2220,0,2220,,45,Rural Local
5188629,2082175,1676929,4749,0,1898,,45,Rural Local
5188629,2082175,1676929,4749,1898,3323,,45,Rural Local
5188629,2082175,1676929,4749,3323,4749,,45,Rural Local
5188630,2082175,2082176,954,0,954,,45,Rural Local
5188631,2082176,2082175,954,0,954,,45,Rural Local
5188634,1666587,1666593,1215,0,1215,,97,Urban Local
5188635,1666593,1666587,1215,0,1215,,97,Urban Local
5190926,2041354,2082274,772,0,135,,97,Urban Local
5190926,2041354,2082274,772,135,772,,97,Urban Local
5190927,2082274,2041354,772,0,637,,97,Urban Local
5190927,2082274,2041354,772,637,772,,97,Urban Local
5208042,2058076,2097714,266,0,266,,97,Urban Local
5208043,2097714,2082274,284,0,9,,97,Urban Local
5208043,2097714,2082274,284,9,284,,97,Urban Local
5208044,2082274,2097714,284,0,275,,97,Urban Local
5208044,2082274,2097714,284,275,284,,97,Urban Local
5208045,2097714,2058076,266,0,266,,97,Urban Local
5208048,2082274,2097715,691,0,691,,97,Urban Local
5208049,2097715,2082274,691,0,691,,97,Urban Local
5230092,1661668,2114954,1371,0,370,,97,Urban Local
5230092,1661668,2114954,1371,370,1371,,97,Urban Local
5230093,2114954,1661668,1371,0,1001,,97,Urban Local
5230093,2114954,1661668,1371,1001,1371,,97,Urban Local
5230114,2114954,2114975,207,0,207,,97,Urban Local
5230115,2114975,2114954,207,0,207,,97,Urban Local
5230178,2114975,2115036,258,0,258,,97,Urban Local
5230179,2115036,2114975,258,0,258,,97,Urban Local
5230222,2115036,2115078,337,0,337,,97,Urban Local
5230223,2115078,2115036,337,0,337,,97,Urban Local
5232817,2116934,1666385,298,0,298,,97,Urban Local
5232818,1666385,2116934,298,0,298,,97,Urban Local
5237338,1679419,2113316,581,0,317,,97,Urban Local
5237338,1679419,2113316,581,317,581,,97,Urban Local
5237339,2113316,1679419,581,0,264,,97,Urban Local
5237339,2113316,1679419,581,264,581,,97,Urban Local
5237342,2023865,2113314,545,0,187,,97,Urban Local
5237342,2023865,2113314,545,187,545,,97,Urban Local
5237343,2113314,2023865,545,0,358,,97,Urban Local
5237343,2113314,2023865,545,358,545,,97,Urban Local
5238472,2115078,2120494,474,0,474,,97,Urban Local
5238473,2120494,2115078,474,0,474,,97,Urban Local
5238492,2041455,2120514,317,0,317,,97,Urban Local
5238493,2120514,2041455,317,0,317,,97,Urban Local
5238512,2041455,2120534,406,0,215,,97,Urban Local
5238512,2041455,2120534,406,215,406,,97,Urban Local
5238513,2120534,2041455,406,0,191,,97,Urban Local
5238513,2120534,2041455,406,191,406,,97,Urban Local
5250437,2129751,2129941,624,0,624,,97,Urban Local
5250438,2129941,2129751,624,0,624,,97,Urban Local
5250457,2129741,2129941,212,0,212,,97,Urban Local
5250458,2129941,2129741,212,0,212,,97,Urban Local
5252999,2136381,2131922,535,0,535,,97,Urban Local
5253000,2131922,2136381,535,0,535,,97,Urban Local
5253083,2131984,2131986,216,0,216,,97,Urban Local
5253084,2131986,2131984,216,0,216,,97,Urban Local
5253101,2131986,2132001,369,0,369,,97,Urban Local
5253102,2132001,2131986,369,0,369,,97,Urban Local
5253199,1661878,1661882,317,0,185,,86,Urban Minor Arterial
5253199,1661878,1661882,317,185,317,,86,Urban Minor Arterial
5253200,1661882,1661878,317,0,132,,86,Urban Minor Arterial
5253200,1661882,1661878,317,132,317,,86,Urban Minor Arterial
5253201,1662290,1661878,7762,0,7498,,86,Urban Minor Arterial
5253201,1662290,1661878,7762,7498,7565,,86,Urban Minor Arterial
5253201,1662290,1661878,7762,7565,7762,,86,Urban Minor Arterial
5253202,1661878,1662290,7762,0,197,,86,Urban Minor Arterial
5253202,1661878,1662290,7762,197,264,,86,Urban Minor Arterial
5253202,1661878,1662290,7762,264,7762,,86,Urban Minor Arterial
5256997,2132724,2024139,3044,0,346,,96,Urban Collector
5256997,2132724,2024139,3044,346,856,,96,Urban Collector
5256997,2132724,2024139,3044,856,2219,,96,Urban Collector
5256997,2132724,2024139,3044,2219,2484,,96,Urban Collector
5256997,2132724,2024139,3044,2484,2564,,96,Urban Collector
5256997,2132724,2024139,3044,2564,3044,,96,Urban Collector
5256998,2024139,2132724,3044,0,480,,96,Urban Collector
5256998,2024139,2132724,3044,480,560,,96,Urban Collector
5256998,2024139,2132724,3044,560,825,,96,Urban Collector
5256998,2024139,2132724,3044,825,2188,,96,Urban Collector
5256998,2024139,2132724,3044,2188,2698,,96,Urban Collector
5256998,2024139,2132724,3044,2698,3044,,96,Urban Collector
5259181,2120534,2129741,688,0,528,,97,Urban Local
5259181,2120534,2129741,688,528,688,,97,Urban Local
5259182,2129741,2120534,688,0,160,,97,Urban Local
5259182,2129741,2120534,688,160,688,,97,Urban Local
5259183,2120534,2129751,342,0,264,,97,Urban Local
5259183,2120534,2129751,342,264,342,,97,Urban Local
5259184,2129751,2120534,342,0,78,,97,Urban Local
5259184,2129751,2120534,342,78,342,,97,Urban Local
5259557,2113316,2131984,652,0,330,,97,Urban Local
5259557,2113316,2131984,652,330,422,,97,Urban Local
5259557,2113316,2131984,652,422,652,,97,Urban Local
5259558,2131984,2113316,652,0,230,,97,Urban Local
5259558,2131984,2113316,652,230,322,,97,Urban Local
5259558,2131984,2113316,652,322,652,,97,Urban Local
5259561,2136381,2136382,342,0,342,,97,Urban Local
5259562,2136382,2136381,342,0,342,,97,Urban Local
5259563,2136382,2136383,181,0,181,,97,Urban Local
5259564,2136383,2136382,181,0,181,,97,Urban Local
5259579,1666938,2136381,715,0,475,,97,Urban Local
5259579,1666938,2136381,715,475,715,,97,Urban Local
5259580,2136381,1666938,715,0,240,,97,Urban Local
5259580,2136381,1666938,715,240,715,,97,Urban Local
5259597,1679415,2131984,1108,0,158,,97,Urban Local
5259597,1679415,2131984,1108,158,475,,97,Urban Local
5259597,1679415,2131984,1108,475,792,,97,Urban Local
5259597,1679415,2131984,1108,792,869,,97,Urban Local
5259597,1679415,2131984,1108,869,1108,,97,Urban Local
5259598,2131984,1679415,1108,0,239,,97,Urban Local
5259598,2131984,1679415,1108,239,316,,97,Urban Local
5259598,2131984,1679415,1108,316,633,,97,Urban Local
5259598,2131984,1679415,1108,633,950,,97,Urban Local
5259598,2131984,1679415,1108,950,1108,,97,Urban Local
5259599,1665653,2131986,730,0,422,,97,Urban Local
5259599,1665653,2131986,730,422,730,,97,Urban Local
5259600,2131986,1665653,730,0,308,,97,Urban Local
5259600,2131986,1665653,730,308,730,,97,Urban Local
5260977,10695,2113335,950,0,500,,97,Urban Local
5260977,10695,2113335,950,500,950,,97,Urban Local
5260978,2113335,10695,950,0,450,,97,Urban Local
5260978,2113335,10695,950,450,950,,97,Urban Local
5260979,2023864,2132061,792,0,122,,97,Urban Local
5260979,2023864,2132061,792,122,792,,97,Urban Local
5260980,2132061,2023864,792,0,670,,97,Urban Local
5260980,2132061,2023864,792,670,792,,97,Urban Local
5260981,1665652,1679415,845,0,176,,97,Urban Local
5260981,1665652,1679415,845,176,845,,97,Urban Local
5260982,1679415,1665652,845,0,669,,97,Urban Local
5260982,1679415,1665652,845,669,845,,97,Urban Local
5260983,1679419,1679415,739,0,739,,97,Urban Local
5260984,1679415,1679419,739,0,739,,97,Urban Local
5284157,1663464,2155563,100,0,100,,45,Rural Local
5284158,2155563,1663588,586,0,586,,45,Rural Local
5284159,1663588,2155563,586,0,586,,45,Rural Local
5284160,2155563,1663464,100,0,100,,45,Rural Local
5285741,2156701,2156702,192,0,192,,97,Urban Local
5285742,2156702,2156701,192,0,192,,97,Urban Local
5285757,2156702,2156721,228,0,228,,97,Urban Local
5285758,2156721,2156702,228,0,228,,97,Urban Local
5285759,2156721,2156722,430,0,430,,97,Urban Local
5285760,2156722,2156721,430,0,430,,97,Urban Local
5285777,2156702,2156722,1042,0,1042,,97,Urban Local
5285778,2156722,2156702,1042,0,1042,,97,Urban Local
5285779,2120494,2156722,250,0,250,,97,Urban Local
5285780,2156722,2120494,250,0,250,,97,Urban Local
5285781,2120494,2156741,234,0,234,,97,Urban Local
5285782,2156741,2120494,234,0,234,,97,Urban Local
5285837,2156763,2156781,125,0,125,,97,Urban Local
5285838,2156781,2156763,125,0,125,,97,Urban Local
5285857,2156781,2156782,202,0,202,,97,Urban Local
5285858,2156782,2156781,202,0,202,,97,Urban Local
5285897,1661556,2156821,530,0,530,,96,Urban Collector
5285898,2156821,2041454,530,0,265,,96,Urban Collector
5285898,2156821,2041454,530,265,530,,96,Urban Collector
5285899,2041454,2156821,530,0,265,,96,Urban Collector
5285899,2041454,2156821,530,265,530,,96,Urban Collector
5285900,2156821,1661556,530,0,530,,96,Urban Collector
5285917,2156781,2156821,171,0,171,,97,Urban Local
5285918,2156821,2156781,171,0,171,,97,Urban Local
5286197,2157021,2157021,516,0,516,,97,Urban Local
5286198,2157021,2157021,516,0,516,,97,Urban Local
5297655,2114954,2156701,727,0,53,,97,Urban Local
5297655,2114954,2156701,727,53,727,,97,Urban Local
5297656,2156701,2114954,727,0,674,,97,Urban Local
5297656,2156701,2114954,727,674,727,,97,Urban Local
5297657,2114975,2156702,652,0,541,,97,Urban Local
5297657,2114975,2156702,652,541,652,,97,Urban Local
5297658,2156702,2114975,652,0,111,,97,Urban Local
5297658,2156702,2114975,652,111,652,,97,Urban Local
5297659,2115078,2156721,228,0,116,,97,Urban Local
5297659,2115078,2156721,228,116,228,,97,Urban Local
5297660,2156721,2115078,228,0,112,,97,Urban Local
5297660,2156721,2115078,228,112,228,,97,Urban Local
5297661,2115036,2156741,398,0,330,,97,Urban Local
5297661,2115036,2156741,398,330,398,,97,Urban Local
5297662,2156741,2115036,398,0,68,,97,Urban Local
5297662,2156741,2115036,398,68,398,,97,Urban Local
5297664,2129741,2156763,271,0,211,,97,Urban Local
5297664,2129741,2156763,271,211,271,,97,Urban Local
5297665,2156763,2129741,271,0,60,,97,Urban Local
5297665,2156763,2129741,271,60,271,,97,Urban Local
5297666,2129941,2156782,406,0,222,,97,Urban Local
5297666,2129941,2156782,406,222,406,,97,Urban Local
5297667,2156782,2129941,406,0,184,,97,Urban Local
5297667,2156782,2129941,406,184,406,,97,Urban Local
5297668,2129751,2157021,159,0,105,,97,Urban Local
5297668,2129751,2157021,159,105,159,,97,Urban Local
5297669,2157021,2129751,159,0,54,,97,Urban Local
5297669,2157021,2129751,159,54,159,,97,Urban Local
5297690,1662349,2157102,1963,0,1265,,97,Urban Local
5297690,1662349,2157102,1963,1265,1331,,97,Urban Local
5297690,1662349,2157102,1963,1331,1963,,97,Urban Local
5297691,2157102,1662349,1963,0,632,,97,Urban Local
5297691,2157102,1662349,1963,632,698,,97,Urban Local
5297691,2157102,1662349,1963,698,1963,,97,Urban Local
5313813,1662192,1662201,325,0,325,USH,,
5313814,1662201,1662192,325,0,325,USH,,
5313819,1662201,1662209,333,0,333,USH,,
5313820,1662209,1662201,333,0,333,USH,,
5313824,1662209,1662225,205,0,205,USH,,
5313825,1662225,1662209,205,0,205,USH,,
5313827,1662225,1662251,439,0,439,USH,,
5313828,1662251,1662225,439,0,439,USH,,
5313831,1662251,1662280,257,0,257,USH,,
5313832,1662280,1662251,257,0,257,USH,,
5314060,1662280,1662307,318,0,318,USH,,
5314061,1662307,1662280,318,0,318,USH,,
5314065,1662307,1662353,212,0,212,USH,,
5314066,1662353,1662307,212,0,212,USH,,
5314080,1662433,1662482,522,0,522,USH,,
5314081,1662482,1662433,522,0,522,USH,,
5314157,10668,1663464,2451,0,2451,USH,,
5314158,1663464,10668,2451,0,2451,USH,,
5314163,1663464,1663569,1735,0,1735,USH,,
5314164,1663569,1663464,1735,0,1735,USH,,
5314179,10698,10695,3576,0,3576,USH,,
5314180,10695,10698,3576,0,3576,USH,,
5314181,10695,10691,2710,0,2710,USH,,
5314182,10691,10695,2710,0,2710,USH,,
5314201,10691,1663401,2878,0,2878,USH,,
5314202,1663401,10691,2878,0,2878,USH,,
5314203,1663401,1663394,514,0,514,USH,,
5314204,1663394,1663401,514,0,514,USH,,
5314206,1663394,1663378,823,0,823,USH,,
5314207,1663378,1663394,823,0,823,USH,,
5314238,1663358,2176343,62,0,62,,,
5314239,2176343,1663358,62,0,62,,,
5314261,1663345,1663358,1891,0,1891,USH,,
5314277,1663320,2176384,63,0,63,,,
5314278,2176384,1663320,63,0,63,,,
5314295,2176406,1663327,297,0,297,,,
5314296,2176406,1663329,254,0,254,,,
5314337,1663329,2176407,62,0,62,,,
5314338,2176407,1663328,60,0,60,USH,,
5314540,2176407,15381,1086,0,1086,,,
5314545,15381,2176544,58,0,58,,,
5314617,2176544,1663087,2666,0,2666,,,
5314627,2026253,2176582,2945,0,2945,USH,,
5314647,1663328,2176582,2472,0,2472,USH,,
5314677,2176608,2176609,908,0,908,USH,,
5314701,2176609,2176642,1355,0,1355,USH,,
5314731,2176642,2176544,169,0,169,,,
5314757,2176544,15381,48,0,48,,,
5314766,2176608,1663087,3274,0,3274,USH,,
5314771,2176609,2034248,2028,0,2028,,,
5321246,2180634,2180701,1365,0,1365,,,
5321249,2180701,2217756,456,0,456,,,
5321324,2026279,2026280,3698,0,3698,USH,,
5321334,2026262,2026263,3984,0,3984,USH,,
5321339,2026279,2180748,1340,0,1340,,,
5321342,2180748,2180750,414,0,414,,,
5323329,2026262,2182348,1316,0,1316,,,
5323330,2182348,2182349,447,0,447,,,
5341804,2216703,1662433,717,0,717,USH,,
5341805,1662433,2216703,717,0,717,USH,,
5346161,1663439,1663611,845,0,170,,97,Urban Local
5346161,1663439,1663611,845,170,199,,97,Urban Local
5346161,1663439,1663611,845,199,845,,97,Urban Local
5346162,1663611,1663439,845,0,646,,97,Urban Local
5346162,1663611,1663439,845,646,675,,97,Urban Local
5346162,1663611,1663439,845,675,845,,97,Urban Local
5346163,1663611,1663661,370,0,370,,97,Urban Local
